"Number","Method","Time","Count","SelfTime"
"123","org.eclipse.aether.resolution.ArtifactResult.getArtifact ()Lorg/eclipse/aether/artifact/Artifact;","2226","2426","2226"
"124","org.eclipse.aether.resolution.ArtifactRequest.setArtifact (Lorg/eclipse/aether/artifact/Artifact;)Lorg/eclipse/aether/resolution/ArtifactRequest;","633","1360","633"
"125","org.eclipse.aether.RepositorySystemSession.getLocalRepositoryManager ()Lorg/eclipse/aether/repository/LocalRepositoryManager;","601","1696","601"
"126","org.eclipse.aether.resolution.ArtifactRequest.setRepositories (Ljava/util/List;)Lorg/eclipse/aether/resolution/ArtifactRequest;","543","1350","543"
"127","org.apache.maven.artifact.DefaultArtifact.isResolved ()Z","1336","6446","1336"
"128","org.apache.maven.artifact.DefaultArtifact.setFile (Ljava/io/File;)V","1788","8754","1788"
"129","org.eclipse.aether.repository.LocalRepositoryManager.getRepository ()Lorg/eclipse/aether/repository/LocalRepository;","679","1709","679"
"130","org.eclipse.aether.resolution.ArtifactRequest.getArtifact ()Lorg/eclipse/aether/artifact/Artifact;","99","297","99"
"131","org.apache.maven.artifact.DefaultArtifact.setResolved (Z)V","1599","8364","1599"
"132","java.util.concurrent.CountDownLatch.countDown ()V","704","224","704"
"133","java.lang.Thread.currentThread ()Ljava/lang/Thread;","7264","4455","7264"
"134","java.lang.Thread.setContextClassLoader (Ljava/lang/ClassLoader;)V","2191","2563","2191"
"135","java.lang.Thread.getContextClassLoader ()Ljava/lang/ClassLoader;","1307","1809","1307"
"136","org.apache.maven.plugin.surefire.booterclient.ForkStarter$6.run ()V","7076","14","87"
"137","org.apache.maven.plugin.surefire.booterclient.lazytestprovider.TestLessInputStream$TestLessInputStreamBuilder$ImmediateCommands.noop ()V","6958","14","142"
"138","org.apache.maven.plugin.surefire.booterclient.lazytestprovider.TestLessInputStream.noop ()V","6305","14","2726"
"139","org.apache.maven.surefire.booter.Command.<clinit> ()V","3318","2","3144"
"140","org.apache.maven.surefire.booter.MasterProcessCommand.<clinit> ()V","138","2","91"
"141","org.apache.maven.surefire.booter.MasterProcessCommand.<init> (Ljava/lang/String;IILjava/lang/Class;)V","47","12","27"
"142","java.lang.Enum.<init> (Ljava/lang/String;I)V","241","166","241"
"143","org.apache.maven.surefire.util.internal.ObjectUtils.requireNonNull (Ljava/lang/Object;Ljava/lang/String;)Ljava/lang/Object;","101","59","81"
"144","org.apache.maven.surefire.util.internal.ObjectUtils.isNull (Ljava/lang/Object;)Z","34","111","34"
"145","org.apache.maven.surefire.booter.Command.<init> (Lorg/apache/maven/surefire/booter/MasterProcessCommand;)V","36","8","8"
"146","org.apache.maven.surefire.booter.Command.<init> (Lorg/apache/maven/surefire/booter/MasterProcessCommand;Ljava/lang/String;)V","28","8","21"
"147","org.apache.maven.surefire.util.internal.ObjectUtils.requireNonNull (Ljava/lang/Object;)Ljava/lang/Object;","42","21","14"
"148","java.util.concurrent.Semaphore.release ()V","641","40","641"
"149","org.apache.maven.plugin.surefire.booterclient.lazytestprovider.AbstractCommandStream.canContinue ()Z","140","67","69"
"150","org.apache.maven.plugin.surefire.booterclient.lazytestprovider.TestLessInputStream.isClosed ()Z","426","336","166"
"151","java.util.concurrent.atomic.AtomicBoolean.get ()Z","3183","10159","3183"
"152","java.util.Queue.add (Ljava/lang/Object;)Z","2350","965","2350"
"153","java.util.Queue.iterator ()Ljava/util/Iterator;","3719","697","3719"
"154","java.util.concurrent.locks.Lock.lock ()V","230","40","230"
"155","java.util.concurrent.locks.Lock.unlock ()V","104","40","104"
"156","java.util.concurrent.locks.ReentrantReadWriteLock.readLock ()Ljava/util/concurrent/locks/ReentrantReadWriteLock$ReadLock;","35","14","35"
"157","org.apache.maven.plugin.surefire.booterclient.lazytestprovider.TestLessInputStream$TestLessInputStreamBuilder.getImmediateCommands ()Lorg/apache/maven/plugin/surefire/booterclient/lazytestprovider/NotifiableTestStream;","31","14","31"
"158","org.apache.maven.plugin.surefire.booterclient.ForkStarter$8.run ()V","6786","331","2519"
"159","java.lang.System.currentTimeMillis ()J","2552","2583","2552"
"160","org.apache.maven.plugin.surefire.booterclient.output.ForkClient.tryToTimeout (JI)V","263","317","263"
"161","org.codehaus.classworlds.Launcher.main ([Ljava/lang/String;)V","182117190","1","937"
"162","org.apache.maven.cli.MavenCli.main ([Ljava/lang/String;Lorg/codehaus/plexus/classworlds/ClassWorld;)I","182098831","1","5202"
"163","org.apache.maven.cli.MavenCli.doMain (Lorg/apache/maven/cli/CliRequest;)I","181875462","1","53"
"164","org.apache.maven.cli.MavenCli.execute (Lorg/apache/maven/cli/CliRequest;)I","180182100","1","58"
"165","org.apache.maven.DefaultMaven.execute (Lorg/apache/maven/execution/MavenExecutionRequest;)Lorg/apache/maven/execution/MavenExecutionResult;","180173680","1","10"
"166","org.apache.maven.DefaultMaven.doExecute (Lorg/apache/maven/execution/MavenExecutionRequest;)Lorg/apache/maven/execution/MavenExecutionResult;","180173642","1","1388"
"167","org.apache.maven.DefaultMaven.doExecute (Lorg/apache/maven/execution/MavenExecutionRequest;Lorg/apache/maven/execution/MavenSession;Lorg/apache/maven/execution/MavenExecutionResult;Lorg/eclipse/aether/DefaultRepositorySystemSession;)Lorg/apache/maven/execution/MavenExecutionResult;","180122021","1","241"
"168","org.apache.maven.lifecycle.internal.LifecycleStarter.execute (Lorg/apache/maven/execution/MavenSession;)V","175536543","1","237"
"169","org.apache.maven.lifecycle.internal.builder.singlethreaded.SingleThreadedBuilder.build (Lorg/apache/maven/execution/MavenSession;Lorg/apache/maven/lifecycle/internal/ReactorContext;Lorg/apache/maven/lifecycle/internal/ProjectBuildList;Ljava/util/List;Lorg/apache/maven/lifecycle/internal/ReactorBuildStatus;)V","175494829","1","122"
"170","org.apache.maven.lifecycle.internal.LifecycleModuleBuilder.buildProject (Lorg/apache/maven/execution/MavenSession;Lorg/apache/maven/lifecycle/internal/ReactorContext;Lorg/apache/maven/project/MavenProject;Lorg/apache/maven/lifecycle/internal/TaskSegment;)V","175494591","16","21"
"171","org.apache.maven.lifecycle.internal.LifecycleModuleBuilder.buildProject (Lorg/apache/maven/execution/MavenSession;Lorg/apache/maven/execution/MavenSession;Lorg/apache/maven/lifecycle/internal/ReactorContext;Lorg/apache/maven/project/MavenProject;Lorg/apache/maven/lifecycle/internal/TaskSegment;)V","175494570","16","1387"
"172","org.apache.maven.lifecycle.internal.MojoExecutor.execute (Lorg/apache/maven/execution/MavenSession;Ljava/util/List;Lorg/apache/maven/lifecycle/internal/ProjectIndex;)V","173420090","16","708"
"173","org.apache.maven.lifecycle.internal.MojoExecutor.execute (Lorg/apache/maven/execution/MavenSession;Lorg/apache/maven/plugin/MojoExecution;Lorg/apache/maven/lifecycle/internal/ProjectIndex;Lorg/apache/maven/lifecycle/internal/DependencyContext;Lorg/apache/maven/lifecycle/internal/PhaseRecorder;)V","173415312","225","696"
"174","org.apache.maven.lifecycle.internal.MojoExecutor.execute (Lorg/apache/maven/execution/MavenSession;Lorg/apache/maven/plugin/MojoExecution;Lorg/apache/maven/lifecycle/internal/ProjectIndex;Lorg/apache/maven/lifecycle/internal/DependencyContext;)V","173411532","225","4783"
"175","org.apache.maven.plugin.DefaultBuildPluginManager.executeMojo (Lorg/apache/maven/execution/MavenSession;Lorg/apache/maven/plugin/MojoExecution;)V","170337106","225","25199250"
"176","org.apache.maven.plugin.surefire.AbstractSurefireMojo.execute ()V","36429908","15","290"
"177","org.apache.maven.plugin.surefire.AbstractSurefireMojo.executeAfterPreconditionsChecked (Lorg/apache/maven/surefire/util/DefaultScanResult;)V","36180094","13","545"
"178","org.apache.maven.plugin.surefire.AbstractSurefireMojo.executeProvider (Lorg/apache/maven/plugin/surefire/ProviderInfo;Lorg/apache/maven/surefire/util/DefaultScanResult;)Lorg/apache/maven/surefire/suite/RunResult;","36160311","13","335"
"179","org.apache.maven.plugin.surefire.booterclient.ForkStarter.run (Lorg/apache/maven/plugin/surefire/SurefireProperties;Lorg/apache/maven/surefire/util/DefaultScanResult;)Lorg/apache/maven/surefire/suite/RunResult;","32455864","13","192"
"180","org.apache.maven.plugin.surefire.booterclient.ForkStarter.run (Lorg/apache/maven/plugin/surefire/SurefireProperties;Ljava/util/Map;)Lorg/apache/maven/surefire/suite/RunResult;","32434381","13","16691"
"181","org.apache.maven.plugin.surefire.booterclient.ForkStarter.fork (Ljava/lang/Object;Lorg/apache/maven/surefire/booter/KeyValueSource;Lorg/apache/maven/plugin/surefire/booterclient/output/ForkClient;Lorg/apache/maven/plugin/surefire/SurefireProperties;Lorg/apache/maven/plugin/surefire/booterclient/lazytestprovider/AbstractForkInputStream;Z)Lorg/apache/maven/surefire/suite/RunResult;","32398770","13","3192"
