"Number","Method","Time","Count","SelfTime"
"1749","org.apache.commons.collections4.bidimap.AbstractOrderedBidiMapDecorator.decorated ()Ljava/util/Map;","31907","8042","10671"
"1750","org.apache.commons.collections4.bidimap.AbstractBidiMapDecorator.decorated ()Ljava/util/Map;","14627","4572","6758"
"1751","org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.values ()Ljava/util/Collection;","19377","392","2431"
"1752","org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.values ()Ljava/util/Set;","16946","392","4042"
"1753","org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.values ()Ljava/util/Collection;","20279","432","2670"
"1754","org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.values ()Ljava/util/Set;","17609","432","2914"
"1755","org.apache.commons.collections4.bidimap.AbstractOrderedBidiMapDecorator.decorated ()Lorg/apache/commons/collections4/BidiMap;","5233","538","1867"
"1756","org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.entrySet ()Ljava/util/Set;","24240","836","4411"
"1757","org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.entrySet ()Ljava/util/Set;","26973","937","5382"
"1758","org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.inverseBidiMap ()Lorg/apache/commons/collections4/BidiMap;","15996","925","3213"
"1759","org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.inverseBidiMap ()Lorg/apache/commons/collections4/OrderedBidiMap;","12783","923","2427"
"1760","org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.inverseOrderedBidiMap ()Lorg/apache/commons/collections4/OrderedBidiMap;","10356","886","3003"
"1761","org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.inverseBidiMap ()Lorg/apache/commons/collections4/BidiMap;","9280","821","3081"
"1762","org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap.<init> (Lorg/apache/commons/collections4/SortedBidiMap;)V","29280","1654","4155"
"1763","org.apache.commons.collections4.bidimap.AbstractSortedBidiMapDecorator.<init> (Lorg/apache/commons/collections4/SortedBidiMap;)V","25125","1654","4046"
"1764","org.apache.commons.collections4.bidimap.AbstractOrderedBidiMapDecorator.<init> (Lorg/apache/commons/collections4/OrderedBidiMap;)V","32845","2467","9263"
"1765","org.apache.commons.collections4.bidimap.AbstractBidiMapDecorator.<init> (Lorg/apache/commons/collections4/BidiMap;)V","31420","3114","9582"
"1766","org.apache.commons.collections4.keyvalue.TiedMapEntry.equals (Ljava/lang/Object;)Z","463","27","132"
"1767","org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.<init> (Lorg/apache/commons/collections4/OrderedBidiMap;)V","12748","673","2880"
"1768","org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.<init> (Lorg/apache/commons/collections4/BidiMap;)V","10344","647","2506"
"1769","org.apache.commons.collections4.collection.UnmodifiableCollection.iterator ()Ljava/util/Iterator;","9451","253","2288"
"1770","org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMapTest.isAllowNullValue ()Z","1645","989","1645"
"1771","org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMapTest.isAllowNullValue ()Z","1016","441","1016"
"1772","org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMapTest.makeFullMap ()Lorg/apache/commons/collections4/BidiMap;","360364","116","1359"
"1773","org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMapTest.makeFullMap ()Lorg/apache/commons/collections4/OrderedBidiMap;","696657","239","6528"
"1774","org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMapTest.isAllowNullKey ()Z","1202","447","1202"
"1775","org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.unmodifiableOrderedBidiMap (Lorg/apache/commons/collections4/OrderedBidiMap;)Lorg/apache/commons/collections4/OrderedBidiMap;","12823","410","3250"
"1776","org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMapTest.makeFullMap ()Lorg/apache/commons/collections4/BidiMap;","22592","116","1304"
"1777","org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMapTest.makeFullMap ()Lorg/apache/commons/collections4/SortedBidiMap;","120721","680","11026"
"1778","org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMapTest.isAllowNullKey ()Z","1933","996","1933"
"1779","org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap.unmodifiableSortedBidiMap (Lorg/apache/commons/collections4/SortedBidiMap;)Lorg/apache/commons/collections4/SortedBidiMap;","27567","1208","4415"
"1780","org.apache.commons.collections4.bidimap.UnmodifiableBidiMapTest.makeFullMap ()Lorg/apache/commons/collections4/BidiMap;","40215","222","3747"
"1781","org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.unmodifiableBidiMap (Lorg/apache/commons/collections4/BidiMap;)Lorg/apache/commons/collections4/BidiMap;","9519","387","2039"
"1782","org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMapTest.makeFullMap ()Ljava/util/Map;","332884","121","2597"
"1783","org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.keySet ()Ljava/util/Set;","21914","391","4586"
"1784","org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap.keySet ()Ljava/util/Set;","40041","730","6447"
"1785","org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.keySet ()Ljava/util/Set;","18158","368","3712"
"1786","org.apache.commons.collections4.trie.UnmodifiableTrie.keySet ()Ljava/util/Set;","13798","488","3971"
"1787","java.util.Collections.unmodifiableSet (Ljava/util/Set;)Ljava/util/Set;","4403","957","4403"
"1788","org.apache.commons.collections4.map.FixedSizeSortedMap.keySet ()Ljava/util/Set;","22272","955","4062"
"1789","org.apache.commons.collections4.map.SingletonMap.keySet ()Ljava/util/Set;","3020","124","409"
"1790","java.util.Collections.singleton (Ljava/lang/Object;)Ljava/util/Set;","3611","243","3611"
"1791","org.apache.commons.collections4.trie.UnmodifiableTrie.entrySet ()Ljava/util/Set;","8639","493","2381"
"1792","org.apache.commons.collections4.map.FixedSizeSortedMap.entrySet ()Ljava/util/Set;","20753","962","6518"
"1793","org.apache.commons.collections4.map.SingletonMap.entrySet ()Ljava/util/Set;","9788","124","8269"
"1794","org.apache.commons.collections4.keyvalue.TiedMapEntry.<init> (Ljava/util/Map;Ljava/lang/Object;)V","613","125","613"
"1795","org.apache.commons.collections4.trie.UnmodifiableTrieTest.makeFullMap ()Ljava/util/Map;","473021","513","5337"
"1796","org.apache.commons.collections4.trie.UnmodifiableTrieTest.makeFullMap ()Lorg/apache/commons/collections4/Trie;","472282","517","10019"
"1797","org.apache.commons.collections4.trie.UnmodifiableTrie.unmodifiableTrie (Lorg/apache/commons/collections4/Trie;)Lorg/apache/commons/collections4/Trie;","9863","955","4132"
"1798","org.apache.commons.collections4.trie.UnmodifiableTrie.<init> (Lorg/apache/commons/collections4/Trie;)V","5731","892","5482"
"1799","org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMapTest.makeFullMap ()Ljava/util/Map;","103185","559","5474"
"1800","org.apache.commons.collections4.bidimap.UnmodifiableBidiMapTest.makeFullMap ()Ljava/util/Map;","21162","104","2271"
"1801","org.apache.commons.collections4.map.FixedSizeSortedMapTest.makeFullMap ()Ljava/util/Map;","66839","516","2576"
"1802","org.apache.commons.collections4.map.FixedSizeSortedMapTest.makeFullMap ()Ljava/util/SortedMap;","64556","518","11164"
"1803","org.apache.commons.collections4.map.FixedSizeSortedMap.fixedSizeSortedMap (Ljava/util/SortedMap;)Lorg/apache/commons/collections4/map/FixedSizeSortedMap;","15902","952","2661"
"1804","org.apache.commons.collections4.map.FixedSizeSortedMap.<init> (Ljava/util/SortedMap;)V","17364","1408","4612"
"1805","org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMapTest.makeConfirmedMap ()Ljava/util/Map;","7121","800","2912"
"1806","org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMapTest.makeConfirmedMap ()Ljava/util/SortedMap;","4209","800","1802"
"1807","org.apache.commons.collections4.bidimap.UnmodifiableBidiMapTest.makeConfirmedMap ()Ljava/util/Map;","1956","441","1078"
"1808","org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMapTest.makeConfirmedMap ()Ljava/util/Map;","2692","464","1347"
"1809","org.apache.commons.collections4.map.SingletonMapTest.makeFullMap ()Ljava/util/Map;","2076","107","837"
"1810","org.apache.commons.collections4.map.SingletonMapTest.makeFullMap ()Lorg/apache/commons/collections4/map/SingletonMap;","2667","110","1725"
"1811","org.apache.commons.collections4.map.SingletonMap.<init> (Ljava/lang/Object;Ljava/lang/Object;)V","942","108","942"
"1812","org.apache.commons.collections4.map.SingletonMapTest.getSampleKeys ()[Ljava/lang/Object;","1305","137","1305"
"1813","org.apache.commons.collections4.map.SingletonMapTest.getSampleValues ()[Ljava/lang/Object;","494","127","494"
"1814","org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap.headMap (Ljava/lang/Object;)Ljava/util/SortedMap;","11857","153","2479"
"1815","org.apache.commons.collections4.map.UnmodifiableSortedMap.unmodifiableSortedMap (Ljava/util/SortedMap;)Ljava/util/SortedMap;","7958","522","2309"
"1816","org.apache.commons.collections4.map.UnmodifiableSortedMap.<init> (Ljava/util/SortedMap;)V","5649","521","1533"
"1817","org.apache.commons.collections4.trie.UnmodifiableTrie.headMap (Ljava/lang/Object;)Ljava/util/SortedMap;","9226","152","1600"
"1818","java.util.Collections.unmodifiableSortedMap (Ljava/util/SortedMap;)Ljava/util/SortedMap;","7262","446","7262"
"1819","org.apache.commons.collections4.map.FixedSizeSortedMap.headMap (Ljava/lang/Object;)Ljava/util/SortedMap;","12583","152","861"
"1820","org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap.subMap (Ljava/lang/Object;Ljava/lang/Object;)Ljava/util/SortedMap;","10495","153","2678"
"1821","org.apache.commons.collections4.map.FixedSizeSortedMap.subMap (Ljava/lang/Object;Ljava/lang/Object;)Ljava/util/SortedMap;","5786","152","1367"
"1822","org.apache.commons.collections4.map.FixedSizeSortedMap.getSortedMap ()Ljava/util/SortedMap;","680","375","680"
"1823","org.apache.commons.collections4.trie.UnmodifiableTrie.subMap (Ljava/lang/Object;Ljava/lang/Object;)Ljava/util/SortedMap;","6724","152","1937"
"1824","org.apache.commons.collections4.trie.UnmodifiableTrie.tailMap (Ljava/lang/Object;)Ljava/util/SortedMap;","5361","152","1524"
"1825","org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap.tailMap (Ljava/lang/Object;)Ljava/util/SortedMap;","12985","153","2699"
"1826","org.apache.commons.collections4.map.FixedSizeSortedMap.tailMap (Ljava/lang/Object;)Ljava/util/SortedMap;","6336","152","1220"
"1827","org.apache.commons.collections4.map.UnmodifiableSortedMap.entrySet ()Ljava/util/Set;","17467","508","3094"
"1828","org.apache.commons.collections4.map.UnmodifiableSortedMap.keySet ()Ljava/util/Set;","25339","502","3307"
"1829","org.apache.commons.collections4.iterators.UnmodifiableListIterator.nextIndex ()I","14500","17363","8325"
"1830","java.util.ListIterator.nextIndex ()I","30088","44019","21219"
"1831","org.apache.commons.collections4.iterators.UnmodifiableListIterator.next ()Ljava/lang/Object;","117087","25713","13995"
"1832","org.apache.commons.collections4.map.LinkedMap$LinkedMapList.get (I)Ljava/lang/Object;","65062","19190","13817"
"1833","org.apache.commons.collections4.map.LinkedMap.get (I)Ljava/lang/Object;","51410","19225","22104"
"1834","org.apache.commons.collections4.map.AbstractLinkedMap.getEntry (I)Lorg/apache/commons/collections4/map/AbstractLinkedMap$LinkEntry;","25525","19179","23497"
"1835","org.apache.commons.collections4.map.LinkedMap$LinkedMapList.listIterator (I)Ljava/util/ListIterator;","15379","1302","4109"
"1836","java.util.AbstractList.listIterator (I)Ljava/util/ListIterator;","7035","1301","4211"
"1837","org.apache.commons.collections4.map.LinkedMap$LinkedMapList.size ()I","11255","9279","8381"
"1838","org.apache.commons.collections4.iterators.UnmodifiableListIterator.umodifiableListIterator (Ljava/util/ListIterator;)Ljava/util/ListIterator;","10937","2854","5659"
"1839","org.apache.commons.collections4.iterators.UnmodifiableListIterator.<init> (Ljava/util/ListIterator;)V","5115","2356","5115"
"1840","org.apache.commons.collections4.set.AbstractSortedSetDecorator.decorated ()Ljava/util/Collection;","6138","1326","2259"
"1841","org.apache.commons.collections4.set.AbstractSortedSetDecorator.decorated ()Ljava/util/SortedSet;","6935","1982","3234"
"1842","org.apache.commons.collections4.queue.AbstractQueueDecorator.decorated ()Ljava/util/Collection;","1128","209","713"
"1843","org.apache.commons.collections4.queue.AbstractQueueDecorator.decorated ()Ljava/util/Queue;","584","267","447"
"1844","org.apache.commons.collections4.collection.UnmodifiableBoundedCollection.decorated ()Ljava/util/Collection;","1080","207","676"
"1845","org.apache.commons.collections4.collection.UnmodifiableBoundedCollection.decorated ()Lorg/apache/commons/collections4/BoundedCollection;","463","233","368"
"1846","org.apache.commons.collections4.trie.AbstractPatriciaTrie$Values.contains (Ljava/lang/Object;)Z","59918","617","10989"
"1847","org.apache.commons.collections4.map.AbstractHashedMap$Values.contains (Ljava/lang/Object;)Z","26770","1654","3107"
"1848","org.apache.commons.collections4.map.AbstractHashedMap.containsValue (Ljava/lang/Object;)Z","27270","2147","12607"
"1849","org.apache.commons.collections4.map.AbstractReferenceMap.containsValue (Ljava/lang/Object;)Z","12480","778","1170"
"1850","org.apache.commons.collections4.map.AbstractLinkedMap.containsValue (Ljava/lang/Object;)Z","13085","880","6819"
"1851","org.apache.commons.collections4.bag.CollectionSortedBag.containsAll (Ljava/util/Collection;)Z","6149","35","1060"
"1852","org.apache.commons.collections4.collection.AbstractCollectionDecorator.contains (Ljava/lang/Object;)Z","142371","16633","38097"
"1853","java.util.Collection.contains (Ljava/lang/Object;)Z","495810","47001","130922"
"1854","org.apache.commons.collections4.bag.AbstractMapBag.contains (Ljava/lang/Object;)Z","8870","3324","2700"
"1855","org.apache.commons.collections4.list.AbstractLinkedList.containsAll (Ljava/util/Collection;)Z","5347","23","618"
"1856","org.apache.commons.collections4.list.AbstractLinkedList.contains (Ljava/lang/Object;)Z","10784","471","1199"
"1857","org.apache.commons.collections4.list.AbstractLinkedList.indexOf (Ljava/lang/Object;)I","12775","534","6157"
"1858","org.apache.commons.collections4.bag.CollectionBag.containsAll (Ljava/util/Collection;)Z","7426","42","1234"
"1859","org.apache.commons.collections4.collection.SynchronizedCollection.contains (Ljava/lang/Object;)Z","4604","473","1383"
"1860","org.apache.commons.collections4.list.TreeList.contains (Ljava/lang/Object;)Z","7500","224","717"
"1861","org.apache.commons.collections4.list.TreeList.indexOf (Ljava/lang/Object;)I","8245","264","626"
"1862","org.apache.commons.collections4.list.TreeList$AVLNode.indexOf (Ljava/lang/Object;I)I","26015","2741","4577"
"1863","org.apache.commons.collections4.map.ListOrderedMap$ValuesView.contains (Ljava/lang/Object;)Z","5184","624","981"
"1864","org.apache.commons.collections4.map.AbstractMapDecorator.containsValue (Ljava/lang/Object;)Z","33343","3701","8739"
"1865","java.util.Map.containsValue (Ljava/lang/Object;)Z","200111","12156","54519"
"1866","org.apache.commons.collections4.set.MapBackedSet.containsAll (Ljava/util/Collection;)Z","1781","14","297"
"1867","org.apache.commons.collections4.map.LinkedMap$LinkedMapList.containsAll (Ljava/util/Collection;)Z","1149","7","112"
"1868","org.apache.commons.collections4.collection.IndexedCollection.containsAll (Ljava/util/Collection;)Z","552","7","211"
"1869","org.apache.commons.collections4.collection.IndexedCollection.contains (Ljava/lang/Object;)Z","1113","99","440"
"1870","org.apache.commons.collections4.list.SetUniqueList.containsAll (Ljava/util/Collection;)Z","421","7","170"
"1871","org.apache.commons.collections4.set.CompositeSet.containsAll (Ljava/util/Collection;)Z","7363","172","2111"
"1872","org.apache.commons.collections4.set.CompositeSet.contains (Ljava/lang/Object;)Z","4919","1947","1883"
"1873","org.apache.commons.collections4.collection.CompositeCollection.containsAll (Ljava/util/Collection;)Z","636","8","312"
"1874","org.apache.commons.collections4.collection.CompositeCollection.contains (Ljava/lang/Object;)Z","719","64","341"
"1875","org.apache.commons.collections4.collection.SynchronizedCollection.containsAll (Ljava/util/Collection;)Z","6923","39","558"
"1876","org.apache.commons.collections4.map.SingletonMap$SingletonValues.contains (Ljava/lang/Object;)Z","233","26","91"
"1877","org.apache.commons.collections4.map.SingletonMap.containsValue (Ljava/lang/Object;)Z","251","42","104"
"1878","org.apache.commons.collections4.collection.UnmodifiableBoundedCollection.iterator ()Ljava/util/Iterator;","1442","28","434"
"1879","org.apache.commons.collections4.list.FixedSizeList.iterator ()Ljava/util/Iterator;","4681","331","1908"
"1880","org.apache.commons.collections4.set.UnmodifiableSortedSet.iterator ()Ljava/util/Iterator;","8616","446","2278"
"1881","org.apache.commons.collections4.queue.UnmodifiableQueue.iterator ()Ljava/util/Iterator;","873","51","312"
"1882","org.apache.commons.collections4.bag.UnmodifiableBag.iterator ()Ljava/util/Iterator;","1797","28","478"
"1883","org.apache.commons.collections4.bag.UnmodifiableSortedBag.iterator ()Ljava/util/Iterator;","479","53","118"
"1884","org.apache.commons.collections4.map.LinkedMap$LinkedMapList.iterator ()Ljava/util/Iterator;","10857","618","1699"
"1885","org.apache.commons.collections4.collection.CompositeCollection.iterator ()Ljava/util/Iterator;","3630","113","968"
"1886","org.apache.commons.collections4.map.AbstractOrderedMapDecorator.decorated ()Ljava/util/Map;","3848","801","1722"
"1887","org.apache.commons.collections4.map.AbstractOrderedMapDecorator.decorated ()Lorg/apache/commons/collections4/OrderedMap;","2250","838","1423"
"1888","org.apache.commons.collections4.map.UnmodifiableOrderedMap.values ()Ljava/util/Collection;","7419","82","949"
"1889","org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMapTest.makeObject ()Ljava/util/Map;","26126","435","4608"
"1890","org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMapTest.makeObject ()Lorg/apache/commons/collections4/SortedBidiMap;","26044","526","3220"
"1891","org.apache.commons.collections4.map.FixedSizeSortedMapTest.makeObject ()Ljava/util/Map;","17315","425","2416"
"1892","org.apache.commons.collections4.map.FixedSizeSortedMapTest.makeObject ()Ljava/util/SortedMap;","15194","434","3365"
"1893","org.apache.commons.collections4.trie.UnmodifiableTrieTest.makeObject ()Ljava/util/Map;","17055","425","3148"
"1894","org.apache.commons.collections4.trie.UnmodifiableTrieTest.makeObject ()Lorg/apache/commons/collections4/Trie;","14178","435","1895"
"1895","org.apache.commons.collections4.map.UnmodifiableOrderedMap.keySet ()Ljava/util/Set;","11735","121","2824"
"1896","org.apache.commons.collections4.map.UnmodifiableOrderedMap.entrySet ()Ljava/util/Set;","9585","123","1314"
"1897","org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMapTest.makeObject ()Lorg/apache/commons/collections4/BidiMap;","4792","81","1000"
"1898","org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMapTest.makeObject ()Lorg/apache/commons/collections4/OrderedBidiMap;","15152","169","10060"
"1899","org.apache.commons.collections4.bidimap.UnmodifiableBidiMapTest.makeObject ()Lorg/apache/commons/collections4/BidiMap;","18262","163","9565"
"1900","org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMapTest.makeObject ()Lorg/apache/commons/collections4/BidiMap;","5319","81","1184"
"1901","org.apache.commons.collections4.bidimap.UnmodifiableBidiMapTest.makeObject ()Ljava/util/Map;","6601","72","2042"
"1902","org.apache.commons.collections4.map.SingletonMapTest.makeObject ()Ljava/util/Map;","12786","74","574"
"1903","org.apache.commons.collections4.map.SingletonMapTest.makeObject ()Lorg/apache/commons/collections4/OrderedMap;","13281","83","7468"
"1904","org.apache.commons.collections4.map.UnmodifiableOrderedMap.unmodifiableOrderedMap (Lorg/apache/commons/collections4/OrderedMap;)Lorg/apache/commons/collections4/OrderedMap;","2869","151","883"
"1905","org.apache.commons.collections4.map.UnmodifiableOrderedMap.<init> (Lorg/apache/commons/collections4/OrderedMap;)V","1986","150","525"
"1906","org.apache.commons.collections4.map.AbstractOrderedMapDecorator.<init> (Lorg/apache/commons/collections4/OrderedMap;)V","1461","150","505"
"1907","org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMapTest.makeObject ()Ljava/util/Map;","3994","78","1522"
"1908","org.apache.commons.collections4.set.UnmodifiableSortedSet.subSet (Ljava/lang/Object;Ljava/lang/Object;)Ljava/util/SortedSet;","2408","34","408"
"1909","org.apache.commons.collections4.set.UnmodifiableSortedSet.<init> (Ljava/util/SortedSet;)V","4911","241","1151"
"1910","org.apache.commons.collections4.set.AbstractSortedSetDecorator.<init> (Ljava/util/Set;)V","3760","241","1219"
"1911","org.apache.commons.collections4.set.UnmodifiableSortedSet.headSet (Ljava/lang/Object;)Ljava/util/SortedSet;","1939","34","341"
"1912","org.apache.commons.collections4.set.UnmodifiableSortedSet.tailSet (Ljava/lang/Object;)Ljava/util/SortedSet;","1944","34","420"
"1913","org.apache.commons.collections4.set.UnmodifiableSortedSetTest.makeFullCollection ()Ljava/util/SortedSet;","11289","42","3857"
"1914","org.apache.commons.collections4.set.UnmodifiableSortedSetTest.makeFullCollection ()Lorg/apache/commons/collections4/set/UnmodifiableSortedSet;","12980","59","3013"
"1915","org.apache.commons.collections4.set.UnmodifiableSortedSet.unmodifiableSortedSet (Ljava/util/SortedSet;)Ljava/util/SortedSet;","4542","140","887"
"1916","org.apache.commons.collections4.map.ListOrderedMap2Test$TestListView.getFullElements ()[Ljava/lang/Object;","39905","168","1945"
"1917","org.apache.commons.collections4.map.LinkedMapTest$TestListView.getFullElements ()[Ljava/lang/Object;","51533","168","816"
"1918","org.apache.commons.collections4.map.ListOrderedMapTest$TestKeyListView.getFullElements ()[Ljava/lang/Object;","38303","168","1648"
"1919","org.apache.commons.collections4.map.ListOrderedMap2Test$TestListView.makeFullCollection ()Ljava/util/Collection;","56481","95","1071"
"1920","org.apache.commons.collections4.map.ListOrderedMap2Test$TestListView.makeFullCollection ()Ljava/util/List;","64376","113","1810"
"1921","org.apache.commons.collections4.map.ListOrderedMap.asList ()Ljava/util/List;","6036","139","873"
"1922","org.apache.commons.collections4.map.ListOrderedMap.keyList ()Ljava/util/List;","10744","282","2278"
"1923","org.apache.commons.collections4.map.ListOrderedMapTest$TestKeyListView.makeFullCollection ()Ljava/util/Collection;","61608","95","887"
"1924","org.apache.commons.collections4.map.ListOrderedMapTest$TestKeyListView.makeFullCollection ()Ljava/util/List;","71693","113","2035"
"1925","org.apache.commons.collections4.map.LinkedMapTest$TestListView.makeFullCollection ()Ljava/util/Collection;","53205","95","1066"
"1926","org.apache.commons.collections4.map.LinkedMapTest$TestListView.makeFullCollection ()Ljava/util/List;","59253","113","1055"
"1927","org.apache.commons.collections4.map.LinkedMap.asList ()Ljava/util/List;","3610","138","2364"
"1928","org.apache.commons.collections4.map.LinkedMap$LinkedMapList.<init> (Lorg/apache/commons/collections4/map/LinkedMap;)V","1246","138","674"
"1929","org.apache.commons.collections4.set.UnmodifiableSetTest.makeFullCollection ()Ljava/util/Collection;","3378","14","123"
"1930","org.apache.commons.collections4.set.UnmodifiableSetTest.makeFullCollection ()Ljava/util/Set;","3619","16","305"
"1931","java.util.HashSet.addAll (Ljava/util/Collection;)Z","865","16","865"
"1932","org.apache.commons.collections4.list.FixedSizeListTest.makeFullCollection ()Ljava/util/Collection;","16231","25","404"
"1933","org.apache.commons.collections4.list.FixedSizeListTest.makeFullCollection ()Ljava/util/List;","16442","29","12461"
"1934","org.apache.commons.collections4.list.FixedSizeList.fixedSizeList (Ljava/util/List;)Lorg/apache/commons/collections4/list/FixedSizeList;","1949","87","346"
"1935","org.apache.commons.collections4.list.FixedSizeList.<init> (Ljava/util/List;)V","1603","87","451"
"1936","org.apache.commons.collections4.collection.UnmodifiableCollectionTest.makeFullCollection ()Ljava/util/Collection;","2350","14","616"
"1937","org.apache.commons.collections4.set.UnmodifiableSortedSetTest.makeFullCollection ()Ljava/util/Collection;","2698","14","278"
"1938","org.apache.commons.collections4.queue.UnmodifiableQueueTest.makeFullCollection ()Ljava/util/Collection;","1953","13","218"
"1939","org.apache.commons.collections4.queue.UnmodifiableQueueTest.makeFullCollection ()Ljava/util/Queue;","2526","17","323"
"1940","org.apache.commons.collections4.queue.UnmodifiableQueueTest.isNullSupported ()Z","109","32","109"
"1941","org.apache.commons.collections4.queue.UnmodifiableQueue.unmodifiableQueue (Ljava/util/Queue;)Ljava/util/Queue;","1253","47","292"
"1942","org.apache.commons.collections4.queue.UnmodifiableQueue.<init> (Ljava/util/Queue;)V","961","45","170"
"1943","org.apache.commons.collections4.queue.AbstractQueueDecorator.<init> (Ljava/util/Queue;)V","791","45","251"
"1944","org.apache.commons.collections4.collection.UnmodifiableCollectionTest.makeConfirmedFullCollection ()Ljava/util/Collection;","532","11","47"
"1945","org.apache.commons.collections4.collection.UnmodifiableBoundedCollectionTest.makeFullCollection ()Ljava/util/Collection;","1749","12","273"
"1946","org.apache.commons.collections4.collection.UnmodifiableBoundedCollectionTest.makeFullCollection ()Lorg/apache/commons/collections4/BoundedCollection;","9621","14","7906"
"1947","org.apache.commons.collections4.collection.UnmodifiableBoundedCollection.unmodifiableBoundedCollection (Lorg/apache/commons/collections4/BoundedCollection;)Lorg/apache/commons/collections4/BoundedCollection;","423","34","156"
"1948","org.apache.commons.collections4.collection.UnmodifiableBoundedCollection.<init> (Lorg/apache/commons/collections4/BoundedCollection;)V","267","33","86"
"1949","org.apache.commons.collections4.collection.CompositeCollectionTest.makeFullCollection ()Ljava/util/Collection;","1421","12","492"
"1950","org.apache.commons.collections4.collection.CompositeCollection.<init> ()V","2147","128","1632"
"1951","org.apache.commons.collections4.collection.CompositeCollectionTest.getFullElements ()[Ljava/lang/Object;","806","34","806"
"1952","org.apache.commons.collections4.collection.CompositeCollection.addComposited (Ljava/util/Collection;)V","609","142","238"
"1953","org.apache.commons.collections4.collection.UnmodifiableBoundedCollectionTest.makeConfirmedFullCollection ()Ljava/util/Collection;","787","11","69"
"1954","org.apache.commons.collections4.queue.UnmodifiableQueueTest.makeConfirmedFullCollection ()Ljava/util/Collection;","610","12","55"
"1955","java.util.LinkedList.addAll (Ljava/util/Collection;)Z","193","12","193"
"1956","org.apache.commons.collections4.list.UnmodifiableListTest.makeFullCollection ()Ljava/util/Collection;","2593","24","252"
"1957","org.apache.commons.collections4.list.UnmodifiableListTest.makeFullCollection ()Lorg/apache/commons/collections4/list/UnmodifiableList;","3280","29","377"
"1958","org.apache.commons.collections4.collection.CompositeCollectionTest.makeConfirmedFullCollection ()Ljava/util/Collection;","614","11","63"
"1959","org.apache.commons.collections4.list.UnmodifiableList.listIterator ()Ljava/util/ListIterator;","15752","919","4837"
"1960","org.apache.commons.collections4.iterators.UnmodifiableListIterator.hasNext ()Z","33736","20648","11778"
"1961","org.apache.commons.collections4.map.LinkedMap$LinkedMapList.toArray ()[Ljava/lang/Object;","9307","204","670"
"1962","java.util.Set.toArray ()[Ljava/lang/Object;","10971","271","4595"
"1963","org.apache.commons.collections4.map.LinkedMap$LinkedMapList.listIterator ()Ljava/util/ListIterator;","11071","435","696"
"1964","java.util.AbstractList.listIterator ()Ljava/util/ListIterator;","10184","435","4450"
"1965","org.apache.commons.collections4.map.Flat3Map$Values.contains (Ljava/lang/Object;)Z","80","35","62"
"1966","org.apache.commons.collections4.map.Flat3Map.containsValue (Ljava/lang/Object;)Z","2478","201","244"
"1967","org.apache.commons.collections4.map.Flat3Map$KeySet.contains (Ljava/lang/Object;)Z","3160","585","735"
"1968","org.apache.commons.collections4.set.UnmodifiableSortedSetTest.makeObject ()Ljava/util/SortedSet;","4834","78","1119"
"1969","org.apache.commons.collections4.map.ListOrderedMap2Test$TestListView.makeObject ()Ljava/util/Collection;","2478","15","194"
