"Number","Method","Time","Count","SelfTime"
"56","org.apache.commons.collections4.MapUtils.verbosePrintInternal (Ljava/io/PrintStream;Ljava/lang/Object;Ljava/util/Map;Ljava/util/Deque;Z)V","2915864","20944","449462"
"57","org.apache.commons.collections4.IterableUtils.indexOf (Ljava/lang/Iterable;Lorg/apache/commons/collections4/Predicate;)I","220022","26184","51864"
"58","org.apache.commons.collections4.IteratorUtils.indexOf (Ljava/util/Iterator;Lorg/apache/commons/collections4/Predicate;)I","94365","26217","44291"
"59","org.apache.commons.collections4.functors.EqualPredicate.evaluate (Ljava/lang/Object;)Z","49182","37125","28657"
"60","java.lang.Object.equals (Ljava/lang/Object;)Z","747182","2535713","441167"
"61","org.apache.commons.collections4.IterableUtils.emptyIteratorIfNull (Ljava/lang/Iterable;)Ljava/util/Iterator;","80712","26414","34487"
"62","java.lang.Iterable.iterator ()Ljava/util/Iterator;","55738","29163","51223"
"63","org.apache.commons.collections4.MapUtils.printIndent (Ljava/io/PrintStream;I)V","153671","80036","59757"
"64","java.io.PrintStream.print (Ljava/lang/String;)V","149745","103972","149745"
"65","org.apache.commons.collections4.PredicateUtils.equalPredicate (Ljava/lang/Object;)Lorg/apache/commons/collections4/Predicate;","125572","26180","34905"
"66","org.apache.commons.collections4.functors.EqualPredicate.equalPredicate (Ljava/lang/Object;)Lorg/apache/commons/collections4/Predicate;","91168","26285","31919"
"67","org.apache.commons.collections4.functors.EqualPredicate.<init> (Ljava/lang/Object;)V","57947","24772","20277"
"68","org.apache.commons.collections4.functors.EqualPredicate.<init> (Ljava/lang/Object;Lorg/apache/commons/collections4/Equator;)V","37694","24753","37694"
"69","java.io.PrintStream.print (Ljava/lang/Object;)V","427301","58344","427301"
"70","java.io.PrintStream.print (C)V","45194","13464","45194"
"71","java.util.Deque.size ()I","130034","92004","130034"
"72","java.io.PrintStream.println (Ljava/lang/String;)V","403700","124916","403700"
"73","java.util.Deque.removeLast ()Ljava/lang/Object;","19505","16456","19505"
"74","java.util.Set.iterator ()Ljava/util/Iterator;","692579","113651","203346"
"75","java.lang.Object.getClass ()Ljava/lang/Class;","30419","30391","30419"
"76","java.lang.Class.getName ()Ljava/lang/String;","28346","43905","28346"
"77","java.util.Deque.contains (Ljava/lang/Object;)Z","66587","14212","66587"
"78","java.util.Deque.addLast (Ljava/lang/Object;)V","16943","16456","16943"
"79","java.util.Map.entrySet ()Ljava/util/Set;","506294","104950","192718"
"80","java.util.ArrayDeque.<init> ()V","54017","14329","54017"
"81","java.io.PrintStream.<init> (Ljava/io/OutputStream;)V","868570","11968","868570"
"82","java.io.ByteArrayOutputStream.<init> ()V","120253","12276","120253"
"83","java.io.ByteArrayOutputStream.toString ()Ljava/lang/String;","121470","23188","121470"
"84","java.util.TreeMap.<init> ()V","81730","37084","81730"
"85","java.io.ByteArrayOutputStream.reset ()V","16545","11968","16545"
"86","org.apache.commons.collections4.MapUtilsTest.testVerbosePrintSelfReference ()V","417380","748","38747"
"87","org.apache.commons.collections4.MapUtils.verbosePrint (Ljava/io/PrintStream;Ljava/lang/Object;Ljava/util/Map;)V","1008252","6732","119901"
"88","java.io.PrintStream.println ()V","16344","12716","16344"
"89","org.apache.commons.collections4.MapUtilsTest.testIterableMap ()V","384498","748","40253"
"90","org.apache.commons.collections4.MapUtils.iterableMap (Ljava/util/Map;)Lorg/apache/commons/collections4/IterableMap;","216542","2992","124883"
"91","org.apache.commons.collections4.map.HashedMap.<init> (Ljava/util/Map;)V","75762","748","5199"
"92","org.apache.commons.collections4.map.AbstractHashedMap.<init> (Ljava/util/Map;)V","71003","749","6519"
"93","org.apache.commons.collections4.map.AbstractHashedMap._putAll (Ljava/util/Map;)V","57503","795","13299"
"94","org.apache.commons.collections4.map.AbstractHashedMap.put (Ljava/lang/Object;Ljava/lang/Object;)Ljava/lang/Object;","1039398","239941","186217"
"95","org.apache.commons.collections4.map.AbstractHashedMap.addMapping (IILjava/lang/Object;Ljava/lang/Object;)V","557944","210069","120066"
"96","org.apache.commons.collections4.map.AbstractHashedMap.createEntry (Lorg/apache/commons/collections4/map/AbstractHashedMap$HashEntry;ILjava/lang/Object;Ljava/lang/Object;)Lorg/apache/commons/collections4/map/AbstractHashedMap$HashEntry;","63639","16695","16435"
"97","org.apache.commons.collections4.map.AbstractHashedMap$HashEntry.<init> (Lorg/apache/commons/collections4/map/AbstractHashedMap$HashEntry;ILjava/lang/Object;Ljava/lang/Object;)V","116713","210676","116713"
"98","org.apache.commons.collections4.map.AbstractHashedMap.convertKey (Ljava/lang/Object;)Ljava/lang/Object;","84719","695517","84719"
"99","org.apache.commons.collections4.map.AbstractHashedMap.addEntry (Lorg/apache/commons/collections4/map/AbstractHashedMap$HashEntry;I)V","6382","27373","6382"
"100","org.apache.commons.collections4.map.AbstractHashedMap.checkCapacity ()V","47644","209445","24836"
"101","org.apache.commons.collections4.map.AbstractHashedMap.hash (Ljava/lang/Object;)I","178261","477716","110388"
"102","java.lang.Object.hashCode ()I","281820","951272","190703"
"103","org.apache.commons.collections4.map.AbstractHashedMap.hashIndex (II)I","58323","565904","58323"
"104","org.apache.commons.collections4.map.AbstractHashedMap.ensureCapacity (I)V","23826","2634","18018"
"105","org.apache.commons.collections4.map.AbstractHashedMap.calculateNewCapacity (I)I","2205","2291","2205"
"106","org.apache.commons.collections4.map.AbstractHashedMap.<init> (IF)V","48767","1728","27964"
"107","java.util.AbstractMap.<init> ()V","27807","8255","27807"
"108","java.lang.Float.isNaN (F)Z","2382","1554","2382"
"109","org.apache.commons.collections4.map.AbstractHashedMap.calculateThreshold (IF)I","2271","2632","2271"
"110","org.apache.commons.collections4.map.AbstractHashedMap.init ()V","1952","2316","1952"
"111","java.lang.Math.max (II)I","70361","707316","70361"
"112","org.apache.commons.collections4.map.AbstractMapDecorator.get (Ljava/lang/Object;)Ljava/lang/Object;","134613","110836","66435"
"113","org.apache.commons.collections4.map.AbstractMapDecorator.decorated ()Ljava/util/Map;","88947","304905","88947"
"114","org.apache.commons.collections4.map.AbstractMapDecorator.size ()I","196942","45278","75147"
"115","org.apache.commons.collections4.MapUtils$1.<init> (Ljava/util/Map;)V","6378","748","2088"
"116","java.util.HashMap.put (Ljava/lang/Object;Ljava/lang/Object;)Ljava/lang/Object;","24832","4603","24807"
"117","org.junit.Assert.assertNotSame (Ljava/lang/Object;Ljava/lang/Object;)V","6052","1496","6052"
"118","org.junit.Assert.assertSame (Ljava/lang/Object;Ljava/lang/Object;)V","8017","3082","8017"
"119","org.apache.commons.collections4.MapUtilsTest.testDebugPrintNullKeyToMap2 ()V","361632","748","38014"
"120","org.apache.commons.collections4.MapUtilsTest.testPredicatedMap ()V","340339","748","24603"
"121","org.apache.commons.collections4.MapUtils.predicatedMap (Ljava/util/Map;Lorg/apache/commons/collections4/Predicate;Lorg/apache/commons/collections4/Predicate;)Lorg/apache/commons/collections4/IterableMap;","299972","1496","30173"
"122","org.apache.commons.collections4.map.PredicatedMap.predicatedMap (Ljava/util/Map;Lorg/apache/commons/collections4/Predicate;Lorg/apache/commons/collections4/Predicate;)Lorg/apache/commons/collections4/map/PredicatedMap;","273398","1577","2869"
"123","org.apache.commons.collections4.map.PredicatedMap.<init> (Ljava/util/Map;Lorg/apache/commons/collections4/Predicate;Lorg/apache/commons/collections4/Predicate;)V","272999","1658","8709"
"124","org.apache.commons.collections4.map.AbstractInputCheckedMapDecorator.<init> (Ljava/util/Map;)V","274092","4107","9048"
"125","org.apache.commons.collections4.MapUtilsTest.getPredicate ()Lorg/apache/commons/collections4/Predicate;","11825","748","5996"
"126","org.apache.commons.collections4.MapUtilsTest$1.<init> (Lorg/apache/commons/collections4/MapUtilsTest;)V","5829","748","5829"
"127","org.junit.Assert.assertTrue (Ljava/lang/String;Z)V","3790","1577","3790"
"128","org.apache.commons.collections4.MapUtilsTest.testDebugPrint ()V","328314","748","56984"
"129","org.apache.commons.collections4.MapUtilsTest.testgetFloatValue ()V","309717","748","46385"
"130","org.apache.commons.collections4.MapUtilsTest.getDecimalSeparator ()C","242830","1496","9831"
"131","java.text.DecimalFormat.getDecimalFormatSymbols ()Ljava/text/DecimalFormatSymbols;","16543","1496","16543"
"132","java.text.DecimalFormatSymbols.getDecimalSeparator ()C","1745","1496","1745"
"133","org.apache.commons.collections4.MapUtils.getFloatValue (Ljava/util/Map;Ljava/lang/Object;F)F","94478","2244","6121"
"134","org.apache.commons.collections4.MapUtils.getFloat (Ljava/util/Map;Ljava/lang/Object;)Ljava/lang/Float;","91885","5236","9383"
"135","java.lang.Number.floatValue ()F","4099","748","4099"
"136","java.lang.Float.valueOf (F)Ljava/lang/Float;","12175","2992","12175"
"137","java.lang.Float.floatValue ()F","2251","3740","2251"
"138","org.junit.Assert.assertEquals (DDD)V","16699","11968","16699"
"139","org.apache.commons.collections4.MapUtils.getFloatValue (Ljava/util/Map;Ljava/lang/Object;)F","4535","1496","2023"
"140","java.lang.StringBuilder.append (C)Ljava/lang/StringBuilder;","13306","36520","13306"
"141","org.apache.commons.collections4.MapUtils.getFloat (Ljava/util/Map;Ljava/lang/Object;Ljava/lang/Float;)Ljava/lang/Float;","3555","1496","1363"
"142","org.apache.commons.collections4.MapUtilsTest.testgetDoubleValue ()V","305627","748","40774"
"143","org.apache.commons.collections4.MapUtils.getDoubleValue (Ljava/util/Map;Ljava/lang/Object;D)D","96370","2244","6355"
"144","org.apache.commons.collections4.MapUtils.getDouble (Ljava/util/Map;Ljava/lang/Object;)Ljava/lang/Double;","93164","5236","9551"
"145","java.lang.Number.doubleValue ()D","4759","748","4759"
"146","java.lang.Double.valueOf (D)Ljava/lang/Double;","10049","2992","10049"
"147","java.lang.Double.doubleValue ()D","3094","3740","3094"
"148","org.apache.commons.collections4.MapUtils.getDoubleValue (Ljava/util/Map;Ljava/lang/Object;)D","4968","1496","2271"
"149","org.apache.commons.collections4.MapUtils.getDouble (Ljava/util/Map;Ljava/lang/Object;Ljava/lang/Double;)Ljava/lang/Double;","3616","1496","1470"
"150","org.apache.commons.collections4.MapUtilsTest.testVerbosePrint ()V","297303","748","31002"
"151","org.apache.commons.collections4.MapUtilsTest.testPopulateMultiMap ()V","295313","748","52556"
"152","org.apache.commons.collections4.MapUtils.populateMap (Lorg/apache/commons/collections4/MultiMap;Ljava/lang/Iterable;Lorg/apache/commons/collections4/Transformer;Lorg/apache/commons/collections4/Transformer;)V","125867","748","12784"
"153","org.apache.commons.collections4.map.MultiValueMap.put (Ljava/lang/Object;Ljava/lang/Object;)Ljava/lang/Object;","132758","4196","13800"
"154","org.apache.commons.collections4.map.MultiValueMap.createCollection (I)Ljava/util/Collection;","94163","2625","4869"
"155","org.apache.commons.collections4.map.MultiValueMap$ReflectionFactory.create ()Ljava/lang/Object;","89294","2625","3526"
"156","org.apache.commons.collections4.map.MultiValueMap$ReflectionFactory.create ()Ljava/util/Collection;","85768","2625","14135"
"157","java.lang.reflect.Constructor.newInstance ([Ljava/lang/Object;)Ljava/lang/Object;","68396","2696","66915"
"158","java.lang.Class.getDeclaredConstructor ([Ljava/lang/Class;)Ljava/lang/reflect/Constructor;","12928","2626","12928"
"159","org.apache.commons.collections4.map.MultiValueMap.getCollection (Ljava/lang/Object;)Ljava/util/Collection;","11732","4282","6419"
"160","java.util.Collection.add (Ljava/lang/Object;)Z","439266","147661","286805"
"161","java.util.Collection.size ()I","751722","210674","397829"
"162","org.apache.commons.collections4.MapUtilsTest$4.transform (Ljava/lang/Object;)Ljava/lang/Object;","8130","3740","3175"
"163","org.apache.commons.collections4.MapUtilsTest$4.transform (Lorg/apache/commons/collections4/MapUtilsTest$X;)Ljava/lang/Integer;","4955","3740","3022"
"164","org.apache.commons.collections4.functors.NOPTransformer.transform (Ljava/lang/Object;)Ljava/lang/Object;","12806","57148","12806"
"165","org.apache.commons.collections4.map.MultiValueMap.containsValue (Ljava/lang/Object;)Z","28654","3755","11961"
"166","java.util.Collection.contains (Ljava/lang/Object;)Z","501814","65837","141123"
"167","org.apache.commons.collections4.map.MultiValueMap.totalSize ()I","17650","765","8159"
"168","org.apache.commons.collections4.CollectionUtils.size (Ljava/lang/Object;)I","5456","2294","3975"
"169","java.util.Map.values ()Ljava/util/Collection;","162764","38846","92387"
"170","java.util.Collection.iterator ()Ljava/util/Iterator;","889950","150385","358087"
"171","org.apache.commons.collections4.map.MultiValueMap.multiValueMap (Ljava/util/Map;)Lorg/apache/commons/collections4/map/MultiValueMap;","17006","815","3902"
"172","org.apache.commons.collections4.map.MultiValueMap.multiValueMap (Ljava/util/Map;Ljava/lang/Class;)Lorg/apache/commons/collections4/map/MultiValueMap;","17428","831","6715"
"173","org.apache.commons.collections4.map.MultiValueMap.<init> (Ljava/util/Map;Lorg/apache/commons/collections4/Factory;)V","7697","856","3040"
"174","org.apache.commons.collections4.map.MultiValueMap$ReflectionFactory.<init> (Ljava/lang/Class;)V","3612","856","3612"
"175","org.apache.commons.collections4.map.AbstractMapDecorator.containsKey (Ljava/lang/Object;)Z","59269","21501","21973"
"176","java.util.ArrayList.<init> ()V","128853","147362","128853"
"177","org.apache.commons.collections4.MapUtilsTest$X.<init> (ILjava/lang/String;)V","9643","3740","9643"
"178","java.util.List.add (Ljava/lang/Object;)Z","187150","1357942","158169"
"179","org.apache.commons.collections4.MapUtilsTest$4.<init> (Lorg/apache/commons/collections4/MapUtilsTest;)V","2908","748","2908"
"180","java.util.List.get (I)Ljava/lang/Object;","923128","5750652","618700"
"181","org.apache.commons.collections4.TransformerUtils.nopTransformer ()Lorg/apache/commons/collections4/Transformer;","19253","6265","14773"
"182","org.apache.commons.collections4.functors.NOPTransformer.nopTransformer ()Lorg/apache/commons/collections4/Transformer;","4461","4577","4461"
"183","java.util.List.size ()I","61868","490312","55586"
"184","org.apache.commons.collections4.MapUtilsTest.testIterableSortedMap ()V","291002","748","42584"
"185","org.apache.commons.collections4.MapUtils.iterableSortedMap (Ljava/util/SortedMap;)Lorg/apache/commons/collections4/IterableSortedMap;","189724","1496","100201"
"186","org.apache.commons.collections4.map.AbstractSortedMapDecorator.decorated ()Ljava/util/Map;","27382","10980","13080"
"187","org.apache.commons.collections4.map.AbstractSortedMapDecorator.decorated ()Ljava/util/SortedMap;","33197","30045","22705"
"188","org.apache.commons.collections4.MapUtils$2.<init> (Ljava/util/SortedMap;)V","8948","748","2873"
"189","org.apache.commons.collections4.map.AbstractSortedMapDecorator.<init> (Ljava/util/SortedMap;)V","30771","4630","10035"
"190","java.util.TreeMap.put (Ljava/lang/Object;Ljava/lang/Object;)Ljava/lang/Object;","11678","2244","11678"
"191","org.apache.commons.collections4.MapUtilsTest.testVerbosePrintNullLabelAndMap ()V","273883","748","43069"
"192","org.apache.commons.collections4.MapUtils.<clinit> ()V","64","1","37"
"193","org.apache.commons.collections4.map.UnmodifiableSortedMap.unmodifiableSortedMap (Ljava/util/SortedMap;)Ljava/util/SortedMap;","6971","522","2183"
"194","org.apache.commons.collections4.map.UnmodifiableSortedMap.<init> (Ljava/util/SortedMap;)V","4788","521","1443"
"195","org.apache.commons.collections4.MapUtilsTest.testgetLongValue ()V","270302","748","35538"
"196","org.apache.commons.collections4.MapUtils.getLongValue (Ljava/util/Map;Ljava/lang/Object;J)J","150021","2244","5793"
"197","org.apache.commons.collections4.MapUtils.getLong (Ljava/util/Map;Ljava/lang/Object;)Ljava/lang/Long;","189528","5984","8317"
"198","java.lang.Long.longValue ()J","8188","32057","8188"
"199","org.apache.commons.collections4.MapUtils.getLong (Ljava/util/Map;Ljava/lang/Object;Ljava/lang/Long;)Ljava/lang/Long;","46135","2244","2073"
"200","org.apache.commons.collections4.MapUtils.getLongValue (Ljava/util/Map;Ljava/lang/Object;)J","4591","1496","1884"
"201","java.lang.Long.valueOf (J)Ljava/lang/Long;","6238","7828","6238"
"202","org.apache.commons.collections4.MapUtilsTest.testPopulateMap ()V","269878","748","77389"
"203","org.apache.commons.collections4.MapUtils.populateMap (Ljava/util/Map;Ljava/lang/Iterable;Lorg/apache/commons/collections4/Transformer;)V","47984","748","5600"
"204","org.apache.commons.collections4.MapUtils.populateMap (Ljava/util/Map;Ljava/lang/Iterable;Lorg/apache/commons/collections4/Transformer;Lorg/apache/commons/collections4/Transformer;)V","62503","1496","20854"
"205","org.apache.commons.collections4.collection.TransformedCollectionTest$StringToInteger.transform (Ljava/lang/Object;)Ljava/lang/Object;","16494","15894","8579"
"206","java.lang.Integer.valueOf (Ljava/lang/String;)Ljava/lang/Integer;","26217","48754","26217"
"207","java.util.Map.containsValue (Ljava/lang/Object;)Z","152660","22693","43422"
"208","org.apache.commons.collections4.MapUtilsTest.testDebugAndVerbosePrintCasting ()V","269749","748","22657"
"209","java.util.HashMap.<init> (IF)V","17780","2992","17780"
"210","org.apache.commons.collections4.MapUtilsTest.testDebugPrintNullLabel ()V","262139","748","58317"
"211","org.apache.commons.collections4.functors.NullPredicate.evaluate (Ljava/lang/Object;)Z","620","1532","620"
"212","org.apache.commons.collections4.functors.NullPredicate.nullPredicate ()Lorg/apache/commons/collections4/Predicate;","1318","1512","1318"
"213","org.apache.commons.collections4.MapUtilsTest.testDebugPrintNullStream ()V","258360","748","17597"
"214","org.apache.commons.collections4.MapUtilsTest.testVerbosePrintNullStream ()V","248806","748","13562"
"215","org.apache.commons.collections4.MapUtilsTest.testgetByteValue ()V","221643","748","26423"
"216","org.apache.commons.collections4.MapUtils.getByteValue (Ljava/util/Map;Ljava/lang/Object;B)B","160436","2244","6708"
"217","org.apache.commons.collections4.MapUtils.getByte (Ljava/util/Map;Ljava/lang/Object;)Ljava/lang/Byte;","156940","5236","9066"
"218","java.lang.Number.byteValue ()B","3996","748","3996"
"219","java.lang.Byte.valueOf (B)Ljava/lang/Byte;","5651","2992","5651"
"220","java.lang.Byte.byteValue ()B","2480","3740","2480"
"221","org.apache.commons.collections4.MapUtils.getByteValue (Ljava/util/Map;Ljava/lang/Object;)B","4302","1496","1809"
"222","org.apache.commons.collections4.MapUtils.getByte (Ljava/util/Map;Ljava/lang/Object;Ljava/lang/Byte;)Ljava/lang/Byte;","3394","1496","1437"
"223","org.apache.commons.collections4.MapUtilsTest.testgetIntValue ()V","205446","748","24810"
"224","org.apache.commons.collections4.MapUtils.getIntValue (Ljava/util/Map;Ljava/lang/Object;I)I","147674","2244","5441"
"225","org.apache.commons.collections4.MapUtils.getInteger (Ljava/util/Map;Ljava/lang/Object;)Ljava/lang/Integer;","145630","5236","9353"
"226","java.lang.Number.intValue ()I","6378","3897","6378"
"227","java.lang.Integer.intValue ()I","90735","1215957","90735"
"228","org.apache.commons.collections4.MapUtils.getIntValue (Ljava/util/Map;Ljava/lang/Object;)I","4691","1496","1939"
"229","org.apache.commons.collections4.MapUtils.getInteger (Ljava/util/Map;Ljava/lang/Object;Ljava/lang/Integer;)Ljava/lang/Integer;","3345","1496","1323"
"230","org.apache.commons.collections4.MapUtilsTest.testVerbosePrintNullLabel ()V","200440","748","23171"
"231","org.apache.commons.collections4.MapUtilsTest.testDebugPrintNullKeyToMap1 ()V","194635","748","42031"
"232","org.apache.commons.collections4.MapUtilsTest.testDebugPrintNullKey ()V","186433","748","42704"
"233","org.apache.commons.collections4.MapUtilsTest.testConvertResourceBundle ()V","183408","748","21379"
"234","org.apache.commons.collections4.MapUtils.toMap (Ljava/util/ResourceBundle;)Ljava/util/Map;","83383","748","8699"
"235","java.util.ResourceBundle.getKeys ()Ljava/util/Enumeration;","59214","748","24940"
"236","org.apache.commons.collections4.MapUtilsTest$3.getContents ()[[Ljava/lang/Object;","34274","748","25725"
"237","java.util.Map.keySet ()Ljava/util/Set;","563579","64462","206102"
"238","java.util.Enumeration.hasMoreElements ()Z","3907","4532","3891"
"239","java.util.ResourceBundle.getObject (Ljava/lang/String;)Ljava/lang/Object;","3388","3740","3388"
"240","java.util.Enumeration.nextElement ()Ljava/lang/Object;","2756","3801","2741"
"241","java.util.Map.equals (Ljava/lang/Object;)Z","1601576","61136","320310"
"242","org.apache.commons.collections4.MapUtilsTest$3.<init> (Lorg/apache/commons/collections4/MapUtilsTest;Ljava/util/Map;)V","10002","748","5255"
"243","java.util.ListResourceBundle.<init> ()V","4747","748","4747"
"244","org.apache.commons.collections4.MapUtilsTest.testVerbosePrintNullKeyToMap2 ()V","179402","748","18820"
"245","org.apache.commons.collections4.MapUtilsTest.testVerbosePrintNullKeyToMap1 ()V","173331","748","22334"
"246","org.apache.commons.collections4.MapUtilsTest.testVerbosePrintNullKey ()V","168272","748","18262"
"247","org.apache.commons.collections4.MapUtilsTest.testInvertMap ()V","161575","748","25047"
"248","java.util.Set.equals (Ljava/lang/Object;)Z","171825","3661","101709"
"249","org.apache.commons.collections4.MapUtils.invertMap (Ljava/util/Map;)Ljava/util/Map;","25810","748","10345"
"250","java.util.HashMap.<init> (I)V","18731","3870","18731"
"251","java.util.HashSet.<init> (Ljava/util/Collection;)V","159473","4860","98465"
"252","org.apache.commons.collections4.MapUtilsTest.testDebugAndVerbosePrintNullMap ()V","125456","748","33997"
"253","java.lang.String.valueOf (Ljava/lang/Object;)Ljava/lang/String;","1931","825","1931"
"254","org.apache.commons.collections4.MapUtilsTest.testLazyMapTransformer ()V","110338","748","39655"
"255","org.apache.commons.collections4.map.LazyMap.get (Ljava/lang/Object;)Ljava/lang/Object;","24153","1569","6515"
"256","org.apache.commons.collections4.MapUtilsTest$2.transform (Ljava/lang/Object;)Ljava/lang/Object;","6592","748","2723"
"257","org.apache.commons.collections4.MapUtilsTest$2.<init> (Lorg/apache/commons/collections4/MapUtilsTest;)V","5132","748","5132"
