"Number","Method","Time","Count","SelfTime"
"60","java.io.Writer.write (Ljava/lang/String;)V","282912","102161","282912"
"61","org.apache.log4j.spi.LoggingEvent.getThrowableStrRep ()[Ljava/lang/String;","232437","87173","23227"
"62","org.apache.log4j.PatternLayout.ignoresThrowable ()Z","21716","87082","21716"
"63","org.apache.log4j.WriterAppender.shouldFlush (Lorg/apache/log4j/spi/LoggingEvent;)Z","24212","87054","24212"
"64","org.apache.log4j.WriterAppender.checkEntryConditions ()Z","31679","87424","31679"
"65","org.apache.log4j.AppenderSkeleton.isAsSevereAsThreshold (Lorg/apache/log4j/Priority;)Z","66844","87979","44952"
"66","org.apache.log4j.Priority.isGreaterOrEqual (Lorg/apache/log4j/Priority;)Z","136516","807460","136516"
"67","java.util.Vector.elementAt (I)Ljava/lang/Object;","38050","87602","38050"
"68","java.util.Vector.size ()I","41490","87666","41490"
"69","org.apache.log4j.spi.LoggingEvent.<init> (Ljava/lang/String;Lorg/apache/log4j/Category;Lorg/apache/log4j/Priority;Ljava/lang/Object;Ljava/lang/Throwable;)V","276354","88167","173433"
"70","java.lang.System.currentTimeMillis ()J","86829","117814","86829"
"71","org.apache.log4j.Category.getName ()Ljava/lang/String;","32161","87996","32161"
"72","org.apache.log4j.Hierarchy.isDisabled (I)Z","148706","721515","148706"
"73","org.apache.log4j.Category.getEffectiveLevel ()Lorg/apache/log4j/Level;","121198","721272","121198"
"74","org.apache.log4j.LogManager.getLogger (Ljava/lang/String;)Lorg/apache/log4j/Logger;","52832","689","2028"
"75","org.apache.log4j.Hierarchy.getLogger (Ljava/lang/String;)Lorg/apache/log4j/Logger;","48746","689","703"
"76","org.apache.log4j.Hierarchy.getLogger (Ljava/lang/String;Lorg/apache/log4j/spi/LoggerFactory;)Lorg/apache/log4j/Logger;","48043","689","8791"
"77","org.apache.log4j.Hierarchy.updateParents (Lorg/apache/log4j/Logger;)V","29417","689","10428"
"78","java.util.Hashtable.get (Ljava/lang/Object;)Ljava/lang/Object;","18290","9949","10438"
"79","org.apache.log4j.CategoryKey.equals (Ljava/lang/Object;)Z","6820","2702","5008"
"80","java.lang.Object.getClass ()Ljava/lang/Class;","5531","15308","5531"
"81","org.apache.log4j.CategoryKey.hashCode ()I","1471","3170","1471"
"82","org.apache.log4j.CategoryKey.<init> (Ljava/lang/String;)V","5570","3638","4340"
"83","java.lang.String.hashCode ()I","14994","29918","14994"
"84","org.apache.log4j.ProvisionNode.<init> (Lorg/apache/log4j/Logger;)V","1163","263","432"
"85","java.util.Vector.<init> ()V","1146","586","1146"
"86","java.util.Hashtable.put (Ljava/lang/Object;Ljava/lang/Object;)Ljava/lang/Object;","6608","2794","6169"
"87","org.apache.log4j.DefaultCategoryFactory.makeNewLoggerInstance (Ljava/lang/String;)Lorg/apache/log4j/Logger;","2576","689","676"
"88","org.apache.log4j.Logger.<init> (Ljava/lang/String;)V","2014","697","932"
"89","org.apache.log4j.Category.<init> (Ljava/lang/String;)V","1082","659","1082"
"90","org.apache.log4j.Category.setHierarchy (Lorg/apache/log4j/spi/LoggerRepository;)V","287","407","287"
"91","org.apache.log4j.LogManager.getLoggerRepository ()Lorg/apache/log4j/spi/LoggerRepository;","2387","858","1748"
"92","org.apache.log4j.spi.DefaultRepositorySelector.getLoggerRepository ()Lorg/apache/log4j/spi/LoggerRepository;","639","714","639"
"93","org.apache.log4j.Logger.isTraceEnabled ()Z","252724","211692","151380"
"94","org.apache.zookeeper.metrics.MetricsContext$DetailLevel.<clinit> ()V","692","9","284"
"95","org.apache.zookeeper.metrics.MetricsContext$DetailLevel.<init> (Ljava/lang/String;I)V","408","18","81"
"96","java.lang.Enum.<init> (Ljava/lang/String;I)V","12517","15893","12517"
"97","org.evosuite.runtime.System.registerObjectForIdentityHashCode (Ljava/lang/Object;)V","192075","33125","192075"
"98","org.evosuite.runtime.thread.KillSwitchHandler.killIfTimeout ()V","189589","630899","189589"
"99","org.apache.zookeeper.metrics.prometheus.PrometheusMetricsProvider.<clinit> ()V","186","2","32"
