"Number","Method","Time","Count","SelfTime"
"47","org.apache.commons.collections4.map.AbstractLinkedMap$LinkMapIterator.<init> (Lorg/apache/commons/collections4/map/AbstractLinkedMap;)V","5392","1617","1621"
"48","org.apache.commons.collections4.map.AbstractLinkedMap$LinkIterator.<init> (Lorg/apache/commons/collections4/map/AbstractLinkedMap;)V","23868","14927","23868"
"49","org.apache.commons.collections4.map.AbstractReferenceMap.mapIterator ()Lorg/apache/commons/collections4/MapIterator;","17281","1765","7281"
"50","org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceMapIterator.<init> (Lorg/apache/commons/collections4/map/AbstractReferenceMap;)V","10000","1765","1445"
"51","org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceBaseIterator.<init> (Lorg/apache/commons/collections4/map/AbstractReferenceMap;)V","64638","16217","26720"
"52","org.apache.commons.collections4.map.AbstractReferenceMap.size ()I","75506","30280","25200"
"53","org.apache.commons.collections4.map.AbstractReferenceMap.purgeBeforeRead ()V","55754","42197","24059"
"54","org.apache.commons.collections4.map.AbstractReferenceMap.purge ()V","35894","50325","23657"
"55","java.lang.ref.ReferenceQueue.poll ()Ljava/lang/ref/Reference;","12132","47206","12132"
"56","org.apache.commons.collections4.map.AbstractLinkedMap$LinkIterator.hasNext ()Z","151919","1785122","151919"
"57","org.apache.commons.collections4.map.AbstractHashedMap.mapIterator ()Lorg/apache/commons/collections4/MapIterator;","14892","3048","7341"
"58","org.apache.commons.collections4.map.AbstractHashedMap$HashMapIterator.<init> (Lorg/apache/commons/collections4/map/AbstractHashedMap;)V","7069","2227","2067"
"59","org.apache.commons.collections4.map.AbstractHashedMap$HashIterator.<init> (Lorg/apache/commons/collections4/map/AbstractHashedMap;)V","39426","25934","39426"
"60","org.apache.commons.collections4.map.AbstractHashedMap$HashIterator.hasNext ()Z","107629","393586","107629"
"61","org.apache.commons.collections4.map.AbstractMapDecorator.equals (Ljava/lang/Object;)Z","417940","18386","31618"
"62","org.apache.commons.collections4.keyvalue.MultiKey.equals (Ljava/lang/Object;)Z","21225","30854","11906"
"63","java.util.Arrays.equals ([Ljava/lang/Object;[Ljava/lang/Object;)Z","9344","29966","9344"
"64","org.apache.commons.collections4.keyvalue.MultiKey.hashCode ()I","7098","35719","7098"
"65","org.apache.commons.collections4.map.AbstractMapDecorator.decorated ()Ljava/util/Map;","84601","303711","84601"
"66","org.apache.commons.collections4.map.MultiKeyMap.decorated ()Ljava/util/Map;","11125","5844","4590"
"67","org.apache.commons.collections4.map.MultiKeyMap.decorated ()Lorg/apache/commons/collections4/map/AbstractHashedMap;","7559","6503","5289"
"68","org.apache.commons.collections4.trie.AbstractPatriciaTrie$EntrySet$EntryIterator.next ()Ljava/lang/Object;","728198","221401","70136"
"69","org.apache.commons.collections4.trie.AbstractPatriciaTrie$EntrySet$EntryIterator.next ()Ljava/util/Map$Entry;","658062","221401","69135"
"70","org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieIterator.nextEntry ()Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$TrieEntry;","1292986","496635","162466"
"71","org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieIterator.findNext (Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$TrieEntry;)Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$TrieEntry;","1125178","496478","148130"
"72","org.apache.commons.collections4.trie.AbstractPatriciaTrie.nextEntry (Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$TrieEntry;)Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$TrieEntry;","1140027","549461","176614"
"73","org.apache.commons.collections4.trie.AbstractPatriciaTrie.nextEntryImpl (Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$TrieEntry;Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$TrieEntry;Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$TrieEntry;)Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$TrieEntry;","1161725","737782","452776"
"74","org.apache.commons.collections4.trie.AbstractPatriciaTrie.isValidUplink (Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$TrieEntry;Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$TrieEntry;)Z","265232","805884","199292"
"75","org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieEntry.isEmpty ()Z","231815","1549882","231815"
"76","org.apache.commons.collections4.map.StaticBucketMap.equals (Ljava/lang/Object;)Z","68947","862","2902"
"77","java.util.Set.equals (Ljava/lang/Object;)Z","141232","3661","71072"
"78","org.apache.commons.collections4.map.StaticBucketMap$EntrySet.contains (Ljava/lang/Object;)Z","62794","13694","22687"
"79","org.apache.commons.collections4.map.StaticBucketMap$Node.equals (Ljava/lang/Object;)Z","34772","25386","19388"
"80","java.util.Map$Entry.getKey ()Ljava/lang/Object;","296438","886916","231359"
"81","java.util.Map$Entry.getValue ()Ljava/lang/Object;","379009","1064713","224144"
"82","org.apache.commons.collections4.map.StaticBucketMap.getHash (Ljava/lang/Object;)I","14369","23103","9972"
"83","java.lang.Object.hashCode ()I","278127","924868","188622"
"84","org.apache.commons.collections4.map.StaticBucketMap$EntrySet.size ()I","14580","2613","6449"
"85","org.apache.commons.collections4.map.StaticBucketMap.size ()I","21274","6969","21274"
"86","org.apache.commons.collections4.map.StaticBucketMap.entrySet ()Ljava/util/Set;","12704","1214","6106"
"87","org.apache.commons.collections4.map.StaticBucketMap$EntrySet.<init> (Lorg/apache/commons/collections4/map/StaticBucketMap;Lorg/apache/commons/collections4/map/StaticBucketMap$1;)V","6598","1214","1954"
"88","org.apache.commons.collections4.map.StaticBucketMap$EntrySet.<init> (Lorg/apache/commons/collections4/map/StaticBucketMap;)V","4644","1185","2207"
"89","java.util.AbstractSet.<init> ()V","60215","28655","60215"
"90","java.util.Map.entrySet ()Ljava/util/Set;","480963","104785","162821"
"91","org.apache.commons.collections4.map.Flat3Map.equals (Ljava/lang/Object;)Z","42978","856","1765"
"92","org.apache.commons.collections4.multimap.AbstractMultiValuedMap$AsMap.equals (Ljava/lang/Object;)Z","17906","1517","3170"
"93","org.apache.commons.collections4.trie.AbstractPatriciaTrie$EntrySet.iterator ()Ljava/util/Iterator;","168209","21294","18260"
"94","org.apache.commons.collections4.trie.AbstractPatriciaTrie$EntrySet$EntryIterator.<init> (Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$EntrySet;Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$1;)V","149949","21294","15461"
"95","org.apache.commons.collections4.trie.AbstractPatriciaTrie$EntrySet$EntryIterator.<init> (Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$EntrySet;)V","134488","21294","15409"
"96","org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieIterator.<init> (Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie;)V","200280","37687","60834"
"97","org.apache.commons.collections4.trie.AbstractPatriciaTrie.firstEntry ()Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$TrieEntry;","147939","45683","37184"
"98","org.apache.commons.collections4.trie.AbstractPatriciaTrie.followLeft (Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$TrieEntry;)Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$TrieEntry;","73469","29060","45531"
"99","org.apache.commons.collections4.trie.PatriciaTrie.size ()I","70687","77115","50382"
"100","org.apache.commons.collections4.trie.AbstractPatriciaTrie.size ()I","20305","68354","20305"
"101","org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieIterator.hasNext ()Z","77334","427530","77334"
"102","org.apache.commons.collections4.trie.AbstractBitwiseTrie$BasicEntry.getValue ()Ljava/lang/Object;","50010","370219","50010"
"103","org.apache.commons.collections4.trie.AbstractBitwiseTrie$BasicEntry.getKey ()Ljava/lang/Object;","130900","938748","130900"
"104","org.apache.commons.collections4.trie.PatriciaTrie.entrySet ()Ljava/util/Set;","23075","9034","9396"
"105","org.apache.commons.collections4.trie.AbstractPatriciaTrie.entrySet ()Ljava/util/Set;","13679","7574","6207"
"106","java.util.Map.hashCode ()I","1249777","64783","376744"
"107","org.apache.commons.collections4.map.AbstractHashedMap.hashCode ()I","255714","3849","38776"
"108","java.util.Map$Entry.hashCode ()I","129422","61710","32495"
"109","org.apache.commons.collections4.map.AbstractHashedMap$HashEntry.hashCode ()I","153446","68762","90245"
"110","org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceEntry.hashCode ()I","56764","23068","18850"
"111","org.apache.commons.collections4.map.AbstractReferenceMap.hashEntry (Ljava/lang/Object;Ljava/lang/Object;)I","8932","11534","5211"
"112","org.apache.commons.collections4.map.ReferenceIdentityMap.hashEntry (Ljava/lang/Object;Ljava/lang/Object;)I","8729","11534","4962"
"113","org.apache.commons.collections4.map.IdentityMap$IdentityEntry.hashCode ()I","14088","10352","8338"
"114","org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceEntrySetIterator.next ()Ljava/lang/Object;","144191","73901","33844"
"115","org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceEntrySetIterator.next ()Ljava/util/Map$Entry;","110347","73901","23839"
"116","org.apache.commons.collections4.map.AbstractHashedMap$EntrySetIterator.next ()Ljava/lang/Object;","166892","167519","72361"
"117","org.apache.commons.collections4.map.AbstractHashedMap$EntrySetIterator.next ()Ljava/util/Map$Entry;","94531","167519","56431"
"118","org.apache.commons.collections4.map.AbstractLinkedMap$EntrySetIterator.next ()Ljava/lang/Object;","239925","483134","92520"
"119","org.apache.commons.collections4.map.AbstractLinkedMap$EntrySetIterator.next ()Ljava/util/Map$Entry;","147405","483134","93216"
"120","org.apache.commons.collections4.map.AbstractLinkedMap.createEntrySetIterator ()Ljava/util/Iterator;","34943","8276","16949"
"121","org.apache.commons.collections4.map.AbstractLinkedMap$EntrySetIterator.<init> (Lorg/apache/commons/collections4/map/AbstractLinkedMap;)V","15003","5966","5418"
"122","org.apache.commons.collections4.map.AbstractHashedMap.createEntrySetIterator ()Ljava/util/Iterator;","57771","16631","26458"
"123","org.apache.commons.collections4.map.AbstractHashedMap$EntrySetIterator.<init> (Lorg/apache/commons/collections4/map/AbstractHashedMap;)V","25540","12129","7872"
"124","org.apache.commons.collections4.map.AbstractReferenceMap.createEntrySetIterator ()Ljava/util/Iterator;","39103","7078","5842"
"125","org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceEntrySetIterator.<init> (Lorg/apache/commons/collections4/map/AbstractReferenceMap;)V","33261","7078","4250"
"126","org.apache.commons.collections4.map.AbstractMapDecorator.hashCode ()I","156903","9327","15799"
"127","org.apache.commons.collections4.map.Flat3Map.hashCode ()I","24770","428","1087"
"128","org.apache.commons.collections4.multimap.AbstractMultiValuedMap$AsMap.hashCode ()I","18521","762","1854"
"129","org.apache.commons.collections4.trie.AbstractBitwiseTrie$BasicEntry.hashCode ()I","118300","63586","69484"
"130","org.apache.commons.collections4.map.StaticBucketMap.hashCode ()I","7808","436","3709"
"131","org.apache.commons.collections4.map.StaticBucketMap$Node.hashCode ()I","29247","29458","18079"
"132","org.apache.commons.collections4.map.AbstractMapTest.getConfirmed ()Ljava/util/Map;","566632","576307","566632"
"133","org.apache.commons.collections4.map.PassiveExpiringMap.size ()I","18212","610","2212"
"134","org.apache.commons.collections4.map.PassiveExpiringMap.removeAllExpired (J)V","41141","2227","17695"
"135","org.apache.commons.collections4.map.PassiveExpiringMap.isExpired (JLjava/lang/Long;)Z","14943","31806","10181"
"136","java.lang.Long.longValue ()J","5897","31965","5897"
"137","java.util.Set.iterator ()Ljava/util/Iterator;","703376","113521","297285"
"138","org.apache.commons.collections4.map.AbstractMapDecorator.size ()I","197368","45285","67984"
"139","org.apache.commons.collections4.map.PassiveExpiringMap.now ()J","6559","5765","3825"
"140","java.lang.System.currentTimeMillis ()J","2771","5282","2771"
"141","org.apache.commons.collections4.multimap.AbstractMultiValuedMap$AsMap.size ()I","15718","7420","10676"
"142","org.apache.commons.collections4.map.Flat3Map.size ()I","3170","3871","2622"
"143","java.util.Map.isEmpty ()Z","212684","72780","101460"
"144","org.apache.commons.collections4.map.PassiveExpiringMap.isEmpty ()Z","8390","386","1233"
"145","org.apache.commons.collections4.map.AbstractMapDecorator.isEmpty ()Z","63976","10471","16906"
"146","org.apache.commons.collections4.map.AbstractHashedMap.isEmpty ()Z","1829","4428","1829"
"147","org.apache.commons.collections4.map.StaticBucketMap.isEmpty ()Z","2375","431","1225"
"148","org.apache.commons.collections4.map.AbstractReferenceMap.isEmpty ()Z","3378","873","1611"
"149","org.apache.commons.collections4.map.Flat3Map.isEmpty ()Z","1103","425","689"
"150","org.apache.commons.collections4.map.AbstractIterableMapTest.getMap ()Ljava/util/Map;","81672","26259","53527"
"151","org.apache.commons.collections4.map.AbstractIterableMapTest.getMap ()Lorg/apache/commons/collections4/IterableMap;","146401","110810","107071"
"152","org.apache.commons.collections4.map.AbstractMapTest.getMap ()Ljava/util/Map;","65802","165512","65802"
"153","org.apache.commons.collections4.map.LinkedMapTest.getMap ()Ljava/util/Map;","22551","3871","5984"
"154","org.apache.commons.collections4.map.LinkedMapTest.getMap ()Lorg/apache/commons/collections4/map/LinkedMap;","17026","3949","4309"
"155","org.apache.commons.collections4.map.AbstractOrderedMapTest.getMap ()Lorg/apache/commons/collections4/OrderedMap;","61833","21048","25159"
"156","org.apache.commons.collections4.map.AbstractSortedMapTest.getConfirmed ()Ljava/util/Map;","148169","86187","87341"
"157","org.apache.commons.collections4.map.AbstractSortedMapTest.getConfirmed ()Ljava/util/SortedMap;","130439","195401","92374"
"158","org.apache.commons.collections4.map.ListOrderedMap2Test.getMap ()Ljava/util/Map;","25121","3869","9053"
"159","org.apache.commons.collections4.map.ListOrderedMap2Test.getMap ()Lorg/apache/commons/collections4/map/ListOrderedMap;","16587","3945","5308"
"160","org.apache.commons.collections4.map.LRUMapTest.getMap ()Ljava/util/Map;","20010","3839","4386"
"161","org.apache.commons.collections4.map.LRUMapTest.getMap ()Lorg/apache/commons/collections4/map/LRUMap;","16076","3909","4235"
"162","org.apache.commons.collections4.map.ListOrderedMapTest.getMap ()Ljava/util/Map;","25871","3897","7501"
"163","org.apache.commons.collections4.map.ListOrderedMapTest.getMap ()Lorg/apache/commons/collections4/map/ListOrderedMap;","19042","3986","5423"
"164","org.apache.commons.collections4.map.AbstractSortedMapTest.getMap ()Ljava/util/Map;","59539","26001","29864"
"165","org.apache.commons.collections4.map.AbstractSortedMapTest.getMap ()Ljava/util/SortedMap;","65779","61249","48835"
"166","org.apache.commons.collections4.map.AbstractOrderedMapTest.getMap ()Ljava/util/Map;","21005","5195","9019"
"167","org.apache.commons.collections4.map.MultiKeyMapTest.getMap ()Ljava/util/Map;","11825","2710","4260"
"168","org.apache.commons.collections4.map.MultiKeyMapTest.getMap ()Lorg/apache/commons/collections4/map/MultiKeyMap;","7801","2724","3413"
"169","org.apache.commons.collections4.map.AbstractHashedMap$EntrySet.contains (Ljava/lang/Object;)Z","404817","44049","58039"
"170","java.util.Map$Entry.equals (Ljava/lang/Object;)Z","206760","95410","54724"
"171","org.apache.commons.collections4.map.AbstractHashedMap$HashEntry.equals (Ljava/lang/Object;)Z","143325","52737","79317"
"172","org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceEntry.equals (Ljava/lang/Object;)Z","44103","17863","16570"
"173","org.apache.commons.collections4.map.ReferenceIdentityMap.isEqualKey (Ljava/lang/Object;Ljava/lang/Object;)Z","14273","16607","8902"
"174","org.apache.commons.collections4.map.AbstractReferenceMap.isKeyType (Lorg/apache/commons/collections4/map/AbstractReferenceMap$ReferenceStrength;)Z","2628","16156","2628"
"175","org.apache.commons.collections4.map.AbstractReferenceMap.isEqualKey (Ljava/lang/Object;Ljava/lang/Object;)Z","11513","21630","7097"
"176","org.apache.commons.collections4.map.AbstractHashedMap.isEqualValue (Ljava/lang/Object;Ljava/lang/Object;)Z","12004","25557","7707"
"177","org.apache.commons.collections4.map.ReferenceIdentityMap.isEqualValue (Ljava/lang/Object;Ljava/lang/Object;)Z","1369","8798","1369"
"178","org.apache.commons.collections4.map.IdentityMap$IdentityEntry.equals (Ljava/lang/Object;)Z","16794","6399","5548"
"179","org.apache.commons.collections4.map.AbstractHashedMap.getEntry (Ljava/lang/Object;)Lorg/apache/commons/collections4/map/AbstractHashedMap$HashEntry;","179914","54533","67456"
"180","org.apache.commons.collections4.map.CaseInsensitiveMap.convertKey (Ljava/lang/Object;)Ljava/lang/Object;","122002","17979","41079"
"181","java.lang.String.<init> ([C)V","30055","17750","30055"
"182","java.lang.String.toCharArray ()[C","21273","17000","21273"
"183","java.lang.Character.toUpperCase (C)C","16519","65882","16519"
"184","java.lang.Character.toLowerCase (C)C","13789","65837","13789"
"185","org.apache.commons.collections4.map.AbstractHashedMap.hash (Ljava/lang/Object;)I","168211","451739","99924"
"186","org.apache.commons.collections4.map.AbstractHashedMap.isEqualKey (Ljava/lang/Object;Ljava/lang/Object;)Z","39890","211070","25013"
"187","org.apache.commons.collections4.map.AbstractLinkedMap.getEntry (Ljava/lang/Object;)Lorg/apache/commons/collections4/map/AbstractHashedMap$HashEntry;","40565","12512","5651"
"188","org.apache.commons.collections4.map.AbstractLinkedMap.getEntry (Ljava/lang/Object;)Lorg/apache/commons/collections4/map/AbstractLinkedMap$LinkEntry;","35663","12679","5643"
"189","org.apache.commons.collections4.map.AbstractReferenceMap.getEntry (Ljava/lang/Object;)Lorg/apache/commons/collections4/map/AbstractHashedMap$HashEntry;","61616","19971","7614"
"190","org.apache.commons.collections4.map.ReferenceIdentityMap.hash (Ljava/lang/Object;)I","7994","14327","5087"
"191","org.apache.commons.collections4.keyvalue.MultiKey.toString ()Ljava/lang/String;","257677","35629","89213"
"192","java.util.Arrays.toString ([Ljava/lang/Object;)Ljava/lang/String;","168464","35629","168464"
"193","org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieEntry.toString ()Ljava/lang/String;","844627","109396","624079"
"194","java.lang.StringBuilder.append (I)Ljava/lang/StringBuilder;","280824","772243","280824"
"195","org.apache.commons.collections4.map.ListOrderedMap$KeySetView$1.next ()Ljava/lang/Object;","353045","83224","67376"
"196","org.apache.commons.collections4.map.ListOrderedMap$ListOrderedIterator.next ()Ljava/lang/Object;","440703","151999","61510"
"197","org.apache.commons.collections4.map.ListOrderedMap$ListOrderedIterator.next ()Ljava/util/Map$Entry;","379193","151999","109508"
"198","org.apache.commons.collections4.map.ListOrderedMap$ListOrderedMapEntry.<init> (Lorg/apache/commons/collections4/map/ListOrderedMap;Ljava/lang/Object;)V","245723","151970","56069"
"199","org.apache.commons.collections4.keyvalue.AbstractMapEntry.<init> (Ljava/lang/Object;Ljava/lang/Object;)V","295343","236056","92328"
"200","org.apache.commons.collections4.keyvalue.AbstractKeyValue.<init> (Ljava/lang/Object;Ljava/lang/Object;)V","204062","238231","204062"
"201","org.apache.commons.collections4.iterators.AbstractUntypedIteratorDecorator.getIterator ()Ljava/util/Iterator;","129816","827720","129816"
"202","org.apache.commons.collections4.keyvalue.AbstractKeyValue.getKey ()Ljava/lang/Object;","52721","307468","52721"
"203","org.apache.commons.collections4.trie.AbstractPatriciaTrie$KeySet$KeyIterator.next ()Ljava/lang/Object;","421308","144969","64683"
"204","org.apache.commons.collections4.map.AbstractHashedMap$KeySet.contains (Ljava/lang/Object;)Z","189427","43552","27464"
"205","org.apache.commons.collections4.map.AbstractHashedMap.containsKey (Ljava/lang/Object;)Z","125898","36957","45689"
"206","org.apache.commons.collections4.map.AbstractReferenceMap.containsKey (Ljava/lang/Object;)Z","54850","10094","7452"
"207","org.apache.commons.collections4.multimap.AbstractMultiValuedMap$AsMap$AsMapEntrySetIterator.next ()Ljava/lang/Object;","137860","11352","10456"
"208","org.apache.commons.collections4.multimap.AbstractMultiValuedMap$AsMap$AsMapEntrySetIterator.next ()Ljava/util/Map$Entry;","127404","11352","27619"
"209","org.apache.commons.collections4.keyvalue.UnmodifiableMapEntry.<init> (Ljava/lang/Object;Ljava/lang/Object;)V","122734","77039","29645"
"210","org.apache.commons.collections4.multimap.AbstractListValuedMap.wrappedCollection (Ljava/lang/Object;)Ljava/util/Collection;","32713","8051","7037"
"211","org.apache.commons.collections4.multimap.AbstractListValuedMap.wrappedCollection (Ljava/lang/Object;)Ljava/util/List;","35825","8196","14856"
"212","org.apache.commons.collections4.multimap.AbstractListValuedMap$WrappedList.<init> (Lorg/apache/commons/collections4/multimap/AbstractListValuedMap;Ljava/lang/Object;)V","20969","8194","7074"
"213","org.apache.commons.collections4.multimap.AbstractMultiValuedMap$WrappedCollection.<init> (Lorg/apache/commons/collections4/multimap/AbstractMultiValuedMap;Ljava/lang/Object;)V","19172","11534","19172"
"214","org.apache.commons.collections4.multimap.AbstractSetValuedMap.wrappedCollection (Ljava/lang/Object;)Ljava/util/Collection;","13031","3341","2945"
"215","org.apache.commons.collections4.multimap.AbstractSetValuedMap.wrappedCollection (Ljava/lang/Object;)Ljava/util/Set;","21827","3393","13678"
"216","org.apache.commons.collections4.multimap.AbstractSetValuedMap$WrappedSet.<init> (Lorg/apache/commons/collections4/multimap/AbstractSetValuedMap;Ljava/lang/Object;)V","8149","3393","2872"
"217","org.apache.commons.collections4.iterators.AbstractIteratorDecorator.next ()Ljava/lang/Object;","343132","453305","275966"
"218","org.apache.commons.collections4.map.StaticBucketMap$BaseIterator.hasNext ()Z","273627","150044","184893"
"219","java.util.ArrayList.size ()I","83130","419722","83130"
"220","java.util.ArrayList.add (Ljava/lang/Object;)Z","39205","78558","39205"
"221","org.apache.commons.collections4.keyvalue.AbstractKeyValue.toString ()Ljava/lang/String;","181552","33784","120722"
"222","org.apache.commons.collections4.multimap.AbstractMultiValuedMap$WrappedCollection.toString ()Ljava/lang/String;","76277","9480","47548"
"223","org.apache.commons.collections4.multimap.AbstractListValuedMap$WrappedList.getMapping ()Ljava/util/Collection;","24413","7217","5959"
"224","org.apache.commons.collections4.multimap.AbstractListValuedMap$WrappedList.getMapping ()Ljava/util/List;","29177","11216","12477"
"225","org.apache.commons.collections4.multimap.AbstractListValuedMap.getMap ()Ljava/util/Map;","37161","30930","26847"
"226","org.apache.commons.collections4.multimap.AbstractMultiValuedMap.getMap ()Ljava/util/Map;","16615","40918","16615"
