"Number","Method","Time","Count","SelfTime"
"37","java.lang.ref.ReferenceQueue.poll ()Ljava/lang/ref/Reference;","8885","49103","8885"
"38","org.apache.commons.collections4.trie.AbstractPatriciaTrie$KeySet.contains (Ljava/lang/Object;)Z","229800","22977","6780"
"39","org.apache.commons.collections4.trie.PatriciaTrie.containsKey (Ljava/lang/Object;)Z","286127","29476","7706"
"40","org.apache.commons.collections4.trie.AbstractPatriciaTrie.containsKey (Ljava/lang/Object;)Z","278421","29476","25762"
"41","org.apache.commons.collections4.trie.AbstractPatriciaTrie.getNearestEntryForKey (Ljava/lang/Object;I)Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$TrieEntry;","685170","126383","98392"
"42","org.apache.commons.collections4.trie.AbstractBitwiseTrie.isBitSet (Ljava/lang/Object;II)Z","793970","747382","176327"
"43","org.apache.commons.collections4.trie.analyzer.StringKeyAnalyzer.isBitSet (Ljava/lang/Object;II)Z","617643","747382","174920"
"44","org.apache.commons.collections4.trie.analyzer.StringKeyAnalyzer.isBitSet (Ljava/lang/String;II)Z","442723","747382","276095"
"45","org.apache.commons.collections4.trie.analyzer.StringKeyAnalyzer.mask (I)I","81193","742999","81193"
"46","java.lang.String.charAt (I)C","104392","876250","104392"
"47","org.apache.commons.collections4.trie.AbstractBitwiseTrie.lengthInBits (Ljava/lang/Object;)I","226613","222619","78626"
"48","org.apache.commons.collections4.trie.analyzer.StringKeyAnalyzer.lengthInBits (Ljava/lang/Object;)I","147987","208551","59326"
"49","org.apache.commons.collections4.trie.analyzer.StringKeyAnalyzer.lengthInBits (Ljava/lang/String;)I","88661","208476","59167"
"50","java.lang.String.length ()I","29760","206518","29760"
"51","org.apache.commons.collections4.trie.AbstractBitwiseTrie.compareKeys (Ljava/lang/Object;Ljava/lang/Object;)Z","88429","126052","35694"
"52","org.apache.commons.collections4.trie.KeyAnalyzer.compare (Ljava/lang/Object;Ljava/lang/Object;)I","61927","130957","40313"
"53","java.lang.Comparable.compareTo (Ljava/lang/Object;)I","264697","1942694","264697"
"54","org.apache.commons.collections4.trie.AbstractBitwiseTrie.castKey (Ljava/lang/Object;)Ljava/lang/Object;","9748","65688","9748"
"55","org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieEntry.isEmpty ()Z","190869","1565583","190869"
"56","org.apache.commons.collections4.map.ListOrderedMap$KeySetView.contains (Ljava/lang/Object;)Z","11514","12466","3285"
"57","org.apache.commons.collections4.map.AbstractMapDecorator.containsKey (Ljava/lang/Object;)Z","30572","21501","11524"
"58","java.util.Map.containsKey (Ljava/lang/Object;)Z","379948","278333","117219"
"59","org.apache.commons.collections4.map.AbstractMapDecorator.decorated ()Ljava/util/Map;","47643","308913","47643"
"60","org.apache.commons.collections4.map.StaticBucketMap$KeySet.contains (Ljava/lang/Object;)Z","7431","4693","2169"
"61","org.apache.commons.collections4.map.StaticBucketMap.containsKey (Ljava/lang/Object;)Z","5613","4944","3061"
"62","org.apache.commons.collections4.map.StaticBucketMap.getHash (Ljava/lang/Object;)I","9132","23094","6332"
"63","org.apache.commons.collections4.map.AbstractHashedMap$KeySetIterator.next ()Ljava/lang/Object;","90993","144857","56101"
"64","org.apache.commons.collections4.map.AbstractHashedMap$HashIterator.nextEntry ()Lorg/apache/commons/collections4/map/AbstractHashedMap$HashEntry;","53689","370465","52019"
"65","org.apache.commons.collections4.map.AbstractHashedMap$HashEntry.getKey ()Ljava/lang/Object;","151004","1705856","151004"
"66","org.apache.commons.collections4.map.AbstractHashedMap$KeySet.iterator ()Ljava/util/Iterator;","86168","29052","19823"
"67","org.apache.commons.collections4.map.AbstractHashedMap.createKeySetIterator ()Ljava/util/Iterator;","26380","14070","10971"
"68","org.apache.commons.collections4.map.AbstractHashedMap$KeySetIterator.<init> (Lorg/apache/commons/collections4/map/AbstractHashedMap;)V","12162","9947","3811"
"69","org.apache.commons.collections4.map.AbstractHashedMap$HashIterator.<init> (Lorg/apache/commons/collections4/map/AbstractHashedMap;)V","22802","25964","22802"
"70","org.apache.commons.collections4.map.AbstractHashedMap.size ()I","24749","127116","24749"
"71","org.apache.commons.collections4.iterators.EmptyIterator.emptyIterator ()Ljava/util/Iterator;","1789","10542","1789"
"72","org.apache.commons.collections4.map.AbstractHashedMap$HashIterator.hasNext ()Z","57017","394262","57017"
"73","org.apache.commons.collections4.iterators.EmptyIterator.hasNext ()Z","6058","12617","4342"
"74","org.apache.commons.collections4.iterators.AbstractEmptyIterator.hasNext ()Z","2662","17303","2662"
"75","java.util.Set.hashCode ()I","765935","89610","179823"
"76","org.apache.commons.collections4.map.ListOrderedMap$KeySetView$1.next ()Ljava/lang/Object;","218627","83224","41505"
"77","org.apache.commons.collections4.map.ListOrderedMap$ListOrderedIterator.next ()Ljava/lang/Object;","274250","151999","36764"
"78","org.apache.commons.collections4.map.ListOrderedMap$ListOrderedIterator.next ()Ljava/util/Map$Entry;","237486","151999","70991"
"79","org.apache.commons.collections4.map.ListOrderedMap$ListOrderedMapEntry.<init> (Lorg/apache/commons/collections4/map/ListOrderedMap;Ljava/lang/Object;)V","150174","151970","37514"
"80","org.apache.commons.collections4.keyvalue.AbstractMapEntry.<init> (Ljava/lang/Object;Ljava/lang/Object;)V","182068","236052","65543"
"81","org.apache.commons.collections4.keyvalue.AbstractKeyValue.<init> (Ljava/lang/Object;Ljava/lang/Object;)V","118291","238167","118291"
"82","org.apache.commons.collections4.iterators.AbstractUntypedIteratorDecorator.getIterator ()Ljava/util/Iterator;","92181","828848","92181"
"83","java.util.Map$Entry.getKey ()Ljava/lang/Object;","202400","887361","158696"
"84","org.apache.commons.collections4.keyvalue.AbstractKeyValue.getKey ()Ljava/lang/Object;","36146","308560","36146"
"85","org.apache.commons.collections4.trie.AbstractPatriciaTrie$KeySet$KeyIterator.next ()Ljava/lang/Object;","360294","144969","54507"
"86","org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieIterator.nextEntry ()Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$TrieEntry;","1041530","496635","130039"
"87","org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieIterator.findNext (Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$TrieEntry;)Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$TrieEntry;","909510","496478","119410"
"88","org.apache.commons.collections4.trie.AbstractPatriciaTrie.nextEntry (Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$TrieEntry;)Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$TrieEntry;","910525","549486","139822"
"89","org.apache.commons.collections4.trie.AbstractPatriciaTrie.nextEntryImpl (Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$TrieEntry;Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$TrieEntry;Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$TrieEntry;)Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$TrieEntry;","936401","738025","359752"
"90","org.apache.commons.collections4.trie.AbstractPatriciaTrie.isValidUplink (Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$TrieEntry;Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$TrieEntry;)Z","217441","806538","161979"
"91","org.apache.commons.collections4.trie.AbstractBitwiseTrie$BasicEntry.getKey ()Ljava/lang/Object;","104929","939376","104929"
"92","org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceBaseIterator.hasNext ()Z","359311","184506","166857"
"93","org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceEntry.getKey ()Ljava/lang/Object;","122224","333357","81700"
"94","org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceBaseIterator.nextNull ()Z","69095","689454","69095"
"95","org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceBaseIterator.checkMod ()V","45240","371948","45045"
"96","org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceKeySetIterator.next ()Ljava/lang/Object;","104546","63902","25419"
"97","org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceBaseIterator.nextEntry ()Lorg/apache/commons/collections4/map/AbstractReferenceMap$ReferenceEntry;","153964","168447","95293"
"98","org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceEntry.next ()Lorg/apache/commons/collections4/map/AbstractReferenceMap$ReferenceEntry;","19514","168368","19514"
"99","org.apache.commons.collections4.map.AbstractReferenceMap.createKeySetIterator ()Ljava/util/Iterator;","23161","6142","4908"
"100","org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceKeySetIterator.<init> (Lorg/apache/commons/collections4/map/AbstractReferenceMap;)V","18253","6142","2362"
"101","org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceBaseIterator.<init> (Lorg/apache/commons/collections4/map/AbstractReferenceMap;)V","44089","16217","15998"
"102","org.apache.commons.collections4.map.AbstractReferenceMap.size ()I","54326","30280","17572"
"103","org.apache.commons.collections4.map.AbstractLinkedMap.createKeySetIterator ()Ljava/util/Iterator;","16804","8840","6511"
"104","org.apache.commons.collections4.map.AbstractLinkedMap$KeySetIterator.<init> (Lorg/apache/commons/collections4/map/AbstractLinkedMap;)V","8194","6491","2678"
"105","org.apache.commons.collections4.map.AbstractLinkedMap$LinkIterator.<init> (Lorg/apache/commons/collections4/map/AbstractLinkedMap;)V","14087","14935","14087"
"106","org.apache.commons.collections4.iterators.EmptyOrderedIterator.emptyOrderedIterator ()Lorg/apache/commons/collections4/OrderedIterator;","687","4234","687"
"107","org.apache.commons.collections4.map.StaticBucketMap$KeyIterator.next ()Ljava/lang/Object;","57439","31588","11834"
"108","org.apache.commons.collections4.map.StaticBucketMap$BaseIterator.nextEntry ()Ljava/util/Map$Entry;","78927","71695","37112"
"109","org.apache.commons.collections4.map.StaticBucketMap$BaseIterator.hasNext ()Z","128110","150087","80744"
"110","java.util.ArrayList.size ()I","45498","421056","45498"
"111","java.util.ArrayList.remove (I)Ljava/lang/Object;","8341","71570","8341"
"112","org.apache.commons.collections4.map.StaticBucketMap$Node.getKey ()Ljava/lang/Object;","4659","43570","4659"
"113","org.apache.commons.collections4.map.ListOrderedMap$KeySetView.iterator ()Ljava/util/Iterator;","51297","7742","8985"
"114","java.util.Set.iterator ()Ljava/util/Iterator;","291037","113627","88915"
"115","org.apache.commons.collections4.map.ListOrderedMap$EntrySetView.iterator ()Ljava/util/Iterator;","36525","13427","7331"
"116","org.apache.commons.collections4.map.ListOrderedMap$ListOrderedIterator.<init> (Lorg/apache/commons/collections4/map/ListOrderedMap;Ljava/util/List;)V","29194","13427","10578"
"117","java.util.List.iterator ()Ljava/util/Iterator;","155513","438567","129142"
"118","org.apache.commons.collections4.iterators.AbstractUntypedIteratorDecorator.<init> (Ljava/util/Iterator;)V","56850","81251","56850"
"119","org.apache.commons.collections4.map.ListOrderedMap.entrySet ()Ljava/util/Set;","24327","12379","8183"
"120","org.apache.commons.collections4.map.ListOrderedMap$EntrySetView.<init> (Lorg/apache/commons/collections4/map/ListOrderedMap;Ljava/util/List;)V","16144","12318","7132"
"121","java.util.AbstractSet.<init> ()V","29158","27726","29158"
"122","org.apache.commons.collections4.map.ListOrderedMap$KeySetView$1.<init> (Lorg/apache/commons/collections4/map/ListOrderedMap$KeySetView;Ljava/util/Iterator;)V","6937","7720","2690"
"123","java.util.ArrayList.add (Ljava/lang/Object;)Z","15083","78569","15083"
"124","org.apache.commons.collections4.map.AbstractLinkedMap$KeySetIterator.next ()Ljava/lang/Object;","203702","484802","125450"
"125","org.apache.commons.collections4.map.AbstractLinkedMap$LinkIterator.nextEntry ()Lorg/apache/commons/collections4/map/AbstractLinkedMap$LinkEntry;","167033","1760448","166231"
"126","org.apache.commons.collections4.iterators.AbstractUntypedIteratorDecorator.hasNext ()Z","198959","906483","175035"
"127","org.apache.commons.collections4.trie.AbstractPatriciaTrie$KeySet.iterator ()Ljava/util/Iterator;","68341","13800","8295"
"128","org.apache.commons.collections4.trie.AbstractPatriciaTrie$KeySet$KeyIterator.<init> (Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$KeySet;Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$1;)V","60046","13800","5058"
"129","org.apache.commons.collections4.trie.AbstractPatriciaTrie$KeySet$KeyIterator.<init> (Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$KeySet;)V","54988","13800","5669"
"130","org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieIterator.<init> (Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie;)V","142245","37687","38055"
"131","org.apache.commons.collections4.trie.AbstractPatriciaTrie.firstEntry ()Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$TrieEntry;","109908","45713","25442"
"132","org.apache.commons.collections4.trie.AbstractPatriciaTrie.followLeft (Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$TrieEntry;)Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$TrieEntry;","60049","29062","36181"
"133","org.apache.commons.collections4.trie.PatriciaTrie.size ()I","44862","77618","31582"
"134","org.apache.commons.collections4.trie.AbstractPatriciaTrie.size ()I","13280","72790","13280"
"135","org.apache.commons.collections4.map.StaticBucketMap$KeySet.iterator ()Ljava/util/Iterator;","12836","3049","3040"
"136","org.apache.commons.collections4.map.StaticBucketMap$KeyIterator.<init> (Lorg/apache/commons/collections4/map/StaticBucketMap;Lorg/apache/commons/collections4/map/StaticBucketMap$1;)V","9796","3049","1297"
"137","org.apache.commons.collections4.map.StaticBucketMap$KeyIterator.<init> (Lorg/apache/commons/collections4/map/StaticBucketMap;)V","8499","3049","1592"
"138","org.apache.commons.collections4.map.StaticBucketMap$BaseIterator.<init> (Lorg/apache/commons/collections4/map/StaticBucketMap;Lorg/apache/commons/collections4/map/StaticBucketMap$1;)V","16251","6983","3249"
"139","org.apache.commons.collections4.map.StaticBucketMap$BaseIterator.<init> (Lorg/apache/commons/collections4/map/StaticBucketMap;)V","13002","6975","7708"
"140","java.util.ArrayList.<init> ()V","55447","146698","55447"
"141","org.apache.commons.collections4.map.AbstractLinkedMap$LinkIterator.hasNext ()Z","137539","1774985","137539"
"142","org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieIterator.hasNext ()Z","55680","428592","55680"
"143","org.apache.commons.collections4.iterators.EmptyOrderedIterator.hasNext ()Z","2350","4924","1680"
"144","org.apache.commons.collections4.map.Flat3Map$KeySet.iterator ()Ljava/util/Iterator;","2670","1104","1667"
"145","org.apache.commons.collections4.map.Flat3Map.size ()I","1511","3639","1287"
"146","org.apache.commons.collections4.comparators.NullComparator.compare (Ljava/lang/Object;Ljava/lang/Object;)I","654098","763740","169541"
"147","java.util.Comparator.compare (Ljava/lang/Object;Ljava/lang/Object;)I","1286603","1461730","366292"
"148","org.apache.commons.collections4.comparators.ComparableComparator.compare (Ljava/lang/Object;Ljava/lang/Object;)I","920062","1461605","371517"
"149","org.apache.commons.collections4.comparators.ComparableComparator.compare (Ljava/lang/Comparable;Ljava/lang/Comparable;)I","548545","1461442","354555"
"150","org.apache.commons.collections4.keyvalue.MultiKey.toString ()Ljava/lang/String;","212624","35629","61929"
"151","java.util.Arrays.toString ([Ljava/lang/Object;)Ljava/lang/String;","150695","35629","150695"
"152","org.apache.commons.collections4.map.AbstractMapTest.getConfirmed ()Ljava/util/Map;","230464","579884","230464"
"153","java.util.Map.keySet ()Ljava/util/Set;","316684","223411","156931"
"154","org.apache.commons.collections4.map.AbstractHashedMap.keySet ()Ljava/util/Set;","7155","7481","3592"
"155","java.util.Set.size ()I","57942","24310","24884"
"156","org.apache.commons.collections4.map.AbstractHashedMap$KeySet.size ()I","16716","14434","8269"
"157","org.apache.commons.collections4.map.ListOrderedMap$KeySetView.size ()I","7171","4212","2484"
"158","org.apache.commons.collections4.map.AbstractMapDecorator.size ()I","93723","45246","34773"
"159","java.util.Map.size ()I","262414","229087","143847"
"160","org.apache.commons.collections4.map.StaticBucketMap$KeySet.size ()I","5721","1732","2075"
"161","org.apache.commons.collections4.map.StaticBucketMap.size ()I","14035","6969","14035"
"162","org.apache.commons.collections4.trie.AbstractPatriciaTrie$KeySet.size ()I","7907","7746","3841"
"163","org.apache.commons.collections4.map.Flat3Map$KeySet.size ()I","505","527","296"
"164","java.util.Set.isEmpty ()Z","53675","23067","20243"
"165","org.apache.commons.collections4.map.IdentityMap.hash (Ljava/lang/Object;)I","9020","24959","5986"
"166","org.apache.commons.collections4.map.IdentityMap.isEqualKey (Ljava/lang/Object;Ljava/lang/Object;)Z","2476","20716","2476"
"167","org.apache.commons.collections4.map.AbstractSortedMapTest.getConfirmed ()Ljava/util/Map;","79488","86185","41872"
"168","org.apache.commons.collections4.map.AbstractSortedMapTest.getConfirmed ()Ljava/util/SortedMap;","84228","195477","58709"
"169","java.util.Map.isEmpty ()Z","132393","118614","70300"
"170","org.apache.commons.collections4.map.AbstractHashedMap.isEmpty ()Z","1267","4705","1267"
"171","org.apache.commons.collections4.map.AbstractMapTest.verifyMap ()V","2485780","22780","235741"
"172","java.util.Map.equals (Ljava/lang/Object;)Z","1072871","61194","177166"
"173","org.apache.commons.collections4.map.AbstractHashedMap.equals (Ljava/lang/Object;)Z","401319","6802","74192"
"174","java.util.Map.get (Ljava/lang/Object;)Ljava/lang/Object;","255386","436707","124272"
"175","org.apache.commons.collections4.map.AbstractHashedMap.get (Ljava/lang/Object;)Ljava/lang/Object;","18350","9673","9210"
"176","org.apache.commons.collections4.map.AbstractHashedMap$HashEntry.getValue ()Ljava/lang/Object;","139709","1804636","139709"
"177","org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceMapIterator.next ()Ljava/lang/Object;","31751","18265","7752"
"178","org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceMapIterator.getValue ()Ljava/lang/Object;","20499","18225","7527"
"179","org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceBaseIterator.currentEntry ()Lorg/apache/commons/collections4/map/AbstractReferenceMap$ReferenceEntry;","6335","18281","4417"
"180","org.apache.commons.collections4.map.AbstractLinkedMap$LinkMapIterator.next ()Ljava/lang/Object;","179658","424889","101908"
"181","org.apache.commons.collections4.map.AbstractHashedMap$HashMapIterator.next ()Ljava/lang/Object;","20929","31764","12243"
"182","org.apache.commons.collections4.map.AbstractLinkedMap$LinkMapIterator.getValue ()Ljava/lang/Object;","160079","424753","101725"
"183","org.apache.commons.collections4.map.AbstractLinkedMap$LinkIterator.currentEntry ()Lorg/apache/commons/collections4/map/AbstractLinkedMap$LinkEntry;","29359","424929","29359"
"184","org.apache.commons.collections4.map.AbstractHashedMap$HashMapIterator.getValue ()Ljava/lang/Object;","19369","31610","12249"
"185","org.apache.commons.collections4.map.AbstractHashedMap$HashIterator.currentEntry ()Lorg/apache/commons/collections4/map/AbstractHashedMap$HashEntry;","3559","31367","3559"
"186","org.apache.commons.collections4.map.AbstractReferenceMap.mapIterator ()Lorg/apache/commons/collections4/MapIterator;","9172","1765","3185"
"187","org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceMapIterator.<init> (Lorg/apache/commons/collections4/map/AbstractReferenceMap;)V","5987","1765","846"
"188","org.apache.commons.collections4.map.AbstractLinkedMap.mapIterator ()Lorg/apache/commons/collections4/MapIterator;","5448","2091","1412"
"189","org.apache.commons.collections4.map.AbstractLinkedMap.mapIterator ()Lorg/apache/commons/collections4/OrderedMapIterator;","9988","2191","7070"
"190","org.apache.commons.collections4.map.AbstractLinkedMap$LinkMapIterator.<init> (Lorg/apache/commons/collections4/map/AbstractLinkedMap;)V","2703","1617","859"
"191","org.apache.commons.collections4.iterators.EmptyOrderedMapIterator.emptyOrderedMapIterator ()Lorg/apache/commons/collections4/OrderedMapIterator;","209","504","209"
"192","org.apache.commons.collections4.map.AbstractHashedMap.mapIterator ()Lorg/apache/commons/collections4/MapIterator;","7480","3073","3310"
"193","org.apache.commons.collections4.map.AbstractHashedMap$HashMapIterator.<init> (Lorg/apache/commons/collections4/map/AbstractHashedMap;)V","3885","2222","1157"
"194","org.apache.commons.collections4.iterators.EmptyMapIterator.emptyMapIterator ()Lorg/apache/commons/collections4/MapIterator;","290","588","290"
"195","org.apache.commons.collections4.iterators.AbstractEmptyMapIterator.hasNext ()Z","934","1398","659"
"196","org.apache.commons.collections4.map.AbstractMapDecorator.equals (Ljava/lang/Object;)Z","237369","18386","15921"
"197","org.apache.commons.collections4.map.MultiKeyMap.decorated ()Ljava/util/Map;","6210","5812","2657"
"198","org.apache.commons.collections4.map.MultiKeyMap.decorated ()Lorg/apache/commons/collections4/map/AbstractHashedMap;","3940","6570","2863"
"199","org.apache.commons.collections4.trie.AbstractPatriciaTrie$EntrySet$EntryIterator.next ()Ljava/lang/Object;","568898","221401","51432"
"200","org.apache.commons.collections4.trie.AbstractPatriciaTrie$EntrySet$EntryIterator.next ()Ljava/util/Map$Entry;","517466","221401","53143"
"201","org.apache.commons.collections4.map.StaticBucketMap.equals (Ljava/lang/Object;)Z","39071","862","1423"
"202","java.util.Set.equals (Ljava/lang/Object;)Z","82658","3661","41800"
"203","org.apache.commons.collections4.map.StaticBucketMap$EntrySet.contains (Ljava/lang/Object;)Z","38477","13694","12650"
"204","org.apache.commons.collections4.map.StaticBucketMap$Node.equals (Ljava/lang/Object;)Z","22335","25385","12823"
"205","org.apache.commons.collections4.map.StaticBucketMap$EntrySet.size ()I","8019","2613","2888"
"206","org.apache.commons.collections4.map.StaticBucketMap.entrySet ()Ljava/util/Set;","5039","1214","2252"
"207","org.apache.commons.collections4.map.StaticBucketMap$EntrySet.<init> (Lorg/apache/commons/collections4/map/StaticBucketMap;Lorg/apache/commons/collections4/map/StaticBucketMap$1;)V","2787","1214","745"
"208","org.apache.commons.collections4.map.StaticBucketMap$EntrySet.<init> (Lorg/apache/commons/collections4/map/StaticBucketMap;)V","2042","1189","988"
"209","java.util.Map.entrySet ()Ljava/util/Set;","376632","104290","86080"
"210","org.apache.commons.collections4.map.Flat3Map.equals (Ljava/lang/Object;)Z","25796","863","780"
"211","org.apache.commons.collections4.trie.AbstractPatriciaTrie$EntrySet.iterator ()Ljava/util/Iterator;","110710","21294","11807"
"212","org.apache.commons.collections4.trie.AbstractPatriciaTrie$EntrySet$EntryIterator.<init> (Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$EntrySet;Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$1;)V","98903","21294","8982"
"213","org.apache.commons.collections4.trie.AbstractPatriciaTrie$EntrySet$EntryIterator.<init> (Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$EntrySet;)V","89921","21294","9061"
"214","org.apache.commons.collections4.multimap.AbstractMultiValuedMap$AsMap.equals (Ljava/lang/Object;)Z","7099","1516","989"
"215","org.apache.commons.collections4.trie.AbstractBitwiseTrie$BasicEntry.getValue ()Ljava/lang/Object;","39753","370843","39753"
"216","org.apache.commons.collections4.trie.PatriciaTrie.entrySet ()Ljava/util/Set;","13504","9149","5512"
"217","org.apache.commons.collections4.trie.AbstractPatriciaTrie.entrySet ()Ljava/util/Set;","7992","8471","3688"
"218","java.util.Map.hashCode ()I","747315","64795","172664"
"219","org.apache.commons.collections4.map.AbstractHashedMap.hashCode ()I","176067","3849","24372"
"220","java.util.Map$Entry.hashCode ()I","88431","61710","19879"
"221","org.apache.commons.collections4.map.AbstractHashedMap$HashEntry.hashCode ()I","104848","68762","59309"
"222","org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceEntry.hashCode ()I","43924","23068","13261"
"223","org.apache.commons.collections4.map.AbstractReferenceMap.hashEntry (Ljava/lang/Object;Ljava/lang/Object;)I","6653","11534","4069"
"224","org.apache.commons.collections4.map.ReferenceIdentityMap.hashEntry (Ljava/lang/Object;Ljava/lang/Object;)I","7162","11534","4268"
"225","org.apache.commons.collections4.map.IdentityMap$IdentityEntry.hashCode ()I","11085","10352","6456"
"226","org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceEntrySetIterator.next ()Ljava/lang/Object;","108343","73914","21680"
