"Number","Method","Time","Count","SelfTime"
"27","org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceEntry.next ()Lorg/apache/commons/collections4/map/AbstractReferenceMap$ReferenceEntry;","25638","155189","25638"
"28","org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceMapIterator.getValue ()Ljava/lang/Object;","17348","8962","7017"
"29","org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceBaseIterator.currentEntry ()Lorg/apache/commons/collections4/map/AbstractReferenceMap$ReferenceEntry;","5398","9020","4040"
"30","org.apache.commons.collections4.map.AbstractHashedMap$HashMapIterator.getValue ()Ljava/lang/Object;","19860","15541","13414"
"31","org.apache.commons.collections4.map.AbstractHashedMap$HashIterator.currentEntry ()Lorg/apache/commons/collections4/map/AbstractHashedMap$HashEntry;","3233","15572","3233"
"32","org.apache.commons.collections4.map.AbstractHashedMap$HashMapIterator.next ()Ljava/lang/Object;","19409","15695","12276"
"33","org.apache.commons.collections4.map.AbstractHashedMap$HashIterator.nextEntry ()Lorg/apache/commons/collections4/map/AbstractHashedMap$HashEntry;","83371","345429","79434"
"34","org.apache.commons.collections4.map.AbstractHashedMap$HashEntry.getKey ()Ljava/lang/Object;","226368","1659345","226368"
"35","org.apache.commons.collections4.map.AbstractLinkedMap$LinkMapIterator.next ()Ljava/lang/Object;","168898","409233","100063"
"36","org.apache.commons.collections4.map.AbstractLinkedMap$LinkIterator.nextEntry ()Lorg/apache/commons/collections4/map/AbstractLinkedMap$LinkEntry;","189807","1776583","187632"
"37","org.apache.commons.collections4.map.AbstractLinkedMap$LinkMapIterator.getValue ()Ljava/lang/Object;","153479","409097","99695"
"38","org.apache.commons.collections4.map.AbstractLinkedMap$LinkIterator.currentEntry ()Lorg/apache/commons/collections4/map/AbstractLinkedMap$LinkEntry;","26748","409271","26748"
"39","java.lang.Object.equals (Ljava/lang/Object;)Z","413040","2135401","299229"
"40","java.util.Map.size ()I","552071","154246","274660"
"41","org.apache.commons.collections4.map.AbstractHashedMap.size ()I","41222","122386","41222"
"42","org.apache.commons.collections4.map.AbstractLinkedMap.mapIterator ()Lorg/apache/commons/collections4/MapIterator;","8467","1043","2142"
"43","org.apache.commons.collections4.map.AbstractLinkedMap.mapIterator ()Lorg/apache/commons/collections4/OrderedMapIterator;","15048","1143","11027"
"44","org.apache.commons.collections4.map.AbstractLinkedMap$LinkMapIterator.<init> (Lorg/apache/commons/collections4/map/AbstractLinkedMap;)V","3504","861","1275"
"45","org.apache.commons.collections4.map.AbstractLinkedMap$LinkIterator.<init> (Lorg/apache/commons/collections4/map/AbstractLinkedMap;)V","24606","13813","24606"
"46","org.apache.commons.collections4.map.AbstractReferenceMap.mapIterator ()Lorg/apache/commons/collections4/MapIterator;","11096","878","4293"
"47","org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceMapIterator.<init> (Lorg/apache/commons/collections4/map/AbstractReferenceMap;)V","6803","878","1513"
"48","org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceBaseIterator.<init> (Lorg/apache/commons/collections4/map/AbstractReferenceMap;)V","75849","14790","30536"
"49","org.apache.commons.collections4.map.AbstractReferenceMap.size ()I","89277","27532","29953"
"50","org.apache.commons.collections4.map.AbstractReferenceMap.purgeBeforeRead ()V","67202","39257","28958"
"51","org.apache.commons.collections4.map.AbstractReferenceMap.purge ()V","43555","47432","28330"
"52","java.lang.ref.ReferenceQueue.poll ()Ljava/lang/ref/Reference;","15152","45947","15152"
"53","org.apache.commons.collections4.map.AbstractHashedMap.mapIterator ()Lorg/apache/commons/collections4/MapIterator;","15615","1542","9820"
"54","org.apache.commons.collections4.map.AbstractHashedMap$HashMapIterator.<init> (Lorg/apache/commons/collections4/map/AbstractHashedMap;)V","5055","1137","2009"
"55","org.apache.commons.collections4.map.AbstractHashedMap$HashIterator.<init> (Lorg/apache/commons/collections4/map/AbstractHashedMap;)V","43063","24418","43063"
"56","java.util.Map.containsKey (Ljava/lang/Object;)Z","707060","231714","258521"
"57","org.apache.commons.collections4.map.AbstractHashedMap$HashIterator.hasNext ()Z","116556","367587","116556"
"58","org.apache.commons.collections4.map.AbstractLinkedMap$LinkIterator.hasNext ()Z","160025","1789823","160025"
"59","org.apache.commons.collections4.map.Flat3Map.equals (Ljava/lang/Object;)Z","31329","424","2028"
"60","org.apache.commons.collections4.map.AbstractMapDecorator.equals (Ljava/lang/Object;)Z","235338","8991","20654"
"61","org.apache.commons.collections4.keyvalue.MultiKey.equals (Ljava/lang/Object;)Z","23030","26954","13463"
"62","java.util.Arrays.equals ([Ljava/lang/Object;[Ljava/lang/Object;)Z","9663","26403","9647"
"63","org.apache.commons.collections4.keyvalue.MultiKey.hashCode ()I","8266","33388","8266"
"64","org.apache.commons.collections4.map.AbstractMapDecorator.decorated ()Ljava/util/Map;","72221","277308","72221"
"65","org.apache.commons.collections4.map.MultiKeyMap.decorated ()Ljava/util/Map;","13363","5368","5669"
"66","org.apache.commons.collections4.map.MultiKeyMap.decorated ()Lorg/apache/commons/collections4/map/AbstractHashedMap;","8710","6275","6146"
"67","org.apache.commons.collections4.trie.AbstractPatriciaTrie$EntrySet$EntryIterator.next ()Ljava/lang/Object;","706519","193032","65852"
"68","org.apache.commons.collections4.trie.AbstractPatriciaTrie$EntrySet$EntryIterator.next ()Ljava/util/Map$Entry;","640667","193032","65166"
"69","org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieIterator.nextEntry ()Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$TrieEntry;","1316476","454973","157198"
"70","org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieIterator.findNext (Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$TrieEntry;)Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$TrieEntry;","1155946","454843","144421"
"71","org.apache.commons.collections4.trie.AbstractPatriciaTrie.nextEntry (Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$TrieEntry;)Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$TrieEntry;","1180231","502722","182958"
"72","org.apache.commons.collections4.trie.AbstractPatriciaTrie.nextEntryImpl (Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$TrieEntry;Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$TrieEntry;Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$TrieEntry;)Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$TrieEntry;","1200815","675711","467936"
"73","org.apache.commons.collections4.trie.AbstractPatriciaTrie.isValidUplink (Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$TrieEntry;Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$TrieEntry;)Z","281204","738896","209169"
"74","org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieEntry.isEmpty ()Z","237209","1432648","237209"
"75","org.apache.commons.collections4.map.StaticBucketMap.equals (Ljava/lang/Object;)Z","41577","421","2036"
"76","java.util.Set.equals (Ljava/lang/Object;)Z","78938","956","46556"
"77","org.apache.commons.collections4.map.StaticBucketMap$EntrySet.contains (Ljava/lang/Object;)Z","41569","8993","15274"
"78","org.apache.commons.collections4.map.StaticBucketMap$Node.equals (Ljava/lang/Object;)Z","25059","18927","14016"
"79","java.util.Map$Entry.getKey ()Ljava/lang/Object;","298877","793197","229249"
"80","java.util.Map$Entry.getValue ()Ljava/lang/Object;","358947","974555","218065"
"81","org.apache.commons.collections4.map.StaticBucketMap.getHash (Ljava/lang/Object;)I","11251","18108","7421"
"82","java.lang.Object.hashCode ()I","262955","890053","194340"
"83","org.apache.commons.collections4.map.StaticBucketMap$EntrySet.size ()I","6252","2098","3588"
"84","org.apache.commons.collections4.map.StaticBucketMap.size ()I","7174","5941","7174"
"85","org.apache.commons.collections4.map.StaticBucketMap.entrySet ()Ljava/util/Set;","6971","761","2655"
"86","org.apache.commons.collections4.map.StaticBucketMap$EntrySet.<init> (Lorg/apache/commons/collections4/map/StaticBucketMap;Lorg/apache/commons/collections4/map/StaticBucketMap$1;)V","4316","760","1179"
"87","org.apache.commons.collections4.map.StaticBucketMap$EntrySet.<init> (Lorg/apache/commons/collections4/map/StaticBucketMap;)V","3137","741","1691"
"88","java.util.AbstractSet.<init> ()V","44483","23981","44483"
"89","java.util.Map.entrySet ()Ljava/util/Set;","487011","67165","161279"
"90","org.apache.commons.collections4.trie.AbstractPatriciaTrie$EntrySet.iterator ()Ljava/util/Iterator;","151901","18431","16931"
"91","org.apache.commons.collections4.trie.AbstractPatriciaTrie$EntrySet$EntryIterator.<init> (Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$EntrySet;Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$1;)V","134970","18431","10153"
"92","org.apache.commons.collections4.trie.AbstractPatriciaTrie$EntrySet$EntryIterator.<init> (Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$EntrySet;)V","124817","18431","10742"
"93","org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieIterator.<init> (Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie;)V","196601","34124","52655"
"94","org.apache.commons.collections4.trie.AbstractPatriciaTrie.firstEntry ()Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$TrieEntry;","151371","41415","37235"
"95","org.apache.commons.collections4.trie.AbstractPatriciaTrie.followLeft (Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$TrieEntry;)Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$TrieEntry;","75030","26648","46441"
"96","org.apache.commons.collections4.trie.PatriciaTrie.size ()I","70855","70197","49489"
"97","org.apache.commons.collections4.trie.AbstractPatriciaTrie.size ()I","21366","66220","21366"
"98","org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieIterator.hasNext ()Z","78034","390942","78034"
"99","org.apache.commons.collections4.trie.AbstractBitwiseTrie$BasicEntry.getValue ()Ljava/lang/Object;","47420","333291","47420"
"100","org.apache.commons.collections4.trie.AbstractBitwiseTrie$BasicEntry.getKey ()Ljava/lang/Object;","125427","884126","125427"
"101","org.apache.commons.collections4.trie.PatriciaTrie.entrySet ()Ljava/util/Set;","24603","6848","10484"
"102","org.apache.commons.collections4.trie.AbstractPatriciaTrie.entrySet ()Ljava/util/Set;","14119","6353","6487"
"103","java.util.Map.hashCode ()I","1322892","60120","369446"
"104","org.apache.commons.collections4.map.AbstractHashedMap.hashCode ()I","312329","3720","46645"
"105","java.util.Map$Entry.hashCode ()I","153968","60303","39272"
"106","org.apache.commons.collections4.map.AbstractHashedMap$HashEntry.hashCode ()I","179706","67178","106316"
"107","org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceEntry.hashCode ()I","70121","22508","23741"
"108","org.apache.commons.collections4.map.AbstractReferenceMap.hashEntry (Ljava/lang/Object;Ljava/lang/Object;)I","12660","11254","7322"
"109","org.apache.commons.collections4.map.ReferenceIdentityMap.hashEntry (Ljava/lang/Object;Ljava/lang/Object;)I","10502","11254","5825"
"110","org.apache.commons.collections4.map.IdentityMap$IdentityEntry.hashCode ()I","18987","10107","10193"
"111","org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceEntrySetIterator.next ()Ljava/lang/Object;","164784","72040","39238"
"112","org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceEntrySetIterator.next ()Ljava/util/Map$Entry;","125546","72040","28204"
"113","org.apache.commons.collections4.map.AbstractHashedMap$EntrySetIterator.next ()Ljava/lang/Object;","187764","163241","80968"
"114","org.apache.commons.collections4.map.AbstractHashedMap$EntrySetIterator.next ()Ljava/util/Map$Entry;","106796","163241","66455"
"115","org.apache.commons.collections4.map.AbstractLinkedMap$EntrySetIterator.next ()Ljava/lang/Object;","235963","475958","94582"
"116","org.apache.commons.collections4.map.AbstractLinkedMap$EntrySetIterator.next ()Ljava/util/Map$Entry;","141381","475958","92067"
"117","org.apache.commons.collections4.map.AbstractHashedMap.createEntrySetIterator ()Ljava/util/Iterator;","75414","16010","35433"
"118","org.apache.commons.collections4.map.AbstractHashedMap$EntrySetIterator.<init> (Lorg/apache/commons/collections4/map/AbstractHashedMap;)V","33032","11840","11583"
"119","org.apache.commons.collections4.map.AbstractLinkedMap.createEntrySetIterator ()Ljava/util/Iterator;","37558","8018","18617"
"120","org.apache.commons.collections4.map.AbstractLinkedMap$EntrySetIterator.<init> (Lorg/apache/commons/collections4/map/AbstractLinkedMap;)V","15657","5858","5462"
"121","org.apache.commons.collections4.map.AbstractReferenceMap.createEntrySetIterator ()Ljava/util/Iterator;","50296","6818","8149"
"122","org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceEntrySetIterator.<init> (Lorg/apache/commons/collections4/map/AbstractReferenceMap;)V","42147","6818","5977"
"123","org.apache.commons.collections4.map.Flat3Map.hashCode ()I","29772","416","1421"
"124","org.apache.commons.collections4.map.AbstractMapDecorator.hashCode ()I","172603","8898","17785"
"125","org.apache.commons.collections4.trie.AbstractBitwiseTrie$BasicEntry.hashCode ()I","128962","61694","78069"
"126","org.apache.commons.collections4.map.StaticBucketMap.hashCode ()I","7815","421","4053"
"127","org.apache.commons.collections4.map.StaticBucketMap$Node.hashCode ()I","25655","28758","15749"
"128","java.util.Map.isEmpty ()Z","238304","64390","113024"
"129","org.apache.commons.collections4.map.PassiveExpiringMap.isEmpty ()Z","8275","371","1375"
"130","org.apache.commons.collections4.map.PassiveExpiringMap.removeAllExpired (J)V","40289","2149","17272"
"131","org.apache.commons.collections4.map.PassiveExpiringMap.isExpired (JLjava/lang/Long;)Z","13611","27660","9322"
"132","java.lang.Long.longValue ()J","4289","26798","4289"
"133","java.util.Set.iterator ()Ljava/util/Iterator;","461952","69313","125783"
"134","org.apache.commons.collections4.map.AbstractMapDecorator.isEmpty ()Z","69420","10003","17799"
"135","org.apache.commons.collections4.map.PassiveExpiringMap.now ()J","6346","5593","3919"
"136","java.lang.System.currentTimeMillis ()J","2462","5153","2462"
"137","org.apache.commons.collections4.map.AbstractHashedMap.isEmpty ()Z","2554","4639","2554"
"138","org.apache.commons.collections4.map.AbstractReferenceMap.isEmpty ()Z","4562","843","2369"
"139","org.apache.commons.collections4.map.Flat3Map.isEmpty ()Z","1493","416","954"
"140","org.apache.commons.collections4.map.Flat3Map.size ()I","3958","4217","3235"
"141","org.apache.commons.collections4.map.StaticBucketMap.isEmpty ()Z","1379","414","987"
"142","org.apache.commons.collections4.map.PassiveExpiringMap.size ()I","17170","589","2187"
"143","org.apache.commons.collections4.map.AbstractMapDecorator.size ()I","211350","47656","72898"
"144","org.apache.commons.collections4.map.AbstractMapTest.getConfirmed ()Ljava/util/Map;","521714","538976","521714"
"145","org.apache.commons.collections4.map.AbstractIterableMapTest.getMap ()Ljava/util/Map;","93729","25665","59484"
"146","org.apache.commons.collections4.map.AbstractIterableMapTest.getMap ()Lorg/apache/commons/collections4/IterableMap;","156794","107950","115625"
"147","org.apache.commons.collections4.map.AbstractMapTest.getMap ()Ljava/util/Map;","62148","158748","62148"
"148","org.apache.commons.collections4.map.LRUMapTest.getMap ()Ljava/util/Map;","19779","3738","4411"
"149","org.apache.commons.collections4.map.LRUMapTest.getMap ()Lorg/apache/commons/collections4/map/LRUMap;","15697","3808","4231"
"150","org.apache.commons.collections4.map.AbstractOrderedMapTest.getMap ()Lorg/apache/commons/collections4/OrderedMap;","50918","20425","21454"
"151","org.apache.commons.collections4.map.AbstractSortedMapTest.getConfirmed ()Ljava/util/Map;","146764","82569","82068"
"152","org.apache.commons.collections4.map.AbstractSortedMapTest.getConfirmed ()Ljava/util/SortedMap;","148767","186563","106913"
"153","org.apache.commons.collections4.map.LinkedMapTest.getMap ()Ljava/util/Map;","25010","3772","7058"
"154","org.apache.commons.collections4.map.LinkedMapTest.getMap ()Lorg/apache/commons/collections4/map/LinkedMap;","18382","3850","5661"
"155","org.apache.commons.collections4.map.AbstractSortedMapTest.getMap ()Ljava/util/Map;","60360","25125","29505"
"156","org.apache.commons.collections4.map.AbstractSortedMapTest.getMap ()Ljava/util/SortedMap;","76964","59050","58820"
"157","org.apache.commons.collections4.map.AbstractOrderedMapTest.getMap ()Ljava/util/Map;","21094","5081","9248"
"158","org.apache.commons.collections4.map.MultiKeyMapTest.getMap ()Ljava/util/Map;","13526","2612","5506"
"159","org.apache.commons.collections4.map.MultiKeyMapTest.getMap ()Lorg/apache/commons/collections4/map/MultiKeyMap;","8341","2654","3949"
"160","org.apache.commons.collections4.map.ListOrderedMap2Test.getMap ()Ljava/util/Map;","13696","3770","4502"
"161","org.apache.commons.collections4.map.ListOrderedMap2Test.getMap ()Lorg/apache/commons/collections4/map/ListOrderedMap;","10286","3846","3552"
"162","org.apache.commons.collections4.map.ListOrderedMapTest.getMap ()Ljava/util/Map;","15235","3798","4553"
"163","org.apache.commons.collections4.map.ListOrderedMapTest.getMap ()Lorg/apache/commons/collections4/map/ListOrderedMap;","11110","3884","3297"
"164","org.apache.commons.collections4.map.AbstractHashedMap$EntrySet.contains (Ljava/lang/Object;)Z","479139","43096","65755"
"165","java.util.Map$Entry.equals (Ljava/lang/Object;)Z","241049","93183","68017"
"166","org.apache.commons.collections4.map.AbstractHashedMap$HashEntry.equals (Ljava/lang/Object;)Z","159920","51315","87561"
"167","org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceEntry.equals (Ljava/lang/Object;)Z","55904","17426","21892"
"168","org.apache.commons.collections4.map.ReferenceIdentityMap.isEqualKey (Ljava/lang/Object;Ljava/lang/Object;)Z","16917","16205","10903"
"169","org.apache.commons.collections4.map.AbstractReferenceMap.isKeyType (Lorg/apache/commons/collections4/map/AbstractReferenceMap$ReferenceStrength;)Z","3002","15972","3002"
"170","org.apache.commons.collections4.map.AbstractReferenceMap.isEqualKey (Ljava/lang/Object;Ljava/lang/Object;)Z","15299","21065","10104"
"171","org.apache.commons.collections4.map.AbstractHashedMap.isEqualValue (Ljava/lang/Object;Ljava/lang/Object;)Z","14908","25257","10010"
"172","org.apache.commons.collections4.map.ReferenceIdentityMap.isEqualValue (Ljava/lang/Object;Ljava/lang/Object;)Z","1902","8601","1902"
"173","org.apache.commons.collections4.map.IdentityMap$IdentityEntry.equals (Ljava/lang/Object;)Z","18594","6206","6150"
"174","org.apache.commons.collections4.map.AbstractHashedMap.getEntry (Ljava/lang/Object;)Lorg/apache/commons/collections4/map/AbstractHashedMap$HashEntry;","204046","53367","80146"
"175","org.apache.commons.collections4.map.CaseInsensitiveMap.convertKey (Ljava/lang/Object;)Ljava/lang/Object;","95194","17494","36057"
"176","java.lang.String.<init> ([C)V","22708","16543","22708"
"177","java.lang.String.toCharArray ()[C","14862","16524","14862"
"178","java.lang.Character.toLowerCase (C)C","10649","64085","10649"
"179","java.lang.Character.toUpperCase (C)C","10932","64093","10932"
"180","org.apache.commons.collections4.map.AbstractHashedMap.hash (Ljava/lang/Object;)I","192894","439131","114806"
"181","org.apache.commons.collections4.map.AbstractHashedMap.isEqualKey (Ljava/lang/Object;Ljava/lang/Object;)Z","42170","202571","27067"
"182","org.apache.commons.collections4.map.AbstractLinkedMap.getEntry (Ljava/lang/Object;)Lorg/apache/commons/collections4/map/AbstractHashedMap$HashEntry;","45479","12300","6083"
"183","org.apache.commons.collections4.map.AbstractLinkedMap.getEntry (Ljava/lang/Object;)Lorg/apache/commons/collections4/map/AbstractLinkedMap$LinkEntry;","39972","12465","6111"
"184","org.apache.commons.collections4.map.AbstractReferenceMap.getEntry (Ljava/lang/Object;)Lorg/apache/commons/collections4/map/AbstractHashedMap$HashEntry;","78926","19547","9961"
"185","org.apache.commons.collections4.map.ReferenceIdentityMap.hash (Ljava/lang/Object;)I","12015","13953","6027"
"186","org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieEntry.toString ()Ljava/lang/String;","835493","106072","618651"
"187","java.lang.StringBuilder.append (I)Ljava/lang/StringBuilder;","273346","746149","273346"
"188","org.apache.commons.collections4.keyvalue.MultiKey.toString ()Ljava/lang/String;","341577","34525","123515"
"189","java.util.Arrays.toString ([Ljava/lang/Object;)Ljava/lang/String;","218062","34525","218062"
"190","org.apache.commons.collections4.trie.AbstractPatriciaTrie$KeySet$KeyIterator.next ()Ljava/lang/Object;","454014","140397","70827"
"191","org.apache.commons.collections4.map.AbstractHashedMap$KeySet.contains (Ljava/lang/Object;)Z","211905","42600","32136"
"192","org.apache.commons.collections4.map.AbstractHashedMap.containsKey (Ljava/lang/Object;)Z","137275","36215","54844"
"193","org.apache.commons.collections4.map.AbstractReferenceMap.containsKey (Ljava/lang/Object;)Z","69087","9882","10419"
"194","org.apache.commons.collections4.map.AbstractHashedMap$KeySetIterator.next ()Ljava/lang/Object;","154815","140914","102715"
"195","org.apache.commons.collections4.trie.AbstractPatriciaTrie$EntrySet.contains (Ljava/lang/Object;)Z","349791","22472","26931"
"196","org.apache.commons.collections4.trie.AbstractPatriciaTrie.getEntry (Ljava/lang/Object;)Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$TrieEntry;","347646","28620","38127"
"197","org.apache.commons.collections4.trie.AbstractPatriciaTrie.getNearestEntryForKey (Ljava/lang/Object;I)Lorg/apache/commons/collections4/trie/AbstractPatriciaTrie$TrieEntry;","872501","120408","137350"
"198","org.apache.commons.collections4.trie.AbstractBitwiseTrie.isBitSet (Ljava/lang/Object;II)Z","1039514","718588","238155"
"199","org.apache.commons.collections4.trie.analyzer.StringKeyAnalyzer.isBitSet (Ljava/lang/Object;II)Z","801359","718586","231619"
"200","org.apache.commons.collections4.trie.analyzer.StringKeyAnalyzer.isBitSet (Ljava/lang/String;II)Z","569740","718556","357239"
"201","org.apache.commons.collections4.trie.analyzer.StringKeyAnalyzer.mask (I)I","104249","711334","104249"
"202","java.lang.String.charAt (I)C","133625","838338","133625"
"203","org.apache.commons.collections4.trie.AbstractBitwiseTrie.lengthInBits (Ljava/lang/Object;)I","321265","212083","108922"
"204","org.apache.commons.collections4.trie.analyzer.StringKeyAnalyzer.lengthInBits (Ljava/lang/Object;)I","212343","199350","89394"
"205","org.apache.commons.collections4.trie.analyzer.StringKeyAnalyzer.lengthInBits (Ljava/lang/String;)I","122949","199050","83056"
"206","java.lang.String.length ()I","40354","196421","40354"
"207","org.apache.commons.collections4.trie.AbstractBitwiseTrie.compareKeys (Ljava/lang/Object;Ljava/lang/Object;)Z","123237","119938","53626"
"208","org.apache.commons.collections4.trie.KeyAnalyzer.compare (Ljava/lang/Object;Ljava/lang/Object;)I","80522","126189","53746"
"209","org.apache.commons.collections4.trie.AbstractBitwiseTrie.castKey (Ljava/lang/Object;)Ljava/lang/Object;","13102","63730","13102"
"210","org.apache.commons.collections4.trie.AbstractBitwiseTrie$BasicEntry.equals (Ljava/lang/Object;)Z","59327","28183","25133"
"211","org.apache.commons.collections4.trie.AbstractBitwiseTrie.compare (Ljava/lang/Object;Ljava/lang/Object;)Z","126879","262304","81607"
"212","org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceKeySetIterator.next ()Ljava/lang/Object;","149194","62254","43944"
"213","org.apache.commons.collections4.trie.AbstractPatriciaTrie$KeySet.contains (Ljava/lang/Object;)Z","279571","22279","9700"
"214","org.apache.commons.collections4.trie.PatriciaTrie.containsKey (Ljava/lang/Object;)Z","358674","28635","10555"
"215","org.apache.commons.collections4.trie.AbstractPatriciaTrie.containsKey (Ljava/lang/Object;)Z","348119","28635","36791"
"216","org.apache.commons.collections4.map.ListOrderedMap$KeySetView$1.next ()Ljava/lang/Object;","264116","81576","55207"
"217","org.apache.commons.collections4.map.ListOrderedMap$ListOrderedIterator.next ()Ljava/lang/Object;","311633","142386","45961"
"218","org.apache.commons.collections4.map.ListOrderedMap$ListOrderedIterator.next ()Ljava/util/Map$Entry;","265672","142386","78014"
"219","org.apache.commons.collections4.map.ListOrderedMap$ListOrderedMapEntry.<init> (Lorg/apache/commons/collections4/map/ListOrderedMap;Ljava/lang/Object;)V","168913","142357","42164"
"220","org.apache.commons.collections4.keyvalue.AbstractMapEntry.<init> (Ljava/lang/Object;Ljava/lang/Object;)V","206116","207995","70858"
"221","org.apache.commons.collections4.keyvalue.AbstractKeyValue.<init> (Ljava/lang/Object;Ljava/lang/Object;)V","135326","207977","135326"
"222","org.apache.commons.collections4.iterators.AbstractUntypedIteratorDecorator.getIterator ()Ljava/util/Iterator;","127516","767926","127516"
"223","org.apache.commons.collections4.keyvalue.AbstractKeyValue.getKey ()Ljava/lang/Object;","41720","271862","41720"
"224","org.apache.commons.collections4.map.AbstractHashedMap$EntrySet.iterator ()Ljava/util/Iterator;","176503","27126","46673"
"225","org.apache.commons.collections4.map.AbstractHashedMap$KeySet.iterator ()Ljava/util/Iterator;","160503","27811","39668"
"226","org.apache.commons.collections4.map.AbstractHashedMap.createKeySetIterator ()Ljava/util/Iterator;","47262","13522","20156"
