"Number","Method","Time","Count","SelfTime"
"58","org.apache.maven.settings.building.DefaultSettingsBuilder.interpolate (Lorg/apache/maven/settings/Settings;Lorg/apache/maven/settings/building/SettingsBuildingRequest;Lorg/apache/maven/settings/building/SettingsProblemCollector;)Lorg/apache/maven/settings/Settings;","29281","1","6156"
"59","org.apache.maven.settings.io.DefaultSettingsWriter.write (Ljava/io/Writer;Ljava/util/Map;Lorg/apache/maven/settings/Settings;)V","12085","1","8981"
"60","org.apache.maven.settings.io.xpp3.SettingsXpp3Writer.write (Ljava/io/Writer;Lorg/apache/maven/settings/Settings;)V","3047","1","2763"
"61","org.apache.maven.settings.io.xpp3.SettingsXpp3Writer.writeSettings (Lorg/apache/maven/settings/Settings;Ljava/lang/String;Lorg/codehaus/plexus/util/xml/pull/XmlSerializer;)V","145","1","49"
"62","org.codehaus.plexus.util.xml.pull.XmlSerializer.startTag (Ljava/lang/String;Ljava/lang/String;)Lorg/codehaus/plexus/util/xml/pull/XmlSerializer;","41","2","41"
"63","org.codehaus.plexus.util.xml.pull.XmlSerializer.attribute (Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lorg/codehaus/plexus/util/xml/pull/XmlSerializer;","13","1","13"
"64","org.codehaus.plexus.util.xml.pull.XmlSerializer.text (Ljava/lang/String;)Lorg/codehaus/plexus/util/xml/pull/XmlSerializer;","12","1","12"
"65","org.codehaus.plexus.util.xml.pull.XmlSerializer.endTag (Ljava/lang/String;Ljava/lang/String;)Lorg/codehaus/plexus/util/xml/pull/XmlSerializer;","8","2","8"
"66","org.codehaus.plexus.util.xml.pull.XmlSerializer.setPrefix (Ljava/lang/String;Ljava/lang/String;)V","8","2","8"
"67","org.apache.maven.settings.Settings.getLocalRepository ()Ljava/lang/String;","3","4","3"
"68","org.apache.maven.settings.Settings.isInteractiveMode ()Z","1","1","1"
"69","org.codehaus.plexus.util.xml.pull.MXSerializer.<init> ()V","47","1","47"
