"Number","Method","Time","Count","SelfTime"
"253","org.apache.maven.project.MavenProject$MockitoMock$1495796193.getVersion ()Ljava/lang/String;","215","4","43"
"254","org.apache.maven.project.MavenProject$MockitoMock$1495796193$auxiliary$SL6gkUqY.<init> (Lorg/apache/maven/project/MavenProject$MockitoMock$1495796193;)V","8","2","8"
"255","org.apache.maven.cli.event.ExecutionEventLogger.chars (CI)Ljava/lang/String;","60","8","25"
"256","java.lang.StringBuilder.<init> (I)V","16","9","16"
"257","java.lang.StringBuilder.append (C)Ljava/lang/StringBuilder;","40","207","40"
"258","org.apache.maven.shared.utils.logging.AnsiMessageBuilder.project (Ljava/lang/Object;)Lorg/apache/maven/shared/utils/logging/MessageBuilder;","14","2","3"
"259","org.apache.maven.shared.utils.logging.AnsiMessageBuilder.project (Ljava/lang/Object;)Lorg/apache/maven/shared/utils/logging/AnsiMessageBuilder;","11","2","4"
"260","org.fusesource.jansi.Ansi.fg (Lorg/fusesource/jansi/Ansi$Color;)Lorg/fusesource/jansi/Ansi;","3","2","3"
"261","java.lang.Math.max (II)I","8","8","8"
"262","org.mockito.InOrder.verify (Ljava/lang/Object;)Ljava/lang/Object;","7553","8","7531"
"263","org.mockito.Mockito.inOrder ([Ljava/lang/Object;)Lorg/mockito/InOrder;","1943","2","1941"
"264","org.mockito.stubbing.OngoingStubbing.thenReturn (Ljava/lang/Object;)Lorg/mockito/stubbing/OngoingStubbing;","1655","14","1655"
"265","org.mockito.Mockito.when (Ljava/lang/Object;)Lorg/mockito/stubbing/OngoingStubbing;","122","14","122"
"266","org.apache.maven.cli.event.ExecutionEventLogger.<init> (Lorg/slf4j/Logger;)V","43","2","16"
"267","java.util.Objects.requireNonNull (Ljava/lang/Object;Ljava/lang/String;)Ljava/lang/Object;","19","1","19"
"268","org.apache.maven.execution.AbstractExecutionListener.<init> ()V","8","2","8"
"269","org.apache.maven.cli.MavenCliTest.testStyleColors ()V","133133","1","5519"
"270","org.apache.maven.cli.MavenCli.properties (Lorg/apache/maven/cli/CliRequest;)V","70023","9","19"
"271","org.apache.maven.cli.MavenCli.populateProperties (Lorg/apache/commons/cli/CommandLine;Ljava/util/Properties;Ljava/util/Properties;)V","70004","9","1834"
"272","org.apache.maven.cli.CLIReportingUtils.createMavenVersionString (Ljava/util/Properties;)Ljava/lang/String;","58494","9","123"
"273","org.apache.maven.cli.CLIReportingUtils.formatTimestamp (J)Ljava/lang/String;","51868","9","2635"
"274","java.text.SimpleDateFormat.<init> (Ljava/lang/String;)V","48317","9","48317"
"275","java.text.SimpleDateFormat.format (Ljava/util/Date;)Ljava/lang/String;","904","9","904"
"276","java.util.Date.<init> (J)V","12","9","12"
"277","org.apache.commons.lang3.StringUtils.isNotBlank (Ljava/lang/CharSequence;)Z","6188","9","6188"
"278","java.lang.Long.valueOf (Ljava/lang/String;)Ljava/lang/Long;","107","9","107"
"279","org.apache.maven.cli.CLIReportingUtils.reduce (Ljava/lang/String;)Ljava/lang/String;","31","36","21"
"280","java.lang.Long.longValue ()J","7","7","7"
"281","org.apache.maven.properties.internal.EnvironmentUtils.addEnvVars (Ljava/util/Properties;)V","3860","9","83"
"282","org.codehaus.plexus.util.Os.isFamily (Ljava/lang/String;)Z","1302","1","1302"
"283","java.lang.System.getenv ()Ljava/util/Map;","1125","1","1125"
"284","java.util.Map.entrySet ()Ljava/util/Set;","402","1","402"
"285","java.util.Properties.putAll (Ljava/util/Map;)V","1041","27","1041"
"286","java.util.Properties.setProperty (Ljava/lang/String;Ljava/lang/String;)Ljava/lang/Object;","118","48","118"
"287","java.util.Map$Entry.getKey ()Ljava/lang/Object;","17","16","17"
"288","java.util.Map$Entry.getValue ()Ljava/lang/Object;","17","16","17"
"289","org.apache.maven.properties.internal.SystemProperties.addSystemProperties (Ljava/util/Properties;)V","895","9","24"
"290","org.apache.maven.properties.internal.SystemProperties.getSystemProperties ()Ljava/util/Properties;","450","9","16"
"291","org.apache.maven.properties.internal.SystemProperties.copyProperties (Ljava/util/Properties;)Ljava/util/Properties;","427","9","18"
"292","java.lang.System.getProperties ()Ljava/util/Properties;","25","16","25"
"293","org.apache.maven.cli.MavenCli.setCliProperty (Ljava/lang/String;Ljava/util/Properties;)V","107","14","27"
"294","java.lang.System.setProperty (Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;","63","20","63"
"295","java.lang.String.indexOf (I)I","11","14","11"
"296","java.lang.String.substring (I)Ljava/lang/String;","31","18","31"
"297","org.apache.commons.cli.CommandLine.getOptionValues (C)[Ljava/lang/String;","55","7","55"
"298","org.slf4j.impl.StaticLoggerBinder.<clinit> ()V","14625","1","11"
"299","org.slf4j.impl.StaticLoggerBinder.<init> ()V","14600","1","5460"
"300","org.slf4j.impl.SimpleLoggerFactory.<init> ()V","9140","1","1768"
"301","org.slf4j.impl.SimpleLogger.lazyInit ()V","7285","1","10"
"302","org.slf4j.impl.OutputChoice$OutputChoiceType.<clinit> ()V","52","1","32"
"303","org.slf4j.impl.OutputChoice$OutputChoiceType.<init> (Ljava/lang/String;I)V","20","5","9"
"304","org.slf4j.impl.SimpleLoggerConfiguration.<clinit> ()V","14","1","14"
"305","org.slf4j.impl.SimpleLogger.<clinit> ()V","81","1","33"
"306","java.lang.System.currentTimeMillis ()J","48","1","48"
"307","java.util.concurrent.ConcurrentHashMap.<init> ()V","6","1","6"
"308","org.slf4j.impl.StaticLoggerBinder.getLoggerFactoryClassStr ()Ljava/lang/String;","3","6","3"
"309","org.slf4j.helpers.SubstituteLoggerFactory.postInitialization ()V","4","6","4"
"310","org.slf4j.helpers.SubstituteLoggerFactory.getEventQueue ()Ljava/util/concurrent/LinkedBlockingQueue;","2","5","2"
"311","org.slf4j.LoggerFactory.reset ()V","2","5","2"
"312","org.slf4j.LoggerFactory.<clinit> ()V","5681","1","4181"
"313","org.slf4j.helpers.SubstituteLoggerFactory.<init> ()V","1467","1","962"
"314","java.util.concurrent.LinkedBlockingQueue.<init> ()V","498","1","498"
"315","org.slf4j.helpers.Util.safeGetBooleanSystemProperty (Ljava/lang/String;)Z","17","1","3"
"316","org.slf4j.helpers.NOPLoggerFactory.<init> ()V","11","1","11"
"317","org.slf4j.helpers.Util.<clinit> ()V","5","1","5"
"318","java.io.FileOutputStream.<init> (Ljava/io/File;)V","778","2","778"
"319","org.apache.maven.cli.MavenCli.resolveFile (Ljava/io/File;Ljava/lang/String;)Ljava/io/File;","43","2","5"
"320","java.io.File.getAbsoluteFile ()Ljava/io/File;","23","2","23"
"321","java.io.File.isAbsolute ()Z","6","2","6"
"322","java.io.File.<init> (Ljava/lang/String;Ljava/lang/String;)V","22","4","22"
"323","java.io.File.getPath ()Ljava/lang/String;","3","4","3"
"324","java.lang.IllegalArgumentException.<init> (Ljava/lang/String;)V","25","1","25"
"325","org.apache.maven.shared.utils.logging.MessageUtils.setColorEnabled (Z)V","82","13","18"
"326","org.fusesource.jansi.Ansi.setEnabled (Z)V","64","13","64"
"327","org.apache.commons.cli.CommandLine.getOptionValue (Ljava/lang/String;)Ljava/lang/String;","53","6","53"
"328","org.apache.maven.cli.CliRequest.getUserProperties ()Ljava/util/Properties;","4","6","4"
"329","java.io.File.<init> (Ljava/lang/String;)V","32","14","32"
"330","org.apache.maven.shared.utils.logging.MessageUtils.<clinit> ()V","9978","1","28"
"331","org.apache.commons.cli.OptionBuilder.hasOptionalArg ()Lorg/apache/commons/cli/OptionBuilder;","13","28","13"
"332","java.util.List.toArray ([Ljava/lang/Object;)[Ljava/lang/Object;","173","26","173"
"333","org.apache.commons.cli.GnuParser.<init> ()V","34","17","34"
"334","org.junit.Assume.assumeTrue (Ljava/lang/String;Z)V","1630","1","1630"
"335","org.apache.maven.shared.utils.logging.MessageUtils.isColorEnabled ()Z","102","6","9"
"336","org.fusesource.jansi.Ansi.isEnabled ()Z","93","6","93"
"337","org.junit.Assert.assertFalse (Z)V","8","3","8"
"338","org.junit.Assert.assertTrue (Z)V","8","2","8"
"339","org.apache.maven.cli.MavenCliTest.testMVNConfigurationThreadCanBeOverwrittenViaCommandLine ()V","74057","1","3190"
"340","java.nio.file.Files.readAllBytes (Ljava/nio/file/Path;)[B","27480","6","27480"
"341","java.io.File.toPath ()Ljava/nio/file/Path;","18145","6","18145"
"342","org.apache.maven.cli.MavenCli.cliMerge (Lorg/apache/commons/cli/CommandLine;Lorg/apache/commons/cli/CommandLine;)Lorg/apache/commons/cli/CommandLine;","1039","5","851"
"343","org.apache.commons.cli.CommandLine.getOptions ()[Lorg/apache/commons/cli/Option;","29","8","29"
"344","org.apache.commons.cli.CommandLine$Builder.<init> ()V","32","5","32"
"345","org.apache.commons.cli.CommandLine.getArgs ()[Ljava/lang/String;","33","10","33"
"346","java.lang.String.valueOf (C)Ljava/lang/String;","22","9","22"
"347","org.apache.commons.cli.CommandLine$Builder.addOption (Lorg/apache/commons/cli/Option;)Lorg/apache/commons/cli/CommandLine$Builder;","12","19","12"
"348","org.apache.commons.cli.Option.getOpt ()Ljava/lang/String;","119","387","119"
"349","org.apache.commons.cli.CommandLine$Builder.build ()Lorg/apache/commons/cli/CommandLine;","6","4","6"
"350","java.lang.String.<init> ([B)V","70","6","70"
"351","org.apache.commons.cli.CommandLine.getArgList ()Ljava/util/List;","12","5","12"
"352","java.lang.String.isEmpty ()Z","19","16","19"
"353","java.io.File.getCanonicalPath ()Ljava/lang/String;","532","6","532"
"354","org.apache.maven.cli.MavenCli.initialize (Lorg/apache/maven/cli/CliRequest;)V","109","6","30"
"355","java.io.File.getCanonicalFile ()Ljava/io/File;","43","6","43"
"356","org.junit.Assert.assertEquals (Ljava/lang/Object;Ljava/lang/Object;)V","232","130","232"
"357","org.apache.maven.cli.MavenCliTest.setUp ()V","31844","9","31328"
"358","org.apache.maven.cli.MavenCli.<clinit> ()V","441","1","37"
"359","java.util.regex.Pattern.compile (Ljava/lang/String;)Ljava/util/regex/Pattern;","354","1","354"
"360","org.apache.maven.cli.transfer.FileSizeFormatTest.testSizeWithSelectedScaleUnit ()V","28784","1","21579"
"361","org.apache.commons.lang3.SystemUtils.isJavaVersionAtLeast (Lorg/apache/commons/lang3/JavaVersion;)Z","3320","3","3320"
"362","org.apache.maven.cli.transfer.AbstractMavenTransferListener$FileSizeFormat.format (JLorg/apache/maven/cli/transfer/AbstractMavenTransferListener$FileSizeFormat$ScaleUnit;)Ljava/lang/String;","14715","117","243"
"363","org.apache.maven.cli.transfer.AbstractMavenTransferListener$FileSizeFormat.format (JLorg/apache/maven/cli/transfer/AbstractMavenTransferListener$FileSizeFormat$ScaleUnit;Z)Ljava/lang/String;","15232","131","5858"
"364","java.text.DecimalFormat.format (D)Ljava/lang/String;","3647","99","3647"
"365","java.text.DecimalFormat.format (J)Ljava/lang/String;","1341","31","1341"
"366","org.apache.maven.cli.transfer.AbstractMavenTransferListener$FileSizeFormat$ScaleUnit$4.bytes ()J","582","87","161"
"367","org.apache.maven.cli.transfer.AbstractMavenTransferListener$FileSizeFormat$ScaleUnit$3.bytes ()J","571","172","378"
"368","org.apache.maven.cli.transfer.AbstractMavenTransferListener$FileSizeFormat$ScaleUnit$2.bytes ()J","284","482","284"
"369","org.apache.commons.lang3.Validate.isTrue (ZLjava/lang/String;J)V","3090","219","3090"
"370","org.apache.maven.cli.transfer.AbstractMavenTransferListener$FileSizeFormat$ScaleUnit$2.symbol ()Ljava/lang/String;","19","29","19"
"371","org.apache.maven.cli.transfer.AbstractMavenTransferListener$FileSizeFormat$ScaleUnit$4.symbol ()Ljava/lang/String;","15","25","15"
"372","org.apache.maven.cli.transfer.AbstractMavenTransferListener$FileSizeFormat$ScaleUnit$1.symbol ()Ljava/lang/String;","44","31","44"
"373","org.apache.maven.cli.transfer.AbstractMavenTransferListener$FileSizeFormat$ScaleUnit$1.bytes ()J","12","30","12"
"374","org.apache.maven.cli.transfer.AbstractMavenTransferListener$FileSizeFormat$ScaleUnit$3.symbol ()Ljava/lang/String;","14","32","14"
"375","org.apache.maven.cli.transfer.AbstractMavenTransferListener$FileSizeFormat.format (J)Ljava/lang/String;","11149","47","91"
"376","org.apache.maven.cli.transfer.AbstractMavenTransferListener$FileSizeFormat$ScaleUnit.getScaleUnit (J)Lorg/apache/maven/cli/transfer/AbstractMavenTransferListener$FileSizeFormat$ScaleUnit;","750","60","161"
"377","org.apache.maven.cli.transfer.AbstractMavenTransferListener$FileSizeFormat.<init> (Ljava/util/Locale;)V","2020","8","205"
"378","java.text.DecimalFormat.<init> (Ljava/lang/String;Ljava/text/DecimalFormatSymbols;)V","1156","16","1156"
"379","java.text.DecimalFormatSymbols.<init> (Ljava/util/Locale;)V","659","16","659"
"380","org.apache.maven.cli.CLIManagerDocumentationTest.testOptionsAsHtml ()V","21746","1","688"
"381","org.apache.maven.cli.CLIManagerDocumentationTest.getOptionsAsHtml ()Ljava/lang/String;","15217","1","3894"
"382","org.apache.maven.cli.CLIManagerDocumentationTest$CLIManagerExtension.<init> (Lorg/apache/maven/cli/CLIManagerDocumentationTest$1;)V","5990","1","13"
"383","org.apache.maven.cli.CLIManagerDocumentationTest$CLIManagerExtension.<init> ()V","5977","1","6"
"384","org.apache.maven.cli.CLIManagerDocumentationTest$CLIManagerExtension.getOptions ()Ljava/util/Collection;","5043","1","551"
"385","java.util.Collections.sort (Ljava/util/List;Ljava/util/Comparator;)V","4431","1","1026"
"386","org.apache.maven.cli.CLIManagerDocumentationTest$OptionComparator.compare (Ljava/lang/Object;Ljava/lang/Object;)I","3405","151","1085"
"387","org.apache.maven.cli.CLIManagerDocumentationTest$OptionComparator.compare (Lorg/apache/commons/cli/Option;Lorg/apache/commons/cli/Option;)I","2320","151","1173"
"388","java.lang.String.compareToIgnoreCase (Ljava/lang/String;)I","1051","151","1051"
"389","org.apache.commons.cli.Options.getOptions ()Ljava/util/Collection;","33","1","33"
"390","org.apache.maven.cli.CLIManagerDocumentationTest$OptionComparator.<init> (Lorg/apache/maven/cli/CLIManagerDocumentationTest$1;)V","24","1","16"
"391","org.apache.maven.cli.CLIManagerDocumentationTest$OptionComparator.<init> ()V","8","1","8"
"392","org.apache.commons.cli.Option.getLongOpt ()Ljava/lang/String;","25","76","25"
"393","java.util.Collection.iterator ()Ljava/util/Iterator;","18","1","18"
"394","org.apache.commons.cli.Option.getDescription ()Ljava/lang/String;","14","38","14"
"395","org.apache.commons.cli.Option.hasArg ()Z","8","38","8"
"396","org.apache.commons.cli.Option.hasArgName ()Z","6","14","6"
"397","org.codehaus.plexus.util.FileUtils.fileWrite (Ljava/io/File;Ljava/lang/String;Ljava/lang/String;)V","5841","1","5841"
"398","org.apache.maven.cli.transfer.FileSizeFormatTest.testSize ()V","12602","1","2882"
"399","org.apache.maven.cli.transfer.AbstractMavenTransferListener$FileSizeFormat$ScaleUnit.<clinit> ()V","309","1","229"
"400","org.apache.maven.cli.transfer.AbstractMavenTransferListener$FileSizeFormat$ScaleUnit$1.<init> (Ljava/lang/String;I)V","42","1","10"
"401","org.apache.maven.cli.transfer.AbstractMavenTransferListener$FileSizeFormat$ScaleUnit.<init> (Ljava/lang/String;ILorg/apache/maven/cli/transfer/AbstractMavenTransferListener$1;)V","51","4","21"
"402","org.apache.maven.cli.transfer.AbstractMavenTransferListener$FileSizeFormat$ScaleUnit.<init> (Ljava/lang/String;I)V","30","4","10"
"403","org.apache.maven.cli.transfer.AbstractMavenTransferListener$FileSizeFormat$ScaleUnit$2.<init> (Ljava/lang/String;I)V","13","1","7"
"404","org.apache.maven.cli.transfer.AbstractMavenTransferListener$FileSizeFormat$ScaleUnit$4.<init> (Ljava/lang/String;I)V","13","1","6"
"405","org.apache.maven.cli.transfer.AbstractMavenTransferListener$FileSizeFormat$ScaleUnit$3.<init> (Ljava/lang/String;I)V","12","1","6"
"406","org.apache.maven.cli.MavenCliTest.testMavenConfigInvalid ()V","7251","1","31"
"407","org.apache.maven.cli.CLIManager.displayHelp (Ljava/io/PrintStream;)V","6093","1","1924"
"408","org.apache.commons.cli.HelpFormatter.printHelp (Ljava/io/PrintWriter;ILjava/lang/String;Ljava/lang/String;Lorg/apache/commons/cli/Options;IILjava/lang/String;Z)V","1994","1","1994"
"409","org.apache.commons.cli.HelpFormatter.<init> ()V","1892","1","1892"
"410","java.io.PrintWriter.flush ()V","221","1","221"
"411","java.io.PrintWriter.<init> (Ljava/io/OutputStream;)V","35","1","35"
"412","java.io.PrintStream.println ()V","27","1","27"
"413","org.apache.commons.cli.ParseException.<init> (Ljava/lang/String;)V","26","1","26"
"414","org.apache.commons.cli.ParseException.getMessage ()Ljava/lang/String;","5","1","5"
"415","org.apache.maven.cli.event.ExecutionEventLoggerTest.testProjectStarted ()V","3913","1","69"
"416","org.apache.maven.cli.CLIReportingUtilsTest.testFormatDuration ()V","2983","1","2136"
"417","org.apache.maven.cli.CLIReportingUtils.formatDuration (J)Ljava/lang/String;","847","9","54"
"418","java.lang.String.format (Ljava/lang/String;[Ljava/lang/Object;)Ljava/lang/String;","746","9","746"
"419","java.lang.Long.valueOf (J)Ljava/lang/Long;","167","99","167"
"420","org.apache.maven.cli.transfer.FileSizeFormatTest.testProgressedSizeWithSize ()V","2558","1","126"
"421","org.apache.maven.cli.transfer.AbstractMavenTransferListener$FileSizeFormat.formatProgress (JJ)Ljava/lang/String;","4158","28","371"
"422","org.apache.commons.lang3.Validate.isTrue (ZLjava/lang/String;[Ljava/lang/Object;)V","321","27","321"
"423","org.apache.maven.cli.MavenCliTest.testMVNConfigurationDefinedPropertiesCanBeOverwrittenViaCommandLine ()V","2219","1","27"
"424","org.apache.maven.cli.MavenCliTest.testMVNConfigurationFunkyArguments ()V","1913","1","41"
"425","java.lang.StringBuilder.<init> (Ljava/lang/String;)V","7","4","7"
"426","java.lang.StringBuilder.setLength (I)V","5","2","5"
"427","org.apache.commons.cli.CommandLine.getOptionValue (C)Ljava/lang/String;","19","1","19"
"428","org.apache.maven.cli.CliRequest.getCommandLine ()Lorg/apache/commons/cli/CommandLine;","3","1","3"
"429","org.apache.maven.cli.CliRequest.getSystemProperties ()Ljava/util/Properties;","2","2","2"
"430","org.apache.maven.cli.MavenCliTest.testMVNConfigurationCLIRepeatedPropertiesLastWins ()V","1909","1","19"
"431","org.apache.maven.cli.MavenCliTest.testMavenConfig ()V","1493","1","28"
"432","org.apache.maven.cli.CleanArgumentTest.testCleanArgsShouldNotTouchCorrectlyQuotedArgumentsUsingDoubleQuotes ()V","1461","1","1384"
"433","org.junit.Assert.assertEquals (JJ)V","15","5","15"
"434","org.apache.maven.cli.transfer.FileSizeFormatTest.testNegativeProgressedSize ()V","1131","1","71"
"435","org.apache.maven.cli.MavenCliTest.testCalculateDegreeOfConcurrencyWithCoreMultiplier ()V","1122","1","38"
"436","org.apache.maven.cli.MavenCli.calculateDegreeOfConcurrencyWithCoreMultiplier (Ljava/lang/String;)I","1011","3","12"
"437","java.lang.Float.valueOf (Ljava/lang/String;)Ljava/lang/Float;","787","3","787"
"438","java.lang.String.replace (Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Ljava/lang/String;","193","3","193"
"439","java.lang.Runtime.getRuntime ()Ljava/lang/Runtime;","68","4","68"
"440","java.lang.Float.floatValue ()F","5","2","5"
"441","java.lang.Runtime.availableProcessors ()I","13","4","13"
"442","org.apache.maven.cli.CLIManagerDocumentationTest.<clinit> ()V","1037","1","554"
"443","org.apache.maven.cli.transfer.FileSizeFormatTest.testProgressedSizeWithoutSize ()V","977","1","47"
"444","org.apache.maven.cli.transfer.FileSizeFormatTest.testNegativeProgressedSizeBiggerThanSize ()V","661","1","27"
"445","org.apache.maven.cli.transfer.FileSizeFormatTest.testProgressedBothZero ()V","568","1","53"
"446","org.apache.maven.cli.transfer.FileSizeFormatTest.testNegativeSize ()V","424","1","30"
"447","org.apache.maven.cli.CleanArgumentTest.cleanArgsShouldRemoveWrongSurroundingQuotes ()V","101","1","14"
"448","java.lang.String.endsWith (Ljava/lang/String;)Z","5","2","5"
"449","java.lang.StringBuilder.length ()I","2","1","2"
"450","org.apache.maven.cli.MavenCliTest.tearDown ()V","100","9","45"
"451","java.util.Properties.remove (Ljava/lang/Object;)Ljava/lang/Object;","37","9","37"
"452","org.apache.maven.cli.event.ExecutionEventLoggerTest.tearDown ()V","49","1","25"
"453","org.apache.maven.cli.CleanArgumentTest.testCleanArgsShouldNotTouchCorrectlyQuotedArgumentsUsingSingleQuotes ()V","23","1","9"
"454","org.apache.maven.cli.event.ExecutionEventLoggerTest.setUp ()V","21","1","13"
