"Number","Method","Time","Count","SelfTime"
"232","org.apache.maven.model.validation.DefaultModelValidator.validateEnum (Ljava/lang/String;Lorg/apache/maven/model/building/ModelProblemCollector;Lorg/apache/maven/model/building/ModelProblem$Severity;Lorg/apache/maven/model/building/ModelProblem$Version;Ljava/lang/String;Ljava/lang/String;Lorg/apache/maven/model/InputLocationTracker;[Ljava/lang/String;)Z","16","2","1"
"233","java.util.List.contains (Ljava/lang/Object;)Z","9","2","9"
"234","java.util.Arrays.asList ([Ljava/lang/Object;)Ljava/util/List;","89","4","89"
"235","org.apache.maven.model.validation.DefaultModelValidator.validateRawRepositories (Lorg/apache/maven/model/building/ModelProblemCollector;Ljava/util/List;Ljava/lang/String;Lorg/apache/maven/model/building/ModelBuildingRequest;)V","22","12","9"
"236","java.lang.StringBuilder.<init> ()V","73","61","73"
"237","org.apache.maven.model.ModelBase.getDependencies ()Ljava/util/List;","18","16","14"
"238","org.apache.maven.model.ModelBase.getRepositories ()Ljava/util/List;","10","9","6"
"239","org.apache.maven.model.Profile.getBuild ()Lorg/apache/maven/model/BuildBase;","5","4","5"
"240","org.apache.maven.model.Model.getParent ()Lorg/apache/maven/model/Parent;","6","4","6"
"241","org.apache.maven.model.ModelBase.getDependencyManagement ()Lorg/apache/maven/model/DependencyManagement;","4","5","4"
"242","org.apache.maven.model.ModelBase.getPluginRepositories ()Ljava/util/List;","8","9","5"
"243","org.apache.maven.model.validation.DefaultModelValidator.validate20RawDependenciesSelfReferencing (Lorg/apache/maven/model/building/ModelProblemCollector;Lorg/apache/maven/model/Model;Ljava/util/List;Ljava/lang/String;Lorg/apache/maven/model/building/ModelBuildingRequest;)V","3","2","2"
"244","org.apache.maven.model.validation.DefaultModelValidator.validateVersionNoExpression (Ljava/lang/String;Lorg/apache/maven/model/building/ModelProblemCollector;Lorg/apache/maven/model/building/ModelProblem$Severity;Lorg/apache/maven/model/building/ModelProblem$Version;Ljava/lang/String;Lorg/apache/maven/model/InputLocationTracker;)Z","4","2","0"
"245","org.apache.maven.model.Model.getGroupId ()Ljava/lang/String;","7","9","7"
"246","org.apache.maven.model.Model.getModelVersion ()Ljava/lang/String;","5","5","5"
"247","org.apache.maven.building.FileSource.getInputStream ()Ljava/io/InputStream;","107","2","3"
"248","java.io.FileInputStream.<init> (Ljava/io/File;)V","104","2","104"
"249","java.lang.Boolean.valueOf (Z)Ljava/lang/Boolean;","26","2","26"
"250","org.apache.maven.model.building.DefaultModelBuilder.hasFatalErrors (Lorg/apache/maven/model/building/ModelProblemCollectorExt;)Z","25","2","8"
"251","org.apache.maven.model.building.DefaultModelProblemCollector.hasFatalErrors ()Z","17","2","2"
"252","org.apache.maven.model.building.DefaultModelProblemCollector.setSource (Ljava/lang/String;)V","13","3","13"
"253","org.apache.maven.model.building.DefaultModelBuildingRequest.isLocationTracking ()Z","8","1","8"
"254","org.apache.maven.building.FileSource.getLocation ()Ljava/lang/String;","7","2","3"
"255","java.io.File.getPath ()Ljava/lang/String;","8","13","8"
"256","org.apache.maven.model.building.DefaultModelProblemCollector.setSource (Lorg/apache/maven/model/Model;)V","7","10","7"
"257","org.apache.maven.model.building.DefaultModelBuilder.getSuperModel ()Lorg/apache/maven/model/Model;","35523","2","18"
"258","org.apache.maven.model.superpom.DefaultSuperPomProvider.getSuperModel (Ljava/lang/String;)Lorg/apache/maven/model/Model;","34382","2","42"
"259","org.apache.maven.model.io.xpp3.MavenXpp3ReaderEx.read (Ljava/io/Reader;ZLorg/apache/maven/model/InputSource;)Lorg/apache/maven/model/Model;","12051","2","12"
"260","org.apache.maven.model.io.xpp3.MavenXpp3ReaderEx.read (Lorg/codehaus/plexus/util/xml/pull/XmlPullParser;ZLorg/apache/maven/model/InputSource;)Lorg/apache/maven/model/Model;","11983","2","18"
"261","org.apache.maven.model.io.xpp3.MavenXpp3ReaderEx.parseModel (Lorg/codehaus/plexus/util/xml/pull/XmlPullParser;ZLorg/apache/maven/model/InputSource;)Lorg/apache/maven/model/Model;","11498","2","316"
"262","org.apache.maven.model.io.xpp3.MavenXpp3ReaderEx.parseProfile (Lorg/codehaus/plexus/util/xml/pull/XmlPullParser;ZLorg/apache/maven/model/InputSource;)Lorg/apache/maven/model/Profile;","4148","2","41"
"263","org.apache.maven.model.io.xpp3.MavenXpp3ReaderEx.parseBuildBase (Lorg/codehaus/plexus/util/xml/pull/XmlPullParser;ZLorg/apache/maven/model/InputSource;)Lorg/apache/maven/model/BuildBase;","3834","2","35"
"264","org.apache.maven.model.io.xpp3.MavenXpp3ReaderEx.parsePlugin (Lorg/codehaus/plexus/util/xml/pull/XmlPullParser;ZLorg/apache/maven/model/InputSource;)Lorg/apache/maven/model/Plugin;","4781","14","1266"
"265","org.codehaus.plexus.util.xml.Xpp3DomBuilder.build (Lorg/codehaus/plexus/util/xml/pull/XmlPullParser;ZLorg/codehaus/plexus/util/xml/Xpp3DomBuilder$InputLocationBuilder;)Lorg/codehaus/plexus/util/xml/Xpp3Dom;","1858","2","1819"
"266","org.apache.maven.model.io.xpp3.MavenXpp3ReaderEx$Xpp3DomBuilderInputLocationBuilder.toInputLocation (Lorg/codehaus/plexus/util/xml/pull/XmlPullParser;)Ljava/lang/Object;","39","4","21"
"267","org.apache.maven.model.InputLocation.<init> (IILorg/apache/maven/model/InputSource;)V","149","142","149"
"268","org.codehaus.plexus.util.xml.pull.XmlPullParser.getLineNumber ()I","71","127","71"
"269","org.apache.maven.model.InputLocation.getSource ()Lorg/apache/maven/model/InputSource;","2","2","2"
"270","org.codehaus.plexus.util.xml.pull.XmlPullParser.getColumnNumber ()I","40","122","40"
"271","org.apache.maven.model.io.xpp3.MavenXpp3ReaderEx.parsePluginExecution (Lorg/codehaus/plexus/util/xml/pull/XmlPullParser;ZLorg/apache/maven/model/InputSource;)Lorg/apache/maven/model/PluginExecution;","676","4","200"
"272","org.apache.maven.model.io.xpp3.MavenXpp3ReaderEx.checkFieldWithDuplicate (Lorg/codehaus/plexus/util/xml/pull/XmlPullParser;Ljava/lang/String;Ljava/lang/String;Ljava/util/Set;)Z","1182","712","664"
"273","org.apache.maven.model.ConfigurationContainer.setLocation (Ljava/lang/Object;Lorg/apache/maven/model/InputLocation;)V","229","90","63"
"274","java.util.LinkedHashMap.<init> ()V","88","63","88"
"275","org.apache.maven.model.io.xpp3.MavenXpp3ReaderEx.interpolatedTrimmed (Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;","246","86","117"
"276","org.apache.maven.model.io.xpp3.MavenXpp3ReaderEx.getTrimmedValue (Ljava/lang/String;)Ljava/lang/String;","96","86","46"
"277","org.apache.maven.model.PluginExecution.<init> ()V","22","5","17"
"278","org.apache.maven.model.ConfigurationContainer.<init> ()V","37","30","37"
"279","java.lang.Integer.valueOf (I)Ljava/lang/Integer;","23","6","23"
"280","org.apache.maven.model.InputLocation.setLocation (Ljava/lang/Object;Lorg/apache/maven/model/InputLocation;)V","56","6","19"
"281","org.apache.maven.model.PluginExecution.setGoals (Ljava/util/List;)V","2","2","2"
"282","org.apache.maven.model.PluginExecution.setId (Ljava/lang/String;)V","3","5","3"
"283","org.apache.maven.model.io.xpp3.MavenXpp3ReaderEx$1.transform (Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;","33","59","33"
"284","org.apache.maven.model.io.xpp3.MavenXpp3ReaderEx$Xpp3DomBuilderInputLocationBuilder.<init> (Lorg/apache/maven/model/InputLocation;)V","11","2","11"
"285","org.apache.maven.model.Plugin.<init> ()V","77","26","45"
"286","org.apache.maven.model.Plugin.setArtifactId (Ljava/lang/String;)V","12","20","12"
"287","org.apache.maven.model.ConfigurationContainer.setConfiguration (Ljava/lang/Object;)V","5","5","5"
"288","org.apache.maven.model.ConfigurationContainer.setInherited (Ljava/lang/String;)V","1","3","1"
"289","org.apache.maven.model.Plugin.setExecutions (Ljava/util/List;)V","2","4","2"
"290","org.apache.maven.model.BuildBase.<init> ()V","32","6","13"
"291","org.apache.maven.model.PluginConfiguration.<init> ()V","19","6","11"
"292","org.apache.maven.model.PluginContainer.setLocation (Ljava/lang/Object;Lorg/apache/maven/model/InputLocation;)V","87","34","32"
"293","org.apache.maven.model.PluginContainer.setPlugins (Ljava/util/List;)V","7","6","7"
"294","org.apache.maven.model.io.xpp3.MavenXpp3ReaderEx.parseActivation (Lorg/codehaus/plexus/util/xml/pull/XmlPullParser;ZLorg/apache/maven/model/InputSource;)Lorg/apache/maven/model/Activation;","186","2","26"
"295","org.apache.maven.model.io.xpp3.MavenXpp3ReaderEx.parseActivationProperty (Lorg/codehaus/plexus/util/xml/pull/XmlPullParser;ZLorg/apache/maven/model/InputSource;)Lorg/apache/maven/model/ActivationProperty;","106","2","26"
"296","org.apache.maven.model.ActivationProperty.setLocation (Ljava/lang/Object;Lorg/apache/maven/model/InputLocation;)V","16","6","6"
"297","org.apache.maven.model.Activation.setLocation (Ljava/lang/Object;Lorg/apache/maven/model/InputLocation;)V","13","2","5"
"298","org.apache.maven.model.ModelBase.setLocation (Ljava/lang/Object;Lorg/apache/maven/model/InputLocation;)V","30","10","10"
"299","org.apache.maven.model.io.xpp3.MavenXpp3ReaderEx.parseBuild (Lorg/codehaus/plexus/util/xml/pull/XmlPullParser;ZLorg/apache/maven/model/InputSource;)Lorg/apache/maven/model/Build;","3449","2","673"
"300","org.apache.maven.model.io.xpp3.MavenXpp3ReaderEx.parsePluginManagement (Lorg/codehaus/plexus/util/xml/pull/XmlPullParser;ZLorg/apache/maven/model/InputSource;)Lorg/apache/maven/model/PluginManagement;","1384","2","105"
"301","org.apache.maven.model.Plugin.setVersion (Ljava/lang/String;)V","6","17","6"
"302","org.apache.maven.model.PluginManagement.<init> ()V","21","4","12"
"303","org.apache.maven.model.PluginContainer.<init> ()V","17","8","17"
"304","org.apache.maven.model.io.xpp3.MavenXpp3ReaderEx.parseResource (Lorg/codehaus/plexus/util/xml/pull/XmlPullParser;ZLorg/apache/maven/model/InputSource;)Lorg/apache/maven/model/Resource;","819","4","598"
"305","org.apache.maven.model.PatternSet.setLocation (Ljava/lang/Object;Lorg/apache/maven/model/InputLocation;)V","30","8","11"
"306","org.apache.maven.model.Resource.<init> ()V","22","4","8"
"307","org.apache.maven.model.FileSet.<init> ()V","14","4","6"
"308","org.apache.maven.model.PatternSet.<init> ()V","8","4","8"
"309","org.apache.maven.model.Resource.<clinit> ()V","4","1","4"
"310","org.apache.maven.model.FileSet.setDirectory (Ljava/lang/String;)V","6","8","6"
"311","org.apache.maven.model.Build.<init> ()V","51","4","27"
"312","org.apache.maven.model.PluginConfiguration.setPluginManagement (Lorg/apache/maven/model/PluginManagement;)V","9","3","9"
"313","org.apache.maven.model.Build.setOutputDirectory (Ljava/lang/String;)V","4","3","4"
"314","org.apache.maven.model.Build.setScriptSourceDirectory (Ljava/lang/String;)V","6","4","6"
"315","org.apache.maven.model.Build.setSourceDirectory (Ljava/lang/String;)V","5","4","5"
"316","org.apache.maven.model.Build.setTestOutputDirectory (Ljava/lang/String;)V","5","4","5"
"317","org.apache.maven.model.Build.setTestSourceDirectory (Ljava/lang/String;)V","4","3","4"
"318","org.apache.maven.model.BuildBase.setDirectory (Ljava/lang/String;)V","4","3","4"
"319","org.apache.maven.model.BuildBase.setFinalName (Ljava/lang/String;)V","4","3","4"
"320","org.apache.maven.model.BuildBase.setTestResources (Ljava/util/List;)V","7","2","7"
"321","org.apache.maven.model.BuildBase.setResources (Ljava/util/List;)V","5","4","5"
"322","org.apache.maven.model.io.xpp3.MavenXpp3ReaderEx.parseRepository (Lorg/codehaus/plexus/util/xml/pull/XmlPullParser;ZLorg/apache/maven/model/InputSource;)Lorg/apache/maven/model/Repository;","1700","4","321"
"323","org.apache.maven.model.io.xpp3.MavenXpp3ReaderEx.parseRepositoryPolicy (Lorg/codehaus/plexus/util/xml/pull/XmlPullParser;ZLorg/apache/maven/model/InputSource;)Lorg/apache/maven/model/RepositoryPolicy;","975","6","824"
"324","org.apache.maven.model.RepositoryPolicy.setLocation (Ljava/lang/Object;Lorg/apache/maven/model/InputLocation;)V","34","12","13"
"325","org.apache.maven.model.RepositoryPolicy.<init> ()V","14","6","14"
"326","org.apache.maven.model.RepositoryPolicy.setEnabled (Ljava/lang/String;)V","3","4","3"
"327","org.apache.maven.model.RepositoryPolicy.setUpdatePolicy (Ljava/lang/String;)V","3","2","3"
"328","org.apache.maven.model.RepositoryBase.setLocation (Ljava/lang/Object;Lorg/apache/maven/model/InputLocation;)V","38","20","10"
"329","org.apache.maven.model.Repository.<init> ()V","18","4","9"
"330","org.apache.maven.model.RepositoryBase.<init> ()V","9","4","9"
"331","org.apache.maven.model.Repository.setSnapshots (Lorg/apache/maven/model/RepositoryPolicy;)V","3","4","3"
"332","org.apache.maven.model.Repository.setReleases (Lorg/apache/maven/model/RepositoryPolicy;)V","1","1","1"
"333","org.apache.maven.model.RepositoryBase.setId (Ljava/lang/String;)V","1","2","1"
"334","org.apache.maven.model.RepositoryBase.setName (Ljava/lang/String;)V","1","2","1"
"335","org.apache.maven.model.RepositoryBase.setUrl (Ljava/lang/String;)V","2","4","2"
"336","org.apache.maven.model.io.xpp3.MavenXpp3ReaderEx.parseReporting (Lorg/codehaus/plexus/util/xml/pull/XmlPullParser;ZLorg/apache/maven/model/InputSource;)Lorg/apache/maven/model/Reporting;","1208","2","1120"
"337","org.apache.maven.model.Reporting.setLocation (Ljava/lang/Object;Lorg/apache/maven/model/InputLocation;)V","32","6","10"
"338","org.apache.maven.model.Reporting.<init> ()V","12","4","12"
"339","org.apache.maven.model.Reporting.setOutputDirectory (Ljava/lang/String;)V","3","2","3"
"340","org.apache.maven.model.ModelBase.setReporting (Lorg/apache/maven/model/Reporting;)V","5","3","5"
"341","org.apache.maven.model.Model.setBuild (Lorg/apache/maven/model/Build;)V","80","2","80"
"342","org.apache.maven.model.ModelBase.setPluginRepositories (Ljava/util/List;)V","4","2","4"
"343","org.apache.maven.model.ModelBase.setRepositories (Ljava/util/List;)V","4","4","4"
"344","org.apache.maven.model.io.xpp3.MavenXpp3ReaderEx.<init> ()V","618","2","599"
"345","org.apache.maven.model.io.xpp3.MavenXpp3ReaderEx$1.<init> ()V","8","2","8"
"346","org.apache.maven.model.io.xpp3.MavenXpp3ReaderEx.<init> (Lorg/apache/maven/model/io/xpp3/MavenXpp3ReaderEx$ContentTransformer;)V","11","2","11"
"347","java.lang.Class.getResourceAsStream (Ljava/lang/String;)Ljava/io/InputStream;","682","2","682"
"348","java.lang.Class.getResource (Ljava/lang/String;)Ljava/net/URL;","244","2","244"
"349","java.net.URL.toExternalForm ()Ljava/lang/String;","31","2","31"
"350","java.lang.Class.getPackage ()Ljava/lang/Package;","50","4","50"
"351","java.lang.Package.getImplementationVersion ()Ljava/lang/String;","20","4","20"
"352","org.apache.maven.model.InputSource.<init> ()V","14","4","14"
"353","org.apache.maven.model.InputSource.setLocation (Ljava/lang/String;)V","3","2","3"
"354","org.apache.maven.model.Model.clone ()Lorg/apache/maven/model/Model;","2236","6","62"
"355","org.apache.maven.model.Profile.clone ()Lorg/apache/maven/model/Profile;","833","8","31"
"356","org.apache.maven.model.BuildBase.clone ()Lorg/apache/maven/model/BuildBase;","1244","9","37"
"357","org.apache.maven.model.PluginConfiguration.clone ()Lorg/apache/maven/model/PluginConfiguration;","1096","9","22"
"358","org.apache.maven.model.PluginContainer.clone ()Lorg/apache/maven/model/PluginContainer;","1067","14","55"
"359","org.apache.maven.model.Plugin.clone ()Lorg/apache/maven/model/Plugin;","837","30","153"
"360","org.apache.maven.model.ConfigurationContainer.clone ()Lorg/apache/maven/model/ConfigurationContainer;","549","39","53"
"361","org.codehaus.plexus.util.xml.Xpp3Dom.<init> (Lorg/codehaus/plexus/util/xml/Xpp3Dom;)V","261","7","261"
"362","java.util.LinkedHashMap.<init> (Ljava/util/Map;)V","555","96","555"
"363","org.apache.maven.model.PluginExecution.clone ()Lorg/apache/maven/model/PluginExecution;","139","9","19"
"364","java.util.List.addAll (Ljava/util/Collection;)Z","83","14","83"
"365","org.apache.maven.model.ModelBase.clone ()Lorg/apache/maven/model/ModelBase;","664","14","60"
"366","org.apache.maven.model.Build.clone ()Lorg/apache/maven/model/Build;","770","5","14"
"367","org.apache.maven.model.PluginManagement.clone ()Lorg/apache/maven/model/PluginManagement;","519","5","7"
"368","org.apache.maven.model.Resource.clone ()Lorg/apache/maven/model/Resource;","74","8","12"
"369","org.apache.maven.model.FileSet.clone ()Lorg/apache/maven/model/FileSet;","62","8","8"
"370","org.apache.maven.model.PatternSet.clone ()Lorg/apache/maven/model/PatternSet;","54","8","11"
"371","org.apache.maven.model.Repository.clone ()Lorg/apache/maven/model/Repository;","241","8","22"
"372","org.apache.maven.model.RepositoryBase.clone ()Lorg/apache/maven/model/RepositoryBase;","134","8","9"
"373","org.apache.maven.model.RepositoryPolicy.clone ()Lorg/apache/maven/model/RepositoryPolicy;","85","12","12"
"374","org.apache.maven.model.Reporting.clone ()Lorg/apache/maven/model/Reporting;","41","4","17"
"375","org.apache.maven.model.Model.cloneHook (Lorg/apache/maven/model/Model;)V","3","4","3"
"376","org.apache.maven.model.profile.DefaultProfileSelector.getActiveProfiles (Ljava/util/Collection;Lorg/apache/maven/model/profile/ProfileActivationContext;Lorg/apache/maven/model/building/ModelProblemCollector;)Ljava/util/List;","5119","6","70"
"377","org.apache.maven.model.profile.DefaultProfileSelector.isActive (Lorg/apache/maven/model/Profile;Lorg/apache/maven/model/profile/ProfileActivationContext;Lorg/apache/maven/model/building/ModelProblemCollector;)Z","4864","6","61"
"378","org.apache.maven.model.profile.activation.FileProfileActivator.isActive (Lorg/apache/maven/model/Profile;Lorg/apache/maven/model/profile/ProfileActivationContext;Lorg/apache/maven/model/building/ModelProblemCollector;)Z","4609","3","3108"
"379","org.codehaus.plexus.interpolation.RegexBasedInterpolator.interpolate (Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;","574","3","574"
"380","java.io.File.toURI ()Ljava/net/URI;","389","3","389"
"381","java.net.URI.normalize ()Ljava/net/URI;","71","3","71"
"382","java.io.File.<init> (Ljava/io/File;Ljava/lang/String;)V","23","3","23"
"383","java.io.File.<init> (Ljava/net/URI;)V","45","3","45"
"384","java.lang.String.replace (CC)Ljava/lang/String;","16","48","16"
"385","org.codehaus.plexus.interpolation.RegexBasedInterpolator.<init> ()V","193","3","193"
"386","java.io.File.exists ()Z","71","3","71"
"387","org.apache.maven.model.profile.activation.FileProfileActivator$1.<init> (Lorg/apache/maven/model/profile/activation/FileProfileActivator;ZLjava/io/File;)V","19","3","12"
"388","org.codehaus.plexus.interpolation.RegexBasedInterpolator.addValueSource (Lorg/codehaus/plexus/interpolation/ValueSource;)V","17","12","17"
"389","org.apache.maven.model.profile.DefaultProfileActivationContext.getProjectProperties ()Ljava/util/Map;","4","3","4"
"390","org.apache.maven.model.profile.DefaultProfileActivationContext.getProjectDirectory ()Ljava/io/File;","2","3","2"
"391","org.apache.maven.model.profile.activation.PropertyProfileActivator.isActive (Lorg/apache/maven/model/Profile;Lorg/apache/maven/model/profile/ProfileActivationContext;Lorg/apache/maven/model/building/ModelProblemCollector;)Z","61","4","30"
"392","org.apache.maven.model.ActivationProperty.getName ()Ljava/lang/String;","2","4","2"
"393","org.apache.maven.model.profile.activation.JdkVersionProfileActivator.presentInConfig (Lorg/apache/maven/model/Profile;Lorg/apache/maven/model/profile/ProfileActivationContext;Lorg/apache/maven/model/building/ModelProblemCollector;)Z","30","12","20"
"394","org.apache.maven.model.Activation.getJdk ()Ljava/lang/String;","3","6","3"
"395","org.apache.maven.model.profile.activation.FileProfileActivator.presentInConfig (Lorg/apache/maven/model/Profile;Lorg/apache/maven/model/profile/ProfileActivationContext;Lorg/apache/maven/model/building/ModelProblemCollector;)Z","30","12","14"
"396","org.apache.maven.model.profile.activation.OperatingSystemProfileActivator.presentInConfig (Lorg/apache/maven/model/Profile;Lorg/apache/maven/model/profile/ProfileActivationContext;Lorg/apache/maven/model/building/ModelProblemCollector;)Z","22","12","19"
"397","org.apache.maven.model.Activation.getOs ()Lorg/apache/maven/model/ActivationOS;","1","6","1"
"398","org.apache.maven.model.profile.activation.PropertyProfileActivator.presentInConfig (Lorg/apache/maven/model/Profile;Lorg/apache/maven/model/profile/ProfileActivationContext;Lorg/apache/maven/model/building/ModelProblemCollector;)Z","20","12","18"
"399","java.util.HashSet.<init> (Ljava/util/Collection;)V","78","12","78"
"400","org.apache.maven.model.profile.DefaultProfileSelector.isActiveByDefault (Lorg/apache/maven/model/Profile;)Z","18","4","8"
"401","org.apache.maven.model.Activation.isActiveByDefault ()Z","10","4","10"
"402","java.util.Collection.iterator ()Ljava/util/Iterator;","7","6","7"
"403","java.util.Collection.size ()I","4","3","4"
"404","org.apache.maven.model.profile.DefaultProfileActivationContext.getInactiveProfileIds ()Ljava/util/List;","3","6","3"
"405","org.apache.maven.model.Profile.getSource ()Ljava/lang/String;","2","3","2"
"406","org.apache.maven.model.profile.DefaultProfileActivationContext.getActiveProfileIds ()Ljava/util/List;","3","6","3"
"407","org.apache.maven.model.building.DefaultModelBuildingRequest.getModelSource ()Lorg/apache/maven/model/building/ModelSource;","3704","4","1888"
"408","org.apache.maven.model.building.FileModelSource.<init> (Ljava/io/File;)V","1890","4","30"
"409","org.apache.maven.building.FileSource.<init> (Ljava/io/File;)V","1860","4","964"
"410","org.apache.maven.model.building.DefaultModelBuilder.build (Lorg/apache/maven/model/building/ModelBuildingRequest;Lorg/apache/maven/model/building/ModelBuildingResult;)Lorg/apache/maven/model/building/ModelBuildingResult;","2591","2","3"
"411","org.apache.maven.model.building.DefaultModelBuilder.build (Lorg/apache/maven/model/building/ModelBuildingRequest;Lorg/apache/maven/model/building/ModelBuildingResult;Ljava/util/Collection;)Lorg/apache/maven/model/building/ModelBuildingResult;","2579","2","572"
"412","org.apache.maven.model.building.ModelBuildingEventCatapult.<clinit> ()V","515","1","507"
"413","org.apache.maven.model.building.ModelBuildingEventCatapult$1.<init> ()V","8","1","8"
"414","org.apache.maven.model.validation.DefaultModelValidator.validateEffectiveModel (Lorg/apache/maven/model/Model;Lorg/apache/maven/model/building/ModelBuildingRequest;Lorg/apache/maven/model/building/ModelProblemCollector;)V","541","2","99"
"415","org.apache.maven.model.validation.DefaultModelValidator.validateId (Ljava/lang/String;Lorg/apache/maven/model/building/ModelProblemCollector;Ljava/lang/String;Lorg/apache/maven/model/InputLocationTracker;)Z","148","4","6"
"416","org.apache.maven.model.validation.DefaultModelValidator.validateId (Ljava/lang/String;Lorg/apache/maven/model/building/ModelProblemCollector;Lorg/apache/maven/model/building/ModelProblem$Severity;Lorg/apache/maven/model/building/ModelProblem$Version;Ljava/lang/String;Ljava/lang/String;Lorg/apache/maven/model/InputLocationTracker;)Z","142","4","7"
"417","java.util.regex.Matcher.matches ()Z","103","4","103"
"418","java.util.regex.Pattern.matcher (Ljava/lang/CharSequence;)Ljava/util/regex/Matcher;","23","4","23"
"419","org.apache.maven.model.validation.DefaultModelValidator.validate20EffectiveRepository (Lorg/apache/maven/model/building/ModelProblemCollector;Lorg/apache/maven/model/Repository;Ljava/lang/String;Lorg/apache/maven/model/building/ModelBuildingRequest;)V","73","4","24"
"420","org.apache.maven.model.validation.DefaultModelValidator.validateBannedCharacters (Ljava/lang/String;Lorg/apache/maven/model/building/ModelProblemCollector;Lorg/apache/maven/model/building/ModelProblem$Severity;Lorg/apache/maven/model/building/ModelProblem$Version;Ljava/lang/String;Ljava/lang/String;Lorg/apache/maven/model/InputLocationTracker;Ljava/lang/String;)Z","44","7","18"
"421","java.lang.String.charAt (I)C","20","49","20"
"422","org.apache.maven.model.RepositoryBase.getLayout ()Ljava/lang/String;","3","2","3"
"423","org.apache.maven.model.RepositoryBase.getId ()Ljava/lang/String;","6","10","6"
"424","org.apache.maven.model.validation.DefaultModelValidator.validate20RawResources (Lorg/apache/maven/model/building/ModelProblemCollector;Ljava/util/List;Ljava/lang/String;Lorg/apache/maven/model/building/ModelBuildingRequest;)V","77","4","32"
"425","org.apache.maven.model.Resource.getFiltering ()Ljava/lang/String;","3","2","3"
"426","org.apache.maven.model.FileSet.getDirectory ()Ljava/lang/String;","3","10","3"
"427","org.apache.maven.model.validation.DefaultModelValidator.validateBoolean (Ljava/lang/String;Lorg/apache/maven/model/building/ModelProblemCollector;Lorg/apache/maven/model/building/ModelProblem$Severity;Lorg/apache/maven/model/building/ModelProblem$Version;Ljava/lang/String;Ljava/lang/String;Lorg/apache/maven/model/InputLocationTracker;)Z","3","4","3"
"428","org.apache.maven.model.validation.DefaultModelValidator.validateEffectiveDependencies (Lorg/apache/maven/model/building/ModelProblemCollector;Lorg/apache/maven/model/Model;Ljava/util/List;ZLorg/apache/maven/model/building/ModelBuildingRequest;)V","12","2","5"
"429","org.apache.maven.model.validation.DefaultModelValidator.validate20ProperSnapshotVersion (Ljava/lang/String;Lorg/apache/maven/model/building/ModelProblemCollector;Lorg/apache/maven/model/building/ModelProblem$Severity;Lorg/apache/maven/model/building/ModelProblem$Version;Ljava/lang/String;Ljava/lang/String;Lorg/apache/maven/model/InputLocationTracker;)Z","9","2","5"
"430","java.lang.String.endsWith (Ljava/lang/String;)Z","47","5","47"
"431","java.util.List.isEmpty ()Z","48","39","48"
"432","org.apache.maven.model.Model.getPackaging ()Ljava/lang/String;","2","3","2"
"433","org.apache.maven.model.ModelBase.getModules ()Ljava/util/List;","16","9","14"
"434","org.apache.maven.model.ModelBase.getReporting ()Lorg/apache/maven/model/Reporting;","12","7","12"
"435","org.apache.maven.model.PluginContainer.getPlugins ()Ljava/util/List;","23","22","21"
"436","org.apache.maven.model.plugin.DefaultReportingConverter.convertReporting (Lorg/apache/maven/model/Model;Lorg/apache/maven/model/building/ModelBuildingRequest;Lorg/apache/maven/model/building/ModelProblemCollector;)V","273","2","64"
"437","org.apache.maven.model.plugin.DefaultReportingConverter.findSitePlugin (Lorg/apache/maven/model/Build;)Lorg/apache/maven/model/Plugin;","96","2","22"
"438","org.apache.maven.model.plugin.DefaultReportingConverter.isSitePlugin (Lorg/apache/maven/model/Plugin;)Z","21","10","14"
"439","org.apache.maven.model.Plugin.getArtifactId ()Ljava/lang/String;","12","28","12"
"440","org.apache.maven.model.plugin.DefaultReportingConverter.addDom (Lorg/codehaus/plexus/util/xml/Xpp3Dom;Ljava/lang/String;Ljava/lang/String;Lorg/apache/maven/model/InputLocation;)V","41","6","9"
"441","org.apache.maven.model.plugin.DefaultReportingConverter.newDom (Ljava/lang/String;Ljava/lang/String;Lorg/apache/maven/model/InputLocation;)Lorg/codehaus/plexus/util/xml/Xpp3Dom;","17","6","5"
"442","org.codehaus.plexus.util.xml.Xpp3Dom.setValue (Ljava/lang/String;)V","4","5","4"
"443","org.codehaus.plexus.util.xml.Xpp3Dom.addChild (Lorg/codehaus/plexus/util/xml/Xpp3Dom;)V","14","10","14"
"444","org.apache.maven.model.plugin.DefaultReportingConverter.addDom (Lorg/codehaus/plexus/util/xml/Xpp3Dom;Ljava/lang/String;Ljava/lang/String;)V","30","4","12"
"445","org.codehaus.plexus.util.xml.Xpp3Dom.<init> (Ljava/lang/String;Ljava/lang/Object;)V","22","11","22"
"446","org.codehaus.plexus.util.xml.Xpp3Dom.getChild (Ljava/lang/String;)Lorg/codehaus/plexus/util/xml/Xpp3Dom;","10","4","10"
"447","org.apache.maven.model.PluginContainer.addPlugin (Lorg/apache/maven/model/Plugin;)V","7","2","3"
"448","org.apache.maven.model.Reporting.getLocation (Ljava/lang/Object;)Lorg/apache/maven/model/InputLocation;","7","4","2"
"449","org.apache.maven.model.Reporting.getPlugins ()Ljava/util/List;","10","5","5"
"450","org.apache.maven.model.Reporting.isExcludeDefaults ()Z","2","2","2"
