"Number","Method","Time","Count","SelfTime"
"78","org.apache.maven.building.FileSource.getFile ()Ljava/io/File;","2","1","2"
"79","org.apache.maven.building.DefaultProblemTest.testGetMessage ()V","109","1","54"
"80","java.lang.Exception.<init> (Ljava/lang/String;)V","13","1","13"
"81","org.apache.maven.building.UrlSourceTest.testUrlSource ()V","96","1","16"
"82","org.apache.maven.building.DefaultProblemTest.testGetColumnNumber ()V","78","1","46"
"83","org.apache.maven.building.DefaultProblemTest.testGetException ()V","62","1","24"
"84","org.junit.Assert.assertSame (Ljava/lang/Object;Ljava/lang/Object;)V","6","1","6"
"85","org.apache.maven.building.DefaultProblemTest.testGetSeverity ()V","62","1","34"
"86","org.apache.maven.building.StringSourceTest.testGetContent ()V","28","1","11"
"87","org.apache.maven.building.StringSource.getContent ()Ljava/lang/String;","1","2","1"
